Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Ireland,2004,Aminoglycosides,1142,7,65,1214,94.1 %,0.6 %,5.4 %
Ireland,2005,Aminoglycosides,1294,15,105,1414,91.5 %,1.1 %,7.4 %
Ireland,2006,Aminoglycosides,1495,22,117,1634,91.5 %,1.3 %,7.2 %
Ireland,2007,Aminoglycosides,1564,14,167,1745,89.6 %,0.8 %,9.6 %
Ireland,2008,Aminoglycosides,1671,25,173,1869,89.4 %,1.3 %,9.3 %
Ireland,2009,Aminoglycosides,1823,9,177,2009,90.7 %,0.4 %,8.8 %
Ireland,2010,Aminoglycosides,1872,36,210,2118,88.4 %,1.7 %,9.9 %
Ireland,2011,Aminoglycosides,1899,38,221,2158,88.0 %,1.8 %,10.2 %
Ireland,2012,Aminoglycosides,2079,35,264,2378,87.4 %,1.5 %,11.1 %
Ireland,2013,Aminoglycosides,2165,33,284,2482,87.2 %,1.3 %,11.4 %
Italy,2002,Aminoglycosides,570,5,36,611,93.3 %,0.8 %,5.9 %
Italy,2003,Aminoglycosides,829,3,91,923,89.8 %,0.3 %,9.9 %
Italy,2004,Aminoglycosides,577,8,56,641,90.0 %,1.2 %,8.7 %
Italy,2005,Aminoglycosides,963,9,125,1097,87.8 %,0.8 %,11.4 %
Italy,2006,Aminoglycosides,784,5,64,853,91.9 %,0.6 %,7.5 %
Italy,2007,Aminoglycosides,830,11,137,978,84.9 %,1.1 %,14.0 %
Italy,2008,Aminoglycosides,812,13,131,956,84.9 %,1.4 %,13.7 %
Italy,2009,Aminoglycosides,747,8,108,863,86.6 %,0.9 %,12.5 %
Italy,2010,Aminoglycosides,2178,27,404,2609,83.5 %,1.0 %,15.5 %
Italy,2011,Aminoglycosides,1576,46,363,1985,79.4 %,2.3 %,18.3 %
Italy,2012,Aminoglycosides,2333,97,663,3093,75.4 %,3.1 %,21.4 %
Italy,2013,Aminoglycosides,3112,150,740,4002,77.8 %,3.7 %,18.5 %
Latvia,2006,Aminoglycosides,59,0,3,62,95.2 %,0.0 %,4.8 %
Latvia,2007,Aminoglycosides,65,0,11,76,85.5 %,0.0 %,14.5 %
Latvia,2008,Aminoglycosides,80,1,9,90,88.9 %,1.1 %,10.0 %
Latvia,2009,Aminoglycosides,74,1,11,86,86.0 %,1.2 %,12.8 %
Latvia,2010,Aminoglycosides,87,0,11,98,88.8 %,0.0 %,11.2 %
Latvia,2011,Aminoglycosides,116,1,15,132,87.9 %,0.8 %,11.4 %
Latvia,2012,Aminoglycosides,134,2,18,154,87.0 %,1.3 %,11.7 %
Latvia,2013,Aminoglycosides,126,1,9,136,92.6 %,0.7 %,6.6 %
Lithuania,2006,Aminoglycosides,144,2,25,171,84.2 %,1.2 %,14.6 %
Lithuania,2007,Aminoglycosides,203,3,29,235,86.4 %,1.3 %,12.3 %
Lithuania,2008,Aminoglycosides,263,2,37,302,87.1 %,0.7 %,12.3 %
Lithuania,2009,Aminoglycosides,250,2,45,297,84.2 %,0.7 %,15.2 %
Lithuania,2010,Aminoglycosides,279,4,48,331,84.3 %,1.2 %,14.5 %
Lithuania,2011,Aminoglycosides,340,5,37,382,89.0 %,1.3 %,9.7 %
Lithuania,2012,Aminoglycosides,412,5,44,461,89.4 %,1.1 %,9.5 %
Lithuania,2013,Aminoglycosides,372,12,48,432,86.1 %,2.8 %,11.1 %
Luxembourg,2001,Aminoglycosides,181,2,10,193,93.8 %,1.0 %,5.2 %
Luxembourg,2002,Aminoglycosides,185,1,7,193,95.9 %,0.5 %,3.6 %
Luxembourg,2003,Aminoglycosides,217,2,8,227,95.6 %,0.9 %,3.5 %
Luxembourg,2004,Aminoglycosides,198,10,8,216,91.7 %,4.6 %,3.7 %
Luxembourg,2005,Aminoglycosides,168,6,14,188,89.4 %,3.2 %,7.4 %
Luxembourg,2006,Aminoglycosides,153,4,10,167,91.6 %,2.4 %,6.0 %
Luxembourg,2007,Aminoglycosides,254,4,14,272,93.4 %,1.5 %,5.1 %
Luxembourg,2008,Aminoglycosides,279,1,23,303,92.1 %,0.3 %,7.6 %
Luxembourg,2009,Aminoglycosides,272,1,28,301,90.4 %,0.3 %,9.3 %
Luxembourg,2010,Aminoglycosides,320,11,23,354,90.4 %,3.1 %,6.5 %
Luxembourg,2011,Aminoglycosides,316,9,29,354,89.3 %,2.5 %,8.2 %
Luxembourg,2012,Aminoglycosides,308,5,21,334,92.2 %,1.5 %,6.3 %
Luxembourg,2013,Aminoglycosides,281,6,21,308,91.2 %,1.9 %,6.8 %
Malta,2001,Aminoglycosides,58,0,7,65,89.2 %,0.0 %,10.8 %
Malta,2002,Aminoglycosides,68,0,6,74,91.9 %,0.0 %,8.1 %
Malta,2003,Aminoglycosides,72,3,16,91,79.1 %,3.3 %,17.6 %
Malta,2004,Aminoglycosides,69,4,18,91,75.8 %,4.4 %,19.8 %
Malta,2005,Aminoglycosides,77,2,6,85,90.6 %,2.4 %,7.1 %
Malta,2006,Aminoglycosides,76,4,14,94,80.9 %,4.3 %,14.9 %
Malta,2007,Aminoglycosides,92,2,23,117,78.6 %,1.7 %,19.7 %
Malta,2008,Aminoglycosides,98,2,28,128,76.6 %,1.6 %,21.9 %
Malta,2009,Aminoglycosides,124,1,33,158,78.5 %,0.6 %,20.9 %
Malta,2010,Aminoglycosides,148,1,43,192,77.1 %,0.5 %,22.4 %
Malta,2011,Aminoglycosides,168,17,34,219,76.7 %,7.8 %,15.5 %
Malta,2012,Aminoglycosides,179,7,30,216,82.9 %,3.2 %,13.9 %
Malta,2013,Aminoglycosides,223,1,24,248,89.9 %,0.4 %,9.7 %
Netherlands,2000,Aminoglycosides,1146,73,25,1244,92.1 %,5.9 %,2.0 %
Netherlands,2001,Aminoglycosides,1681,68,41,1790,93.9 %,3.8 %,2.3 %
Netherlands,2002,Aminoglycosides,2213,117,56,2386,92.7 %,4.9 %,2.3 %
Netherlands,2003,Aminoglycosides,1908,159,62,2129,89.6 %,7.5 %,2.9 %
Netherlands,2004,Aminoglycosides,1728,155,62,1945,88.8 %,8.0 %,3.2 %
Netherlands,2005,Aminoglycosides,1978,132,83,2193,90.2 %,6.0 %,3.8 %
Netherlands,2006,Aminoglycosides,2629,110,99,2838,92.6 %,3.9 %,3.5 %
Netherlands,2007,Aminoglycosides,2522,72,130,2724,92.6 %,2.6 %,4.8 %
Netherlands,2008,Aminoglycosides,2101,49,130,2280,92.1 %,2.1 %,5.7 %
Netherlands,2009,Aminoglycosides,2270,13,106,2389,95.0 %,0.5 %,4.4 %
Netherlands,2010,Aminoglycosides,3137,27,244,3408,92.0 %,0.8 %,7.2 %
Netherlands,2011,Aminoglycosides,4032,53,346,4431,91.0 %,1.2 %,7.8 %
Netherlands,2012,Aminoglycosides,4328,42,338,4708,91.9 %,0.9 %,7.2 %
Netherlands,2013,Aminoglycosides,4424,24,295,4743,93.3 %,0.5 %,6.2 %
Norway,1999,Aminoglycosides,473,30,2,505,93.7 %,5.9 %,0.4 %
Norway,2000,Aminoglycosides,634,69,7,710,89.3 %,9.7 %,1.0 %
Norway,2001,Aminoglycosides,750,37,6,793,94.6 %,4.7 %,0.8 %
Norway,2002,Aminoglycosides,941,42,7,990,95.1 %,4.2 %,0.7 %
Norway,2003,Aminoglycosides,1084,31,5,1120,96.8 %,2.8 %,0.4 %
Norway,2004,Aminoglycosides,1164,15,10,1189,97.9 %,1.3 %,0.8 %
Norway,2005,Aminoglycosides,1295,11,23,1329,97.4 %,0.8 %,1.7 %
Norway,2006,Aminoglycosides,1531,9,30,1570,97.5 %,0.6 %,1.9 %
Norway,2007,Aminoglycosides,1653,7,51,1711,96.6 %,0.4 %,3.0 %
Norway,2008,Aminoglycosides,1732,7,58,1797,96.4 %,0.4 %,3.2 %
Norway,2009,Aminoglycosides,1765,15,61,1841,95.9 %,0.8 %,3.3 %
Norway,2010,Aminoglycosides,2140,9,97,2246,95.3 %,0.4 %,4.3 %
Norway,2011,Aminoglycosides,2358,11,101,2470,95.5 %,0.4 %,4.1 %
Norway,2012,Aminoglycosides,2841,8,174,3023,94.0 %,0.3 %,5.8 %
Norway,2013,Aminoglycosides,2874,8,197,3079,93.3 %,0.3 %,6.4 %
Poland,2001,Aminoglycosides,96,0,5,101,95.0 %,0.0 %,5.0 %
Poland,2002,Aminoglycosides,119,0,14,133,89.5 %,0.0 %,10.5 %
Poland,2003,Aminoglycosides,111,1,12,124,89.5 %,0.8 %,9.7 %
Poland,2004,Aminoglycosides,182,0,10,192,94.8 %,0.0 %,5.2 %
Poland,2005,Aminoglycosides,162,0,13,175,92.6 %,0.0 %,7.4 %
Poland,2006,Aminoglycosides,183,0,22,205,89.3 %,0.0 %,10.7 %
Poland,2007,Aminoglycosides,240,1,15,256,93.8 %,0.4 %,5.9 %
Poland,2008,Aminoglycosides,78,0,6,84,92.9 %,0.0 %,7.1 %
Poland,2009,Aminoglycosides,547,6,42,595,91.9 %,1.0 %,7.1 %
Poland,2010,Aminoglycosides,638,3,64,705,90.5 %,0.4 %,9.1 %
Poland,2011,Aminoglycosides,1048,25,98,1171,89.5 %,2.1 %,8.4 %
Poland,2012,Aminoglycosides,904,18,124,1046,86.4 %,1.7 %,11.9 %
Poland,2013,Aminoglycosides,934,18,118,1070,87.3 %,1.7 %,11.0 %
Portugal,2001,Aminoglycosides,392,1,25,418,93.8 %,0.2 %,6.0 %
Portugal,2002,Aminoglycosides,404,1,39,444,91.0 %,0.2 %,8.8 %
Portugal,2003,Aminoglycosides,703,15,74,792,88.8 %,1.9 %,9.3 %
Portugal,2004,Aminoglycosides,653,9,97,759,86.0 %,1.2 %,12.8 %
Portugal,2005,Aminoglycosides,1017,7,146,1170,86.9 %,0.6 %,12.5 %
Portugal,2006,Aminoglycosides,1167,3,160,1330,87.7 %,0.2 %,12.0 %
Portugal,2007,Aminoglycosides,1248,6,175,1429,87.3 %,0.4 %,12.2 %
Portugal,2008,Aminoglycosides,1388,15,221,1624,85.5 %,0.9 %,13.6 %
Portugal,2009,Aminoglycosides,1806,12,220,2038,88.6 %,0.6 %,10.8 %
Portugal,2010,Aminoglycosides,1729,12,238,1979,87.4 %,0.6 %,12.0 %
Portugal,2011,Aminoglycosides,1640,7,315,1962,83.6 %,0.4 %,16.1 %
Portugal,2012,Aminoglycosides,1796,8,351,2155,83.3 %,0.4 %,16.3 %
Portugal,2013,Aminoglycosides,2197,63,425,2685,81.8 %,2.3 %,15.8 %
Romania,2002,Aminoglycosides,22,0,4,26,84.6 %,0.0 %,15.4 %
Romania,2003,Aminoglycosides,36,2,10,48,75.0 %,4.2 %,20.8 %
Romania,2004,Aminoglycosides,30,1,15,46,65.2 %,2.2 %,32.6 %
Romania,2005,Aminoglycosides,69,3,12,84,82.1 %,3.6 %,14.3 %
Romania,2006,Aminoglycosides,23,1,17,41,56.1 %,2.4 %,41.5 %
Romania,2007,Aminoglycosides,38,2,22,62,61.3 %,3.2 %,35.5 %
Romania,2008,Aminoglycosides,39,2,13,54,72.2 %,3.7 %,24.1 %
Romania,2009,Aminoglycosides,76,0,9,85,89.4 %,0.0 %,10.6 %
Romania,2010,Aminoglycosides,29,0,4,33,87.9 %,0.0 %,12.1 %
Romania,2011,Aminoglycosides,40,1,9,50,80.0 %,2.0 %,18.0 %
Romania,2012,Aminoglycosides,138,2,45,185,74.6 %,1.1 %,24.3 %
Romania,2013,Aminoglycosides,249,5,44,298,83.6 %,1.7 %,14.8 %
Slovakia,2001,Aminoglycosides,44,0,1,45,97.8 %,0.0 %,2.2 %
Slovakia,2002,Aminoglycosides,203,4,8,215,94.4 %,1.9 %,3.7 %
Slovakia,2003,Aminoglycosides,224,1,14,239,93.7 %,0.4 %,5.9 %
Slovakia,2004,Aminoglycosides,273,2,35,310,88.1 %,0.6 %,11.3 %
Slovakia,2005,Aminoglycosides,122,2,10,134,91.0 %,1.5 %,7.5 %
Slovakia,2011,Aminoglycosides,605,3,132,740,81.8 %,0.4 %,17.8 %
Slovakia,2012,Aminoglycosides,543,4,147,694,78.2 %,0.6 %,21.2 %
Slovakia,2013,Aminoglycosides,605,7,196,808,74.9 %,0.9 %,24.3 %
Slovenia,2001,Aminoglycosides,389,1,8,398,97.7 %,0.3 %,2.0 %
Slovenia,2002,Aminoglycosides,395,0,14,409,96.6 %,0.0 %,3.4 %
Slovenia,2003,Aminoglycosides,390,2,9,401,97.3 %,0.5 %,2.2 %
Slovenia,2004,Aminoglycosides,546,1,26,573,95.3 %,0.2 %,4.5 %
Slovenia,2005,Aminoglycosides,631,1,25,657,96.0 %,0.2 %,3.8 %
Slovenia,2006,Aminoglycosides,670,0,47,717,93.4 %,0.0 %,6.6 %
