Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Slovakia,2011,Vancomycin,99,0,4,103,96.1 %,0.0 %,3.9 %
Slovakia,2012,Vancomycin,78,0,4,82,95.1 %,0.0 %,4.9 %
Slovakia,2013,Vancomycin,122,0,10,132,92.4 %,0.0 %,7.6 %
Slovenia,2001,Vancomycin,14,0,0,14,100.0 %,0.0 %,0.0 %
Slovenia,2002,Vancomycin,13,0,0,13,100.0 %,0.0 %,0.0 %
Slovenia,2003,Vancomycin,22,1,0,23,95.7 %,4.3 %,0.0 %
Slovenia,2004,Vancomycin,34,0,0,34,100.0 %,0.0 %,0.0 %
Slovenia,2005,Vancomycin,30,0,0,30,100.0 %,0.0 %,0.0 %
Slovenia,2006,Vancomycin,47,0,3,50,94.0 %,0.0 %,6.0 %
Slovenia,2007,Vancomycin,62,0,3,65,95.4 %,0.0 %,4.6 %
Slovenia,2008,Vancomycin,66,0,10,76,86.8 %,0.0 %,13.2 %
Slovenia,2009,Vancomycin,68,0,3,71,95.8 %,0.0 %,4.2 %
Slovenia,2010,Vancomycin,58,0,1,59,98.3 %,0.0 %,1.7 %
Slovenia,2011,Vancomycin,83,0,0,83,100.0 %,0.0 %,0.0 %
Slovenia,2012,Vancomycin,95,0,0,95,100.0 %,0.0 %,0.0 %
Slovenia,2013,Vancomycin,101,0,1,102,99.0 %,0.0 %,1.0 %
Spain,2001,Vancomycin,62,0,1,63,98.4 %,0.0 %,1.6 %
Spain,2002,Vancomycin,93,3,1,97,95.9 %,3.1 %,1.0 %
Spain,2003,Vancomycin,114,1,4,119,95.8 %,0.8 %,3.4 %
Spain,2004,Vancomycin,124,2,2,128,96.9 %,1.6 %,1.6 %
Spain,2005,Vancomycin,134,3,4,141,95.0 %,2.1 %,2.8 %
Spain,2006,Vancomycin,167,3,5,175,95.4 %,1.7 %,2.9 %
Spain,2007,Vancomycin,210,3,5,218,96.3 %,1.4 %,2.3 %
Spain,2008,Vancomycin,284,1,4,289,98.3 %,0.3 %,1.4 %
Spain,2009,Vancomycin,331,2,9,342,96.8 %,0.6 %,2.6 %
Spain,2010,Vancomycin,462,2,7,471,98.1 %,0.4 %,1.5 %
Spain,2011,Vancomycin,528,6,8,542,97.4 %,1.1 %,1.5 %
Spain,2012,Vancomycin,528,1,8,537,98.3 %,0.2 %,1.5 %
Spain,2013,Vancomycin,545,3,5,553,98.6 %,0.5 %,0.9 %
Sweden,2001,Vancomycin,169,0,0,169,100.0 %,0.0 %,0.0 %
Sweden,2002,Vancomycin,180,0,1,181,99.4 %,0.0 %,0.6 %
Sweden,2003,Vancomycin,226,0,5,231,97.8 %,0.0 %,2.2 %
Sweden,2004,Vancomycin,257,0,3,260,98.8 %,0.0 %,1.2 %
