Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Croatia,2012,Ceftazidime,146,21,22,189,77.2 %,11.1 %,11.6 %
Croatia,2013,Ceftazidime,194,0,45,239,81.2 %,0.0 %,18.8 %
Cyprus,2005,Ceftazidime,5,0,3,8,62.5 %,0.0 %,37.5 %
Cyprus,2006,Ceftazidime,26,2,9,37,70.3 %,5.4 %,24.3 %
Cyprus,2007,Ceftazidime,43,1,8,52,82.7 %,1.9 %,15.4 %
Cyprus,2008,Ceftazidime,37,2,4,43,86.0 %,4.7 %,9.3 %
Cyprus,2009,Ceftazidime,48,3,11,62,77.4 %,4.8 %,17.7 %
Cyprus,2010,Ceftazidime,39,1,8,48,81.3 %,2.1 %,16.7 %
Cyprus,2011,Ceftazidime,37,2,12,51,72.5 %,3.9 %,23.5 %
Cyprus,2012,Ceftazidime,41,3,8,52,78.8 %,5.8 %,15.4 %
Cyprus,2013,Ceftazidime,41,0,6,47,87.2 %,0.0 %,12.8 %
Czech Republic,2005,Ceftazidime,155,0,102,257,60.3 %,0.0 %,39.7 %
Czech Republic,2006,Ceftazidime,340,0,149,489,69.5 %,0.0 %,30.5 %
Czech Republic,2007,Ceftazidime,347,0,170,517,67.1 %,0.0 %,32.9 %
Czech Republic,2008,Ceftazidime,318,0,250,568,56.0 %,0.0 %,44.0 %
Czech Republic,2009,Ceftazidime,408,0,167,575,71.0 %,0.0 %,29.0 %
Czech Republic,2010,Ceftazidime,364,0,145,509,71.5 %,0.0 %,28.5 %
Czech Republic,2011,Ceftazidime,357,0,91,448,79.7 %,0.0 %,20.3 %
Czech Republic,2012,Ceftazidime,389,0,100,489,79.6 %,0.0 %,20.4 %
Czech Republic,2013,Ceftazidime,398,0,118,516,77.1 %,0.0 %,22.9 %
Denmark,2007,Ceftazidime,355,6,9,370,95.9 %,1.6 %,2.4 %
Denmark,2008,Ceftazidime,383,2,13,398,96.2 %,0.5 %,3.3 %
Denmark,2009,Ceftazidime,298,2,11,311,95.8 %,0.6 %,3.5 %
Denmark,2010,Ceftazidime,346,2,10,358,96.6 %,0.6 %,2.8 %
Denmark,2011,Ceftazidime,380,1,21,402,94.5 %,0.2 %,5.2 %
Denmark,2012,Ceftazidime,309,0,16,325,95.1 %,0.0 %,4.9 %
Denmark,2013,Ceftazidime,343,3,11,357,96.1 %,0.8 %,3.1 %
Estonia,2005,Ceftazidime,29,2,7,38,76.3 %,5.3 %,18.4 %
Estonia,2006,Ceftazidime,37,1,3,41,90.2 %,2.4 %,7.3 %
Estonia,2007,Ceftazidime,40,2,3,45,88.9 %,4.4 %,6.7 %
Estonia,2008,Ceftazidime,35,0,5,40,87.5 %,0.0 %,12.5 %
Estonia,2009,Ceftazidime,39,1,3,43,90.7 %,2.3 %,7.0 %
Estonia,2010,Ceftazidime,8,0,1,9,88.9 %,0.0 %,11.1 %
Estonia,2011,Ceftazidime,2,2,0,4,50.0 %,50.0 %,0.0 %
Estonia,2012,Ceftazidime,22,2,5,29,75.9 %,6.9 %,17.2 %
Estonia,2013,Ceftazidime,18,1,0,19,94.7 %,5.3 %,0.0 %
Finland,2005,Ceftazidime,101,2,5,108,93.5 %,1.9 %,4.6 %
Finland,2006,Ceftazidime,153,3,5,161,95.0 %,1.9 %,3.1 %
Finland,2007,Ceftazidime,169,4,10,183,92.3 %,2.2 %,5.5 %
Finland,2008,Ceftazidime,164,3,8,175,93.7 %,1.7 %,4.6 %
Finland,2009,Ceftazidime,216,6,11,233,92.7 %,2.6 %,4.7 %
Finland,2010,Ceftazidime,263,10,8,281,93.6 %,3.6 %,2.8 %
Finland,2011,Ceftazidime,195,0,20,215,90.7 %,0.0 %,9.3 %
Finland,2012,Ceftazidime,301,0,16,317,95.0 %,0.0 %,5.0 %
Finland,2013,Ceftazidime,306,0,16,322,95.0 %,0.0 %,5.0 %
France,2005,Ceftazidime,737,91,77,905,81.4 %,10.1 %,8.5 %
France,2006,Ceftazidime,818,77,57,952,85.9 %,8.1 %,6.0 %
France,2007,Ceftazidime,1023,149,85,1257,81.4 %,11.9 %,6.8 %
France,2008,Ceftazidime,962,81,91,1134,84.8 %,7.1 %,8.0 %
France,2009,Ceftazidime,880,23,182,1085,81.1 %,2.1 %,16.8 %
France,2010,Ceftazidime,855,26,128,1009,84.7 %,2.6 %,12.7 %
France,2011,Ceftazidime,1213,18,235,1466,82.7 %,1.2 %,16.0 %
France,2012,Ceftazidime,1371,10,226,1607,85.3 %,0.6 %,14.1 %
France,2013,Ceftazidime,1649,4,215,1868,88.3 %,0.2 %,11.5 %
Germany,2004,Ceftazidime,1,0,0,1,100.0 %,0.0 %,0.0 %
Germany,2005,Ceftazidime,87,14,12,113,77.0 %,12.4 %,10.6 %
Germany,2006,Ceftazidime,127,16,19,162,78.4 %,9.9 %,11.7 %
Germany,2007,Ceftazidime,146,15,32,193,75.6 %,7.8 %,16.6 %
Germany,2008,Ceftazidime,146,8,13,167,87.4 %,4.8 %,7.8 %
Germany,2009,Ceftazidime,235,18,31,284,82.7 %,6.3 %,10.9 %
Germany,2010,Ceftazidime,262,22,25,309,84.8 %,7.1 %,8.1 %
Germany,2011,Ceftazidime,333,18,35,386,86.3 %,4.7 %,9.1 %
Germany,2012,Ceftazidime,379,16,42,437,86.7 %,3.7 %,9.6 %
Germany,2013,Ceftazidime,536,10,61,607,88.3 %,1.6 %,10.0 %
Greece,2005,Ceftazidime,426,55,181,662,64.4 %,8.3 %,27.3 %
Greece,2006,Ceftazidime,462,65,273,800,57.8 %,8.1 %,34.1 %
Greece,2007,Ceftazidime,431,41,309,781,55.2 %,5.2 %,39.6 %
Greece,2008,Ceftazidime,476,77,331,884,53.8 %,8.7 %,37.4 %
Greece,2009,Ceftazidime,628,84,362,1074,58.5 %,7.8 %,33.7 %
Greece,2010,Ceftazidime,531,47,389,967,54.9 %,4.9 %,40.2 %
Greece,2011,Ceftazidime,531,51,348,930,57.1 %,5.5 %,37.4 %
Greece,2012,Ceftazidime,502,107,274,883,56.9 %,12.1 %,31.0 %
Greece,2013,Ceftazidime,521,91,237,849,61.4 %,10.7 %,27.9 %
Hungary,2005,Ceftazidime,400,51,50,501,79.8 %,10.2 %,10.0 %
Hungary,2006,Ceftazidime,471,30,43,544,86.6 %,5.5 %,7.9 %
Hungary,2007,Ceftazidime,435,32,47,514,84.6 %,6.2 %,9.1 %
Hungary,2008,Ceftazidime,428,25,58,511,83.8 %,4.9 %,11.4 %
Hungary,2009,Ceftazidime,425,31,60,516,82.4 %,6.0 %,11.6 %
Hungary,2010,Ceftazidime,533,35,67,635,83.9 %,5.5 %,10.6 %
Hungary,2011,Ceftazidime,513,19,72,604,84.9 %,3.1 %,11.9 %
Hungary,2012,Ceftazidime,498,0,110,608,81.9 %,0.0 %,18.1 %
Hungary,2013,Ceftazidime,523,0,139,662,79.0 %,0.0 %,21.0 %
Iceland,2005,Ceftazidime,12,0,1,13,92.3 %,0.0 %,7.7 %
Iceland,2006,Ceftazidime,9,0,0,9,100.0 %,0.0 %,0.0 %
Iceland,2007,Ceftazidime,10,1,0,11,90.9 %,9.1 %,0.0 %
Iceland,2008,Ceftazidime,7,0,0,7,100.0 %,0.0 %,0.0 %
Iceland,2009,Ceftazidime,14,1,1,16,87.5 %,6.3 %,6.3 %
Iceland,2010,Ceftazidime,11,0,1,12,91.7 %,0.0 %,8.3 %
Iceland,2011,Ceftazidime,16,0,1,17,94.1 %,0.0 %,5.9 %
Iceland,2012,Ceftazidime,9,0,1,10,90.0 %,0.0 %,10.0 %
Iceland,2013,Ceftazidime,11,0,0,11,100.0 %,0.0 %,0.0 %
Ireland,2005,Ceftazidime,26,0,3,29,89.7 %,0.0 %,10.3 %
Ireland,2006,Ceftazidime,110,6,7,123,89.4 %,4.9 %,5.7 %
Ireland,2007,Ceftazidime,148,8,9,165,89.7 %,4.8 %,5.5 %
Ireland,2008,Ceftazidime,173,6,8,187,92.5 %,3.2 %,4.3 %
Ireland,2009,Ceftazidime,203,15,14,232,87.5 %,6.5 %,6.0 %
Ireland,2010,Ceftazidime,196,7,13,216,90.7 %,3.2 %,6.0 %
Ireland,2011,Ceftazidime,165,8,8,181,91.2 %,4.4 %,4.4 %
Ireland,2012,Ceftazidime,178,2,30,210,84.8 %,1.0 %,14.3 %
Ireland,2013,Ceftazidime,182,6,16,204,89.2 %,2.9 %,7.8 %
Italy,2006,Ceftazidime,121,18,34,173,69.9 %,10.4 %,19.7 %
Italy,2007,Ceftazidime,99,27,43,169,58.6 %,16.0 %,25.4 %
Italy,2008,Ceftazidime,101,15,37,153,66.0 %,9.8 %,24.2 %
Italy,2009,Ceftazidime,118,19,27,164,72.0 %,11.6 %,16.5 %
Italy,2010,Ceftazidime,310,25,72,407,76.2 %,6.1 %,17.7 %
Italy,2011,Ceftazidime,243,11,49,303,80.2 %,3.6 %,16.2 %
Italy,2012,Ceftazidime,445,4,154,603,73.8 %,0.7 %,25.5 %
Italy,2013,Ceftazidime,527,24,171,722,73.0 %,3.3 %,23.7 %
Latvia,2006,Ceftazidime,10,0,4,14,71.4 %,0.0 %,28.6 %
Latvia,2007,Ceftazidime,14,0,2,16,87.5 %,0.0 %,12.5 %
Latvia,2008,Ceftazidime,7,0,4,11,63.6 %,0.0 %,36.4 %
Latvia,2009,Ceftazidime,15,0,3,18,83.3 %,0.0 %,16.7 %
Latvia,2010,Ceftazidime,19,0,2,21,90.5 %,0.0 %,9.5 %
Latvia,2011,Ceftazidime,10,0,1,11,90.9 %,0.0 %,9.1 %
Latvia,2012,Ceftazidime,14,0,4,18,77.8 %,0.0 %,22.2 %
Latvia,2013,Ceftazidime,19,0,6,25,76.0 %,0.0 %,24.0 %
Lithuania,2006,Ceftazidime,8,1,4,13,61.5 %,7.7 %,30.8 %
Lithuania,2007,Ceftazidime,20,1,0,21,95.2 %,4.8 %,0.0 %
Lithuania,2008,Ceftazidime,17,2,2,21,81.0 %,9.5 %,9.5 %
Lithuania,2009,Ceftazidime,18,0,3,21,85.7 %,0.0 %,14.3 %
Lithuania,2010,Ceftazidime,28,0,3,31,90.3 %,0.0 %,9.7 %
Lithuania,2011,Ceftazidime,21,2,6,29,72.4 %,6.9 %,20.7 %
Lithuania,2012,Ceftazidime,23,3,2,28,82.1 %,10.7 %,7.1 %
Lithuania,2013,Ceftazidime,32,2,3,37,86.5 %,5.4 %,8.1 %
Luxembourg,2005,Ceftazidime,1,0,0,1,100.0 %,0.0 %,0.0 %
Luxembourg,2006,Ceftazidime,14,4,2,20,70.0 %,20.0 %,10.0 %
Luxembourg,2007,Ceftazidime,25,7,4,36,69.4 %,19.4 %,11.1 %
Luxembourg,2008,Ceftazidime,27,5,1,33,81.8 %,15.2 %,3.0 %
Luxembourg,2009,Ceftazidime,28,2,5,35,80.0 %,5.7 %,14.3 %
Luxembourg,2010,Ceftazidime,29,3,0,32,90.6 %,9.4 %,0.0 %
Luxembourg,2011,Ceftazidime,27,2,3,32,84.4 %,6.3 %,9.4 %
Luxembourg,2012,Ceftazidime,26,4,1,31,83.9 %,12.9 %,3.2 %
Luxembourg,2013,Ceftazidime,29,1,4,34,85.3 %,2.9 %,11.8 %
Malta,2005,Ceftazidime,36,4,5,45,80.0 %,8.9 %,11.1 %
Malta,2006,Ceftazidime,30,5,15,50,60.0 %,10.0 %,30.0 %
Malta,2007,Ceftazidime,32,3,1,36,88.9 %,8.3 %,2.8 %
Malta,2008,Ceftazidime,18,2,10,30,60.0 %,6.7 %,33.3 %
Malta,2009,Ceftazidime,35,6,17,58,60.3 %,10.3 %,29.3 %
Malta,2010,Ceftazidime,27,9,6,42,64.3 %,21.4 %,14.3 %
Malta,2011,Ceftazidime,34,3,5,42,81.0 %,7.1 %,11.9 %
Malta,2012,Ceftazidime,29,0,2,31,93.5 %,0.0 %,6.5 %
Malta,2013,Ceftazidime,21,2,2,25,84.0 %,8.0 %,8.0 %
Netherlands,2005,Ceftazidime,188,10,11,209,90.0 %,4.8 %,5.3 %
Netherlands,2006,Ceftazidime,298,13,15,326,91.4 %,4.0 %,4.6 %
Netherlands,2007,Ceftazidime,318,7,13,338,94.1 %,2.1 %,3.8 %
Netherlands,2008,Ceftazidime,316,8,21,345,91.6 %,2.3 %,6.1 %
Netherlands,2009,Ceftazidime,211,7,10,228,92.5 %,3.1 %,4.4 %
Netherlands,2010,Ceftazidime,356,6,10,372,95.7 %,1.6 %,2.7 %
Netherlands,2011,Ceftazidime,411,3,20,434,94.7 %,0.7 %,4.6 %
Netherlands,2012,Ceftazidime,384,3,11,398,96.5 %,0.8 %,2.8 %
Netherlands,2013,Ceftazidime,354,3,14,371,95.4 %,0.8 %,3.8 %
Norway,1999,Ceftazidime,7,0,0,7,100.0 %,0.0 %,0.0 %
Norway,2000,Ceftazidime,3,3,2,8,37.5 %,37.5 %,25.0 %
Norway,2001,Ceftazidime,17,0,3,20,85.0 %,0.0 %,15.0 %
Norway,2002,Ceftazidime,25,2,0,27,92.6 %,7.4 %,0.0 %
Norway,2003,Ceftazidime,21,4,0,25,84.0 %,16.0 %,0.0 %
Norway,2004,Ceftazidime,23,4,0,27,85.2 %,14.8 %,0.0 %
Norway,2005,Ceftazidime,85,8,3,96,88.5 %,8.3 %,3.1 %
Norway,2006,Ceftazidime,82,9,5,96,85.4 %,9.4 %,5.2 %
Norway,2007,Ceftazidime,98,4,3,105,93.3 %,3.8 %,2.9 %
Norway,2008,Ceftazidime,139,2,6,147,94.6 %,1.4 %,4.1 %
Norway,2009,Ceftazidime,154,2,8,164,93.9 %,1.2 %,4.9 %
Norway,2010,Ceftazidime,158,0,4,162,97.5 %,0.0 %,2.5 %
Norway,2011,Ceftazidime,141,0,5,146,96.6 %,0.0 %,3.4 %
Norway,2012,Ceftazidime,188,1,13,202,93.1 %,0.5 %,6.4 %
Norway,2013,Ceftazidime,180,1,12,193,93.3 %,0.5 %,6.2 %
Poland,2005,Ceftazidime,18,0,8,26,69.2 %,0.0 %,30.8 %
Poland,2006,Ceftazidime,21,0,15,36,58.3 %,0.0 %,41.7 %
Poland,2007,Ceftazidime,51,1,14,66,77.3 %,1.5 %,21.2 %
Poland,2008,Ceftazidime,16,0,6,22,72.7 %,0.0 %,27.3 %
Poland,2009,Ceftazidime,87,8,26,121,71.9 %,6.6 %,21.5 %
Poland,2010,Ceftazidime,105,13,33,151,69.5 %,8.6 %,21.9 %
Poland,2011,Ceftazidime,109,0,33,142,76.8 %,0.0 %,23.2 %
Poland,2012,Ceftazidime,126,0,37,163,77.3 %,0.0 %,22.7 %
Poland,2013,Ceftazidime,33,5,11,49,67.3 %,10.2 %,22.4 %
Portugal,2006,Ceftazidime,205,8,51,264,77.7 %,3.0 %,19.3 %
Portugal,2007,Ceftazidime,268,17,54,339,79.1 %,5.0 %,15.9 %
Portugal,2008,Ceftazidime,359,31,74,464,77.4 %,6.7 %,15.9 %
Portugal,2009,Ceftazidime,444,25,67,536,82.8 %,4.7 %,12.5 %
Portugal,2010,Ceftazidime,445,35,67,547,81.4 %,6.4 %,12.2 %
Portugal,2011,Ceftazidime,415,31,80,526,78.9 %,5.9 %,15.2 %
Portugal,2012,Ceftazidime,467,30,90,587,79.6 %,5.1 %,15.3 %
Portugal,2013,Ceftazidime,569,54,114,737,77.2 %,7.3 %,15.5 %
Romania,2005,Ceftazidime,9,2,12,23,39.1 %,8.7 %,52.2 %
Romania,2006,Ceftazidime,1,1,0,2,50.0 %,50.0 %,0.0 %
Romania,2007,Ceftazidime,3,0,0,3,100.0 %,0.0 %,0.0 %
Romania,2008,Ceftazidime,7,0,1,8,87.5 %,0.0 %,12.5 %
Romania,2009,Ceftazidime,7,0,3,10,70.0 %,0.0 %,30.0 %
Romania,2010,Ceftazidime,4,0,6,10,40.0 %,0.0 %,60.0 %
Romania,2011,Ceftazidime,4,0,5,9,44.4 %,0.0 %,55.6 %
Romania,2012,Ceftazidime,18,1,20,39,46.2 %,2.6 %,51.3 %
Romania,2013,Ceftazidime,32,4,28,64,50.0 %,6.3 %,43.8 %
Slovakia,2011,Ceftazidime,187,0,63,250,74.8 %,0.0 %,25.2 %
Slovakia,2012,Ceftazidime,100,0,54,154,64.9 %,0.0 %,35.1 %
Slovakia,2013,Ceftazidime,197,0,88,285,69.1 %,0.0 %,30.9 %
Slovenia,2005,Ceftazidime,33,1,4,38,86.8 %,2.6 %,10.5 %
Slovenia,2006,Ceftazidime,60,6,6,72,83.3 %,8.3 %,8.3 %
Slovenia,2007,Ceftazidime,76,6,6,88,86.4 %,6.8 %,6.8 %
Slovenia,2008,Ceftazidime,81,1,13,95,85.3 %,1.1 %,13.7 %
Slovenia,2009,Ceftazidime,93,5,9,107,86.9 %,4.7 %,8.4 %
Slovenia,2010,Ceftazidime,86,4,5,95,90.5 %,4.2 %,5.3 %
Slovenia,2011,Ceftazidime,106,3,9,118,89.8 %,2.5 %,7.6 %
Slovenia,2012,Ceftazidime,119,6,9,134,88.8 %,4.5 %,6.7 %
Slovenia,2013,Ceftazidime,110,5,18,133,82.7 %,3.8 %,13.5 %
Spain,2005,Ceftazidime,64,2,4,70,91.4 %,2.9 %,5.7 %
Spain,2006,Ceftazidime,340,31,29,400,85.0 %,7.8 %,7.3 %
Spain,2007,Ceftazidime,379,25,43,447,84.8 %,5.6 %,9.6 %
Spain,2008,Ceftazidime,454,33,59,546,83.2 %,6.0 %,10.8 %
Spain,2009,Ceftazidime,453,49,42,544,83.3 %,9.0 %,7.7 %
Spain,2010,Ceftazidime,627,66,56,749,83.7 %,8.8 %,7.5 %
Spain,2011,Ceftazidime,692,70,74,836,82.8 %,8.4 %,8.9 %
Spain,2012,Ceftazidime,706,58,75,839,84.1 %,6.9 %,8.9 %
Spain,2013,Ceftazidime,704,47,74,825,85.3 %,5.7 %,9.0 %
Sweden,2005,Ceftazidime,142,0,7,149,95.3 %,0.0 %,4.7 %
Sweden,2006,Ceftazidime,266,14,17,297,89.6 %,4.7 %,5.7 %
Sweden,2007,Ceftazidime,303,17,15,335,90.4 %,5.1 %,4.5 %
Sweden,2008,Ceftazidime,284,9,16,309,91.9 %,2.9 %,5.2 %
Sweden,2012,Ceftazidime,7,0,1,8,87.5 %,0.0 %,12.5 %
Sweden,2013,Ceftazidime,473,22,36,531,89.1 %,4.1 %,6.8 %
United Kingdom,2005,Ceftazidime,348,15,13,376,92.6 %,4.0 %,3.5 %
United Kingdom,2006,Ceftazidime,270,9,9,288,93.8 %,3.1 %,3.1 %
United Kingdom,2007,Ceftazidime,275,22,23,320,85.9 %,6.9 %,7.2 %
United Kingdom,2008,Ceftazidime,241,32,10,283,85.2 %,11.3 %,3.5 %
United Kingdom,2009,Ceftazidime,490,27,30,547,89.6 %,4.9 %,5.5 %
United Kingdom,2010,Ceftazidime,482,25,26,533,90.4 %,4.7 %,4.9 %
United Kingdom,2011,Ceftazidime,529,21,28,578,91.5 %,3.6 %,4.8 %
United Kingdom,2012,Ceftazidime,604,5,25,634,95.3 %,0.8 %,3.9 %
United Kingdom,2013,Ceftazidime,659,10,26,695,94.8 %,1.4 %,3.7 %
