Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Finland,2009,Vancomycin,263,0,0,263,100.0 %,0.0 %,0.0 %
Finland,2010,Vancomycin,277,1,0,278,99.6 %,0.4 %,0.0 %
Finland,2011,Vancomycin,266,0,0,266,100.0 %,0.0 %,0.0 %
Finland,2012,Vancomycin,376,0,0,376,100.0 %,0.0 %,0.0 %
Finland,2013,Vancomycin,392,0,0,392,100.0 %,0.0 %,0.0 %
France,2002,Vancomycin,325,1,1,327,99.4 %,0.3 %,0.3 %
France,2003,Vancomycin,340,1,3,344,98.8 %,0.3 %,0.9 %
France,2004,Vancomycin,702,2,1,705,99.6 %,0.3 %,0.1 %
France,2005,Vancomycin,765,0,2,767,99.7 %,0.0 %,0.3 %
France,2006,Vancomycin,926,0,1,927,99.9 %,0.0 %,0.1 %
France,2007,Vancomycin,1215,1,0,1216,99.9 %,0.1 %,0.0 %
France,2008,Vancomycin,1066,0,0,1066,100.0 %,0.0 %,0.0 %
France,2009,Vancomycin,1364,0,1,1365,99.9 %,0.0 %,0.1 %
France,2010,Vancomycin,1422,1,0,1423,99.9 %,0.1 %,0.0 %
France,2011,Vancomycin,1460,2,0,1462,99.9 %,0.1 %,0.0 %
France,2012,Vancomycin,1595,0,2,1597,99.9 %,0.0 %,0.1 %
France,2013,Vancomycin,1793,0,0,1793,100.0 %,0.0 %,0.0 %
Germany,1999,Vancomycin,34,0,0,34,100.0 %,0.0 %,0.0 %
Germany,2000,Vancomycin,26,0,0,26,100.0 %,0.0 %,0.0 %
Germany,2001,Vancomycin,209,1,0,210,99.5 %,0.5 %,0.0 %
Germany,2002,Vancomycin,213,2,1,216,98.6 %,0.9 %,0.5 %
Germany,2003,Vancomycin,237,1,0,238,99.6 %,0.4 %,0.0 %
Germany,2004,Vancomycin,394,0,1,395,99.7 %,0.0 %,0.3 %
Germany,2005,Vancomycin,319,0,1,320,99.7 %,0.0 %,0.3 %
Germany,2006,Vancomycin,283,0,0,283,100.0 %,0.0 %,0.0 %
Germany,2007,Vancomycin,370,1,3,374,98.9 %,0.3 %,0.8 %
Germany,2008,Vancomycin,272,0,1,273,99.6 %,0.0 %,0.4 %
Germany,2009,Vancomycin,540,0,3,543,99.4 %,0.0 %,0.6 %
Germany,2010,Vancomycin,563,0,0,563,100.0 %,0.0 %,0.0 %
Germany,2011,Vancomycin,687,0,3,690,99.6 %,0.0 %,0.4 %
Germany,2012,Vancomycin,844,0,2,846,99.8 %,0.0 %,0.2 %
Germany,2013,Vancomycin,1007,0,5,1012,99.5 %,0.0 %,0.5 %
Greece,2000,Vancomycin,114,5,0,119,95.8 %,4.2 %,0.0 %
Greece,2001,Vancomycin,184,5,15,204,90.2 %,2.5 %,7.4 %
Greece,2002,Vancomycin,179,4,28,211,84.8 %,1.9 %,13.3 %
Greece,2003,Vancomycin,404,5,30,439,92.0 %,1.1 %,6.8 %
Greece,2004,Vancomycin,371,1,16,388,95.6 %,0.3 %,4.1 %
Greece,2005,Vancomycin,483,5,22,510,94.7 %,1.0 %,4.3 %
Greece,2006,Vancomycin,556,6,31,593,93.8 %,1.0 %,5.2 %
Greece,2007,Vancomycin,566,2,41,609,92.9 %,0.3 %,6.7 %
Greece,2008,Vancomycin,573,3,42,618,92.7 %,0.5 %,6.8 %
Greece,2009,Vancomycin,668,11,44,723,92.4 %,1.5 %,6.1 %
Greece,2010,Vancomycin,631,0,18,649,97.2 %,0.0 %,2.8 %
Greece,2011,Vancomycin,640,12,43,695,92.1 %,1.7 %,6.2 %
Greece,2012,Vancomycin,643,6,49,698,92.1 %,0.9 %,7.0 %
Greece,2013,Vancomycin,516,1,38,555,93.0 %,0.2 %,6.8 %
Hungary,2001,Vancomycin,107,0,0,107,100.0 %,0.0 %,0.0 %
Hungary,2002,Vancomycin,143,4,1,148,96.6 %,2.7 %,0.7 %
Hungary,2003,Vancomycin,225,1,0,226,99.6 %,0.4 %,0.0 %
Hungary,2004,Vancomycin,297,0,0,297,100.0 %,0.0 %,0.0 %
Hungary,2005,Vancomycin,395,0,0,395,100.0 %,0.0 %,0.0 %
Hungary,2006,Vancomycin,390,0,0,390,100.0 %,0.0 %,0.0 %
Hungary,2007,Vancomycin,327,0,0,327,100.0 %,0.0 %,0.0 %
Hungary,2008,Vancomycin,352,1,0,353,99.7 %,0.3 %,0.0 %
Hungary,2009,Vancomycin,363,0,0,363,100.0 %,0.0 %,0.0 %
Hungary,2010,Vancomycin,484,1,0,485,99.8 %,0.2 %,0.0 %
Hungary,2011,Vancomycin,457,0,0,457,100.0 %,0.0 %,0.0 %
Hungary,2012,Vancomycin,450,0,0,450,100.0 %,0.0 %,0.0 %
Hungary,2013,Vancomycin,597,0,1,598,99.8 %,0.0 %,0.2 %
Iceland,2001,Vancomycin,13,0,0,13,100.0 %,0.0 %,0.0 %
Iceland,2002,Vancomycin,18,0,0,18,100.0 %,0.0 %,0.0 %
Iceland,2003,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Iceland,2004,Vancomycin,19,0,0,19,100.0 %,0.0 %,0.0 %
Iceland,2005,Vancomycin,21,0,0,21,100.0 %,0.0 %,0.0 %
Iceland,2006,Vancomycin,30,1,0,31,96.8 %,3.2 %,0.0 %
Iceland,2007,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Iceland,2008,Vancomycin,10,0,0,10,100.0 %,0.0 %,0.0 %
Iceland,2009,Vancomycin,26,0,0,26,100.0 %,0.0 %,0.0 %
Iceland,2010,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Iceland,2011,Vancomycin,19,0,0,19,100.0 %,0.0 %,0.0 %
Iceland,2012,Vancomycin,18,0,0,18,100.0 %,0.0 %,0.0 %
Iceland,2013,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Ireland,2002,Vancomycin,161,0,4,165,97.6 %,0.0 %,2.4 %
Ireland,2003,Vancomycin,210,1,2,213,98.6 %,0.5 %,0.9 %
Ireland,2004,Vancomycin,230,0,3,233,98.7 %,0.0 %,1.3 %
Ireland,2005,Vancomycin,270,0,7,277,97.5 %,0.0 %,2.5 %
Ireland,2006,Vancomycin,280,2,9,291,96.2 %,0.7 %,3.1 %
Ireland,2007,Vancomycin,266,1,7,274,97.1 %,0.4 %,2.6 %
Ireland,2008,Vancomycin,284,1,10,295,96.3 %,0.3 %,3.4 %
Ireland,2009,Vancomycin,281,0,2,283,99.3 %,0.0 %,0.7 %
Ireland,2010,Vancomycin,287,0,1,288,99.7 %,0.0 %,0.3 %
Ireland,2011,Vancomycin,242,0,10,252,96.0 %,0.0 %,4.0 %
Ireland,2012,Vancomycin,282,1,8,291,96.9 %,0.3 %,2.7 %
Ireland,2013,Vancomycin,318,0,7,325,97.8 %,0.0 %,2.2 %
Italy,2001,Vancomycin,209,1,3,213,98.1 %,0.5 %,1.4 %
Italy,2002,Vancomycin,417,0,3,420,99.3 %,0.0 %,0.7 %
Italy,2003,Vancomycin,454,5,7,466,97.4 %,1.1 %,1.5 %
Italy,2004,Vancomycin,366,0,8,374,97.9 %,0.0 %,2.1 %
Italy,2005,Vancomycin,462,2,12,476,97.1 %,0.4 %,2.5 %
Italy,2006,Vancomycin,444,3,16,463,95.9 %,0.6 %,3.5 %
Italy,2007,Vancomycin,382,4,7,393,97.2 %,1.0 %,1.8 %
Italy,2008,Vancomycin,334,3,8,345,96.8 %,0.9 %,2.3 %
Italy,2009,Vancomycin,263,3,7,273,96.3 %,1.1 %,2.6 %
Italy,2010,Vancomycin,664,4,15,683,97.2 %,0.6 %,2.2 %
Italy,2011,Vancomycin,407,1,12,420,96.9 %,0.2 %,2.9 %
Italy,2012,Vancomycin,398,0,6,404,98.5 %,0.0 %,1.5 %
Italy,2013,Vancomycin,765,1,10,776,98.6 %,0.1 %,1.3 %
Latvia,2006,Vancomycin,37,0,0,37,100.0 %,0.0 %,0.0 %
Latvia,2007,Vancomycin,27,0,0,27,100.0 %,0.0 %,0.0 %
Latvia,2008,Vancomycin,20,0,0,20,100.0 %,0.0 %,0.0 %
Latvia,2009,Vancomycin,26,0,0,26,100.0 %,0.0 %,0.0 %
Latvia,2010,Vancomycin,38,0,0,38,100.0 %,0.0 %,0.0 %
Latvia,2011,Vancomycin,34,0,0,34,100.0 %,0.0 %,0.0 %
Latvia,2012,Vancomycin,50,1,0,51,98.0 %,2.0 %,0.0 %
Latvia,2013,Vancomycin,50,0,4,54,92.6 %,0.0 %,7.4 %
Lithuania,2006,Vancomycin,22,0,0,22,100.0 %,0.0 %,0.0 %
Lithuania,2007,Vancomycin,34,4,0,38,89.5 %,10.5 %,0.0 %
Lithuania,2008,Vancomycin,43,0,0,43,100.0 %,0.0 %,0.0 %
Lithuania,2009,Vancomycin,34,4,0,38,89.5 %,10.5 %,0.0 %
Lithuania,2010,Vancomycin,34,0,0,34,100.0 %,0.0 %,0.0 %
Lithuania,2011,Vancomycin,48,0,0,48,100.0 %,0.0 %,0.0 %
Lithuania,2012,Vancomycin,59,0,1,60,98.3 %,0.0 %,1.7 %
Lithuania,2013,Vancomycin,46,1,0,47,97.9 %,2.1 %,0.0 %
Luxembourg,2001,Vancomycin,22,0,0,22,100.0 %,0.0 %,0.0 %
Luxembourg,2002,Vancomycin,16,0,0,16,100.0 %,0.0 %,0.0 %
Luxembourg,2003,Vancomycin,37,0,0,37,100.0 %,0.0 %,0.0 %
Luxembourg,2004,Vancomycin,24,0,0,24,100.0 %,0.0 %,0.0 %
Luxembourg,2005,Vancomycin,17,0,0,17,100.0 %,0.0 %,0.0 %
Luxembourg,2006,Vancomycin,30,0,0,30,100.0 %,0.0 %,0.0 %
Luxembourg,2007,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Luxembourg,2008,Vancomycin,38,0,1,39,97.4 %,0.0 %,2.6 %
Luxembourg,2009,Vancomycin,35,0,4,39,89.7 %,0.0 %,10.3 %
Luxembourg,2010,Vancomycin,46,0,2,48,95.8 %,0.0 %,4.2 %
Luxembourg,2011,Vancomycin,50,0,2,52,96.2 %,0.0 %,3.8 %
Luxembourg,2012,Vancomycin,54,0,0,54,100.0 %,0.0 %,0.0 %
Luxembourg,2013,Vancomycin,38,0,3,41,92.7 %,0.0 %,7.3 %
Malta,2001,Vancomycin,11,0,0,11,100.0 %,0.0 %,0.0 %
Malta,2002,Vancomycin,30,0,0,30,100.0 %,0.0 %,0.0 %
Malta,2003,Vancomycin,20,0,0,20,100.0 %,0.0 %,0.0 %
Malta,2004,Vancomycin,34,0,0,34,100.0 %,0.0 %,0.0 %
Malta,2005,Vancomycin,33,0,0,33,100.0 %,0.0 %,0.0 %
Malta,2006,Vancomycin,45,0,0,45,100.0 %,0.0 %,0.0 %
Malta,2007,Vancomycin,31,0,0,31,100.0 %,0.0 %,0.0 %
Malta,2008,Vancomycin,27,0,0,27,100.0 %,0.0 %,0.0 %
Malta,2009,Vancomycin,30,0,0,30,100.0 %,0.0 %,0.0 %
Malta,2010,Vancomycin,25,0,0,25,100.0 %,0.0 %,0.0 %
Malta,2011,Vancomycin,39,0,0,39,100.0 %,0.0 %,0.0 %
Malta,2012,Vancomycin,25,0,0,25,100.0 %,0.0 %,0.0 %
Malta,2013,Vancomycin,31,0,0,31,100.0 %,0.0 %,0.0 %
Netherlands,2000,Vancomycin,61,0,0,61,100.0 %,0.0 %,0.0 %
Netherlands,2001,Vancomycin,188,1,0,189,99.5 %,0.5 %,0.0 %
Netherlands,2002,Vancomycin,333,1,3,337,98.8 %,0.3 %,0.9 %
Netherlands,2003,Vancomycin,255,3,3,261,97.7 %,1.1 %,1.1 %
Netherlands,2004,Vancomycin,236,2,0,238,99.2 %,0.8 %,0.0 %
Netherlands,2005,Vancomycin,328,1,0,329,99.7 %,0.3 %,0.0 %
Netherlands,2006,Vancomycin,402,2,2,406,99.0 %,0.5 %,0.5 %
Netherlands,2007,Vancomycin,321,0,0,321,100.0 %,0.0 %,0.0 %
Netherlands,2008,Vancomycin,226,0,1,227,99.6 %,0.0 %,0.4 %
Netherlands,2009,Vancomycin,302,0,1,303,99.7 %,0.0 %,0.3 %
Netherlands,2010,Vancomycin,466,1,0,467,99.8 %,0.2 %,0.0 %
Netherlands,2011,Vancomycin,561,0,1,562,99.8 %,0.0 %,0.2 %
Netherlands,2012,Vancomycin,559,1,0,560,99.8 %,0.2 %,0.0 %
Netherlands,2013,Vancomycin,551,0,1,552,99.8 %,0.0 %,0.2 %
Norway,1999,Vancomycin,53,0,0,53,100.0 %,0.0 %,0.0 %
Norway,2000,Vancomycin,63,5,1,69,91.3 %,7.2 %,1.4 %
Norway,2001,Vancomycin,92,5,1,98,93.9 %,5.1 %,1.0 %
Norway,2002,Vancomycin,101,1,3,105,96.2 %,1.0 %,2.9 %
Norway,2003,Vancomycin,112,0,0,112,100.0 %,0.0 %,0.0 %
Norway,2004,Vancomycin,167,1,0,168,99.4 %,0.6 %,0.0 %
Norway,2005,Vancomycin,227,1,0,228,99.6 %,0.4 %,0.0 %
Norway,2006,Vancomycin,251,0,0,251,100.0 %,0.0 %,0.0 %
Norway,2007,Vancomycin,294,0,0,294,100.0 %,0.0 %,0.0 %
Norway,2008,Vancomycin,278,0,0,278,100.0 %,0.0 %,0.0 %
Norway,2009,Vancomycin,337,1,0,338,99.7 %,0.3 %,0.0 %
Norway,2010,Vancomycin,389,0,0,389,100.0 %,0.0 %,0.0 %
Norway,2011,Vancomycin,393,1,0,394,99.7 %,0.3 %,0.0 %
Norway,2012,Vancomycin,488,0,1,489,99.8 %,0.0 %,0.2 %
Norway,2013,Vancomycin,489,0,0,489,100.0 %,0.0 %,0.0 %
Poland,2001,Vancomycin,42,0,0,42,100.0 %,0.0 %,0.0 %
Poland,2002,Vancomycin,41,0,0,41,100.0 %,0.0 %,0.0 %
Poland,2003,Vancomycin,41,1,0,42,97.6 %,2.4 %,0.0 %
Poland,2004,Vancomycin,45,0,0,45,100.0 %,0.0 %,0.0 %
Poland,2005,Vancomycin,33,0,0,33,100.0 %,0.0 %,0.0 %
Poland,2006,Vancomycin,48,0,0,48,100.0 %,0.0 %,0.0 %
Poland,2007,Vancomycin,45,0,1,46,97.8 %,0.0 %,2.2 %
Poland,2008,Vancomycin,17,0,0,17,100.0 %,0.0 %,0.0 %
Poland,2009,Vancomycin,140,0,0,140,100.0 %,0.0 %,0.0 %
Poland,2010,Vancomycin,171,1,0,172,99.4 %,0.6 %,0.0 %
Poland,2011,Vancomycin,274,1,1,276,99.3 %,0.4 %,0.4 %
Poland,2012,Vancomycin,221,0,0,221,100.0 %,0.0 %,0.0 %
Poland,2013,Vancomycin,274,0,1,275,99.6 %,0.0 %,0.4 %
Portugal,2001,Vancomycin,141,2,8,151,93.4 %,1.3 %,5.3 %
Portugal,2002,Vancomycin,82,0,5,87,94.3 %,0.0 %,5.7 %
Portugal,2003,Vancomycin,276,8,10,294,93.9 %,2.7 %,3.4 %
Portugal,2004,Vancomycin,273,5,19,297,91.9 %,1.7 %,6.4 %
Portugal,2005,Vancomycin,273,0,13,286,95.5 %,0.0 %,4.5 %
Portugal,2006,Vancomycin,291,2,17,310,93.9 %,0.6 %,5.5 %
Portugal,2007,Vancomycin,318,4,12,334,95.2 %,1.2 %,3.6 %
Portugal,2008,Vancomycin,388,0,17,405,95.8 %,0.0 %,4.2 %
Portugal,2009,Vancomycin,421,0,18,439,95.9 %,0.0 %,4.1 %
Portugal,2010,Vancomycin,387,0,7,394,98.2 %,0.0 %,1.8 %
Portugal,2011,Vancomycin,378,35,16,429,88.1 %,8.2 %,3.7 %
Portugal,2012,Vancomycin,402,0,12,414,97.1 %,0.0 %,2.9 %
Portugal,2013,Vancomycin,595,0,18,613,97.1 %,0.0 %,2.9 %
Romania,2002,Vancomycin,5,0,0,5,100.0 %,0.0 %,0.0 %
Romania,2003,Vancomycin,4,0,0,4,100.0 %,0.0 %,0.0 %
Romania,2004,Vancomycin,7,0,0,7,100.0 %,0.0 %,0.0 %
Romania,2005,Vancomycin,4,0,0,4,100.0 %,0.0 %,0.0 %
Romania,2006,Vancomycin,13,0,0,13,100.0 %,0.0 %,0.0 %
Romania,2007,Vancomycin,4,0,0,4,100.0 %,0.0 %,0.0 %
Romania,2008,Vancomycin,9,1,0,10,90.0 %,10.0 %,0.0 %
Romania,2009,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Romania,2010,Vancomycin,9,0,0,9,100.0 %,0.0 %,0.0 %
Romania,2011,Vancomycin,19,0,0,19,100.0 %,0.0 %,0.0 %
Romania,2012,Vancomycin,52,0,0,52,100.0 %,0.0 %,0.0 %
Romania,2013,Vancomycin,80,0,1,81,98.8 %,0.0 %,1.2 %
Slovakia,2001,Vancomycin,14,0,0,14,100.0 %,0.0 %,0.0 %
Slovakia,2002,Vancomycin,72,2,0,74,97.3 %,2.7 %,0.0 %
Slovakia,2003,Vancomycin,63,0,0,63,100.0 %,0.0 %,0.0 %
Slovakia,2004,Vancomycin,71,0,0,71,100.0 %,0.0 %,0.0 %
Slovakia,2005,Vancomycin,42,0,0,42,100.0 %,0.0 %,0.0 %
Slovakia,2011,Vancomycin,201,0,0,201,100.0 %,0.0 %,0.0 %
Slovakia,2012,Vancomycin,190,1,1,192,99.0 %,0.5 %,0.5 %
Slovakia,2013,Vancomycin,230,0,1,231,99.6 %,0.0 %,0.4 %
Slovenia,2001,Vancomycin,40,0,0,40,100.0 %,0.0 %,0.0 %
Slovenia,2002,Vancomycin,32,0,0,32,100.0 %,0.0 %,0.0 %
Slovenia,2003,Vancomycin,53,0,0,53,100.0 %,0.0 %,0.0 %
Slovenia,2004,Vancomycin,57,0,0,57,100.0 %,0.0 %,0.0 %
Slovenia,2005,Vancomycin,89,0,0,89,100.0 %,0.0 %,0.0 %
Slovenia,2006,Vancomycin,95,0,0,95,100.0 %,0.0 %,0.0 %
Slovenia,2007,Vancomycin,118,0,0,118,100.0 %,0.0 %,0.0 %
Slovenia,2008,Vancomycin,120,0,0,120,100.0 %,0.0 %,0.0 %
Slovenia,2009,Vancomycin,127,0,0,127,100.0 %,0.0 %,0.0 %
Slovenia,2010,Vancomycin,137,0,0,137,100.0 %,0.0 %,0.0 %
Slovenia,2011,Vancomycin,125,0,0,125,100.0 %,0.0 %,0.0 %
Slovenia,2012,Vancomycin,130,0,0,130,100.0 %,0.0 %,0.0 %
Slovenia,2013,Vancomycin,146,0,0,146,100.0 %,0.0 %,0.0 %
Spain,2001,Vancomycin,302,4,2,308,98.1 %,1.3 %,0.6 %
Spain,2002,Vancomycin,465,1,2,468,99.4 %,0.2 %,0.4 %
Spain,2003,Vancomycin,486,0,2,488,99.6 %,0.0 %,0.4 %
Spain,2004,Vancomycin,582,0,0,582,100.0 %,0.0 %,0.0 %
Spain,2005,Vancomycin,479,2,0,481,99.6 %,0.4 %,0.0 %
Spain,2006,Vancomycin,578,0,2,580,99.7 %,0.0 %,0.3 %
Spain,2007,Vancomycin,665,1,1,667,99.7 %,0.1 %,0.1 %
Spain,2008,Vancomycin,713,0,0,713,100.0 %,0.0 %,0.0 %
Spain,2009,Vancomycin,748,1,1,750,99.7 %,0.1 %,0.1 %
Spain,2010,Vancomycin,992,1,3,996,99.6 %,0.1 %,0.3 %
Spain,2011,Vancomycin,926,1,1,928,99.8 %,0.1 %,0.1 %
Spain,2012,Vancomycin,964,2,1,967,99.7 %,0.2 %,0.1 %
Spain,2013,Vancomycin,948,1,1,950,99.8 %,0.1 %,0.1 %
Sweden,2001,Vancomycin,395,0,0,395,100.0 %,0.0 %,0.0 %
Sweden,2002,Vancomycin,430,0,0,430,100.0 %,0.0 %,0.0 %
Sweden,2003,Vancomycin,593,0,0,593,100.0 %,0.0 %,0.0 %
Sweden,2004,Vancomycin,592,0,0,592,100.0 %,0.0 %,0.0 %
