Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Cyprus,2004,Rifampin,13,0,1,14,92.9 %,0.0 %,7.1 %
Cyprus,2005,Rifampin,34,0,5,39,87.2 %,0.0 %,12.8 %
Cyprus,2006,Rifampin,57,0,5,62,91.9 %,0.0 %,8.1 %
Cyprus,2007,Rifampin,78,0,5,83,94.0 %,0.0 %,6.0 %
Cyprus,2008,Rifampin,91,0,0,91,100.0 %,0.0 %,0.0 %
Cyprus,2009,Rifampin,89,0,0,89,100.0 %,0.0 %,0.0 %
Cyprus,2010,Rifampin,99,0,0,99,100.0 %,0.0 %,0.0 %
Cyprus,2011,Rifampin,112,1,0,113,99.1 %,0.9 %,0.0 %
Cyprus,2012,Rifampin,160,0,2,162,98.8 %,0.0 %,1.2 %
Cyprus,2013,Rifampin,156,0,1,157,99.4 %,0.0 %,0.6 %
Czech Republic,2000,Rifampin,144,0,5,149,96.6 %,0.0 %,3.4 %
Czech Republic,2001,Rifampin,836,0,51,887,94.3 %,0.0 %,5.7 %
Czech Republic,2002,Rifampin,1048,0,48,1096,95.6 %,0.0 %,4.4 %
Czech Republic,2003,Rifampin,1269,0,35,1304,97.3 %,0.0 %,2.7 %
Czech Republic,2004,Rifampin,1368,0,27,1395,98.1 %,0.0 %,1.9 %
Czech Republic,2005,Rifampin,1486,0,21,1507,98.6 %,0.0 %,1.4 %
Czech Republic,2006,Rifampin,1477,0,4,1481,99.7 %,0.0 %,0.3 %
Czech Republic,2007,Rifampin,1589,0,12,1601,99.3 %,0.0 %,0.7 %
Czech Republic,2008,Rifampin,1590,0,12,1602,99.3 %,0.0 %,0.7 %
Czech Republic,2009,Rifampin,707,0,9,716,98.7 %,0.0 %,1.3 %
Czech Republic,2010,Rifampin,582,0,9,591,98.5 %,0.0 %,1.5 %
Czech Republic,2011,Rifampin,768,0,14,782,98.2 %,0.0 %,1.8 %
Czech Republic,2012,Rifampin,1569,26,16,1611,97.4 %,1.6 %,1.0 %
Czech Republic,2013,Rifampin,1672,13,22,1707,97.9 %,0.8 %,1.3 %
Denmark,2004,Rifampin,1395,0,15,1410,98.9 %,0.0 %,1.1 %
Denmark,2005,Rifampin,1336,0,9,1345,99.3 %,0.0 %,0.7 %
Denmark,2006,Rifampin,1250,0,3,1253,99.8 %,0.0 %,0.2 %
Denmark,2007,Rifampin,1305,0,10,1315,99.2 %,0.0 %,0.8 %
Denmark,2008,Rifampin,1290,0,5,1295,99.6 %,0.0 %,0.4 %
Denmark,2009,Rifampin,1393,0,2,1395,99.9 %,0.0 %,0.1 %
Denmark,2010,Rifampin,1351,1,10,1362,99.2 %,0.1 %,0.7 %
Denmark,2011,Rifampin,1450,0,2,1452,99.9 %,0.0 %,0.1 %
Denmark,2012,Rifampin,1421,3,7,1431,99.3 %,0.2 %,0.5 %
Denmark,2013,Rifampin,933,2,0,935,99.8 %,0.2 %,0.0 %
Estonia,2001,Rifampin,28,0,0,28,100.0 %,0.0 %,0.0 %
Estonia,2002,Rifampin,17,0,0,17,100.0 %,0.0 %,0.0 %
Estonia,2003,Rifampin,3,0,0,3,100.0 %,0.0 %,0.0 %
Estonia,2004,Rifampin,2,0,0,2,100.0 %,0.0 %,0.0 %
Estonia,2005,Rifampin,33,0,0,33,100.0 %,0.0 %,0.0 %
Estonia,2006,Rifampin,43,0,0,43,100.0 %,0.0 %,0.0 %
Estonia,2007,Rifampin,61,1,3,65,93.8 %,1.5 %,4.6 %
Estonia,2008,Rifampin,65,0,0,65,100.0 %,0.0 %,0.0 %
Estonia,2009,Rifampin,63,0,0,63,100.0 %,0.0 %,0.0 %
Estonia,2010,Rifampin,33,0,0,33,100.0 %,0.0 %,0.0 %
Estonia,2011,Rifampin,3,0,0,3,100.0 %,0.0 %,0.0 %
Estonia,2012,Rifampin,1,0,1,2,50.0 %,0.0 %,50.0 %
Finland,1998,Rifampin,15,0,0,15,100.0 %,0.0 %,0.0 %
Finland,1999,Rifampin,256,0,1,257,99.6 %,0.0 %,0.4 %
Finland,2000,Rifampin,311,0,1,312,99.7 %,0.0 %,0.3 %
Finland,2001,Rifampin,581,0,1,582,99.8 %,0.0 %,0.2 %
Finland,2002,Rifampin,661,0,2,663,99.7 %,0.0 %,0.3 %
Finland,2003,Rifampin,640,0,4,644,99.4 %,0.0 %,0.6 %
Finland,2004,Rifampin,797,0,0,797,100.0 %,0.0 %,0.0 %
Finland,2005,Rifampin,746,2,3,751,99.3 %,0.3 %,0.4 %
Finland,2006,Rifampin,870,1,3,874,99.5 %,0.1 %,0.3 %
Finland,2007,Rifampin,777,0,2,779,99.7 %,0.0 %,0.3 %
Finland,2008,Rifampin,900,0,2,902,99.8 %,0.0 %,0.2 %
Finland,2009,Rifampin,935,0,0,935,100.0 %,0.0 %,0.0 %
Finland,2010,Rifampin,1004,1,3,1008,99.6 %,0.1 %,0.3 %
Finland,2011,Rifampin,1088,108,5,1201,90.6 %,9.0 %,0.4 %
Finland,2012,Rifampin,1176,187,8,1371,85.8 %,13.6 %,0.6 %
Finland,2013,Rifampin,1331,193,6,1530,87.0 %,12.6 %,0.4 %
France,2001,Rifampin,1569,20,123,1712,91.6 %,1.2 %,7.2 %
France,2002,Rifampin,1531,29,104,1664,92.0 %,1.7 %,6.3 %
France,2003,Rifampin,1529,31,60,1620,94.4 %,1.9 %,3.7 %
France,2004,Rifampin,3166,119,69,3354,94.4 %,3.5 %,2.1 %
France,2005,Rifampin,3300,133,50,3483,94.7 %,3.8 %,1.4 %
France,2006,Rifampin,3676,104,43,3823,96.2 %,2.7 %,1.1 %
France,2007,Rifampin,3972,51,36,4059,97.9 %,1.3 %,0.9 %
France,2008,Rifampin,3732,29,38,3799,98.2 %,0.8 %,1.0 %
France,2009,Rifampin,4414,51,54,4519,97.7 %,1.1 %,1.2 %
France,2010,Rifampin,4507,38,49,4594,98.1 %,0.8 %,1.1 %
France,2011,Rifampin,4211,24,43,4278,98.4 %,0.6 %,1.0 %
France,2012,Rifampin,2952,69,42,3063,96.4 %,2.3 %,1.4 %
France,2013,Rifampin,5137,27,50,5214,98.5 %,0.5 %,1.0 %
Germany,2000,Rifampin,3,0,0,3,100.0 %,0.0 %,0.0 %
Germany,2001,Rifampin,11,0,0,11,100.0 %,0.0 %,0.0 %
Germany,2002,Rifampin,134,0,1,135,99.3 %,0.0 %,0.7 %
Germany,2003,Rifampin,158,0,1,159,99.4 %,0.0 %,0.6 %
Germany,2004,Rifampin,582,0,4,586,99.3 %,0.0 %,0.7 %
Germany,2005,Rifampin,636,0,9,645,98.6 %,0.0 %,1.4 %
Germany,2006,Rifampin,685,0,10,695,98.6 %,0.0 %,1.4 %
Germany,2007,Rifampin,805,0,3,808,99.6 %,0.0 %,0.4 %
Germany,2008,Rifampin,770,1,6,777,99.1 %,0.1 %,0.8 %
Germany,2009,Rifampin,1144,2,6,1152,99.3 %,0.2 %,0.5 %
Germany,2010,Rifampin,1294,0,9,1303,99.3 %,0.0 %,0.7 %
Germany,2011,Rifampin,1642,3,11,1656,99.2 %,0.2 %,0.7 %
Germany,2012,Rifampin,1961,0,8,1969,99.6 %,0.0 %,0.4 %
Germany,2013,Rifampin,2416,0,15,2431,99.4 %,0.0 %,0.6 %
Hungary,2001,Rifampin,18,0,0,18,100.0 %,0.0 %,0.0 %
Hungary,2002,Rifampin,100,0,1,101,99.0 %,0.0 %,1.0 %
Hungary,2003,Rifampin,211,0,3,214,98.6 %,0.0 %,1.4 %
Hungary,2004,Rifampin,242,1,0,243,99.6 %,0.4 %,0.0 %
Hungary,2005,Rifampin,304,1,4,309,98.4 %,0.3 %,1.3 %
Hungary,2006,Rifampin,347,0,7,354,98.0 %,0.0 %,2.0 %
Hungary,2007,Rifampin,383,2,7,392,97.7 %,0.5 %,1.8 %
Hungary,2008,Rifampin,369,0,7,376,98.1 %,0.0 %,1.9 %
Hungary,2009,Rifampin,280,0,7,287,97.6 %,0.0 %,2.4 %
Hungary,2010,Rifampin,423,0,4,427,99.1 %,0.0 %,0.9 %
Hungary,2011,Rifampin,567,1,2,570,99.5 %,0.2 %,0.4 %
Hungary,2012,Rifampin,574,3,10,587,97.8 %,0.5 %,1.7 %
Hungary,2013,Rifampin,674,2,6,682,98.8 %,0.3 %,0.9 %
Iceland,2001,Rifampin,1,0,0,1,100.0 %,0.0 %,0.0 %
Iceland,2008,Rifampin,3,0,0,3,100.0 %,0.0 %,0.0 %
Iceland,2010,Rifampin,1,0,0,1,100.0 %,0.0 %,0.0 %
Iceland,2011,Rifampin,3,0,0,3,100.0 %,0.0 %,0.0 %
Iceland,2012,Rifampin,1,0,0,1,100.0 %,0.0 %,0.0 %
Ireland,1999,Rifampin,16,0,0,16,100.0 %,0.0 %,0.0 %
Ireland,2000,Rifampin,21,0,0,21,100.0 %,0.0 %,0.0 %
Ireland,2001,Rifampin,188,0,6,194,96.9 %,0.0 %,3.1 %
Ireland,2002,Rifampin,384,1,6,391,98.2 %,0.3 %,1.5 %
Ireland,2003,Rifampin,659,0,3,662,99.5 %,0.0 %,0.5 %
Ireland,2004,Rifampin,993,0,4,997,99.6 %,0.0 %,0.4 %
Ireland,2005,Rifampin,1080,0,13,1093,98.8 %,0.0 %,1.2 %
Ireland,2006,Rifampin,1095,1,11,1107,98.9 %,0.1 %,1.0 %
Ireland,2007,Rifampin,1109,0,7,1116,99.4 %,0.0 %,0.6 %
Ireland,2008,Rifampin,1029,1,8,1038,99.1 %,0.1 %,0.8 %
Ireland,2009,Rifampin,1046,1,4,1051,99.5 %,0.1 %,0.4 %
Ireland,2010,Rifampin,967,1,5,973,99.4 %,0.1 %,0.5 %
Ireland,2011,Rifampin,824,3,8,835,98.7 %,0.4 %,1.0 %
Ireland,2012,Rifampin,811,4,3,818,99.1 %,0.5 %,0.4 %
Ireland,2013,Rifampin,707,5,3,715,98.9 %,0.7 %,0.4 %
Italy,1999,Rifampin,878,15,104,997,88.1 %,1.5 %,10.4 %
Italy,2000,Rifampin,374,7,40,421,88.8 %,1.7 %,9.5 %
Italy,2003,Rifampin,1266,25,95,1386,91.3 %,1.8 %,6.9 %
Italy,2004,Rifampin,1055,24,102,1181,89.3 %,2.0 %,8.6 %
Italy,2005,Rifampin,1309,36,100,1445,90.6 %,2.5 %,6.9 %
Italy,2006,Rifampin,1009,34,86,1129,89.4 %,3.0 %,7.6 %
Italy,2007,Rifampin,1033,29,64,1126,91.7 %,2.6 %,5.7 %
Italy,2008,Rifampin,844,23,26,893,94.5 %,2.6 %,2.9 %
Italy,2009,Rifampin,855,3,50,908,94.2 %,0.3 %,5.5 %
Italy,2010,Rifampin,1700,40,58,1798,94.5 %,2.2 %,3.2 %
Italy,2011,Rifampin,907,21,42,970,93.5 %,2.2 %,4.3 %
Italy,2012,Rifampin,527,10,93,630,83.7 %,1.6 %,14.8 %
Italy,2013,Rifampin,1001,3,123,1127,88.8 %,0.3 %,10.9 %
Latvia,2004,Rifampin,55,0,1,56,98.2 %,0.0 %,1.8 %
Latvia,2005,Rifampin,94,0,2,96,97.9 %,0.0 %,2.1 %
Latvia,2006,Rifampin,138,0,1,139,99.3 %,0.0 %,0.7 %
Latvia,2007,Rifampin,147,0,0,147,100.0 %,0.0 %,0.0 %
Latvia,2008,Rifampin,154,0,0,154,100.0 %,0.0 %,0.0 %
Latvia,2009,Rifampin,157,1,1,159,98.7 %,0.6 %,0.6 %
Latvia,2010,Rifampin,147,2,1,150,98.0 %,1.3 %,0.7 %
Latvia,2011,Rifampin,185,0,1,186,99.5 %,0.0 %,0.5 %
Latvia,2012,Rifampin,187,0,1,188,99.5 %,0.0 %,0.5 %
Latvia,2013,Rifampin,158,0,0,158,100.0 %,0.0 %,0.0 %
Lithuania,2006,Rifampin,91,0,0,91,100.0 %,0.0 %,0.0 %
Lithuania,2007,Rifampin,177,1,6,184,96.2 %,0.5 %,3.3 %
Lithuania,2008,Rifampin,209,0,1,210,99.5 %,0.0 %,0.5 %
Lithuania,2009,Rifampin,164,0,0,164,100.0 %,0.0 %,0.0 %
Lithuania,2010,Rifampin,204,0,0,204,100.0 %,0.0 %,0.0 %
Lithuania,2011,Rifampin,157,1,1,159,98.7 %,0.6 %,0.6 %
Lithuania,2012,Rifampin,215,2,2,219,98.2 %,0.9 %,0.9 %
Lithuania,2013,Rifampin,202,13,1,216,93.5 %,6.0 %,0.5 %
Luxembourg,1999,Rifampin,25,0,0,25,100.0 %,0.0 %,0.0 %
Luxembourg,2000,Rifampin,60,0,0,60,100.0 %,0.0 %,0.0 %
Luxembourg,2001,Rifampin,81,0,0,81,100.0 %,0.0 %,0.0 %
Luxembourg,2002,Rifampin,68,0,0,68,100.0 %,0.0 %,0.0 %
Luxembourg,2003,Rifampin,88,0,1,89,98.9 %,0.0 %,1.1 %
Luxembourg,2004,Rifampin,95,0,1,96,99.0 %,0.0 %,1.0 %
Luxembourg,2005,Rifampin,72,0,0,72,100.0 %,0.0 %,0.0 %
Luxembourg,2006,Rifampin,43,0,0,43,100.0 %,0.0 %,0.0 %
Luxembourg,2007,Rifampin,84,0,0,84,100.0 %,0.0 %,0.0 %
Luxembourg,2008,Rifampin,81,0,0,81,100.0 %,0.0 %,0.0 %
Luxembourg,2009,Rifampin,72,0,0,72,100.0 %,0.0 %,0.0 %
Luxembourg,2010,Rifampin,90,0,1,91,98.9 %,0.0 %,1.1 %
Luxembourg,2011,Rifampin,90,0,0,90,100.0 %,0.0 %,0.0 %
Luxembourg,2012,Rifampin,130,0,1,131,99.2 %,0.0 %,0.8 %
Luxembourg,2013,Rifampin,133,0,1,134,99.3 %,0.0 %,0.7 %
Malta,2000,Rifampin,70,1,5,76,92.1 %,1.3 %,6.6 %
Malta,2001,Rifampin,56,6,0,62,90.3 %,9.7 %,0.0 %
Malta,2002,Rifampin,3,0,0,3,100.0 %,0.0 %,0.0 %
Malta,2004,Rifampin,84,0,1,85,98.8 %,0.0 %,1.2 %
Malta,2005,Rifampin,76,0,0,76,100.0 %,0.0 %,0.0 %
Malta,2006,Rifampin,88,0,2,90,97.8 %,0.0 %,2.2 %
Malta,2007,Rifampin,104,1,0,105,99.0 %,1.0 %,0.0 %
Malta,2008,Rifampin,108,0,0,108,100.0 %,0.0 %,0.0 %
Malta,2009,Rifampin,84,1,0,85,98.8 %,1.2 %,0.0 %
Malta,2010,Rifampin,108,0,0,108,100.0 %,0.0 %,0.0 %
Malta,2011,Rifampin,112,17,1,130,86.2 %,13.1 %,0.8 %
Malta,2012,Rifampin,102,0,0,102,100.0 %,0.0 %,0.0 %
Malta,2013,Rifampin,113,1,0,114,99.1 %,0.9 %,0.0 %
Netherlands,2000,Rifampin,608,0,1,609,99.8 %,0.0 %,0.2 %
Netherlands,2001,Rifampin,835,0,1,836,99.9 %,0.0 %,0.1 %
Netherlands,2002,Rifampin,958,0,5,963,99.5 %,0.0 %,0.5 %
Netherlands,2003,Rifampin,863,0,4,867,99.5 %,0.0 %,0.5 %
Netherlands,2004,Rifampin,976,0,3,979,99.7 %,0.0 %,0.3 %
Netherlands,2005,Rifampin,957,2,2,961,99.6 %,0.2 %,0.2 %
Netherlands,2006,Rifampin,1113,0,1,1114,99.9 %,0.0 %,0.1 %
Netherlands,2007,Rifampin,860,0,1,861,99.9 %,0.0 %,0.1 %
Netherlands,2008,Rifampin,758,2,3,763,99.3 %,0.3 %,0.4 %
Netherlands,2009,Rifampin,861,0,0,861,100.0 %,0.0 %,0.0 %
Netherlands,2010,Rifampin,1301,1,3,1305,99.7 %,0.1 %,0.2 %
Netherlands,2011,Rifampin,1565,9,7,1581,99.0 %,0.6 %,0.4 %
Netherlands,2012,Rifampin,1697,26,5,1728,98.2 %,1.5 %,0.3 %
Netherlands,2013,Rifampin,1951,3,4,1958,99.6 %,0.2 %,0.2 %
Norway,1999,Rifampin,7,0,0,7,100.0 %,0.0 %,0.0 %
Norway,2000,Rifampin,8,0,0,8,100.0 %,0.0 %,0.0 %
Norway,2001,Rifampin,4,0,1,5,80.0 %,0.0 %,20.0 %
Norway,2002,Rifampin,12,0,0,12,100.0 %,0.0 %,0.0 %
Norway,2003,Rifampin,79,0,0,79,100.0 %,0.0 %,0.0 %
Norway,2004,Rifampin,80,0,0,80,100.0 %,0.0 %,0.0 %
Norway,2005,Rifampin,96,0,0,96,100.0 %,0.0 %,0.0 %
Norway,2006,Rifampin,173,0,0,173,100.0 %,0.0 %,0.0 %
Norway,2007,Rifampin,235,0,0,235,100.0 %,0.0 %,0.0 %
Norway,2008,Rifampin,204,0,0,204,100.0 %,0.0 %,0.0 %
Norway,2009,Rifampin,262,0,0,262,100.0 %,0.0 %,0.0 %
Norway,2010,Rifampin,381,1,1,383,99.5 %,0.3 %,0.3 %
Norway,2011,Rifampin,419,27,0,446,93.9 %,6.1 %,0.0 %
Norway,2012,Rifampin,557,42,0,599,93.0 %,7.0 %,0.0 %
Norway,2013,Rifampin,583,14,0,597,97.7 %,2.3 %,0.0 %
Poland,2001,Rifampin,21,0,3,24,87.5 %,0.0 %,12.5 %
Poland,2002,Rifampin,11,1,10,22,50.0 %,4.5 %,45.5 %
Poland,2003,Rifampin,15,0,5,20,75.0 %,0.0 %,25.0 %
Poland,2004,Rifampin,130,0,6,136,95.6 %,0.0 %,4.4 %
Poland,2005,Rifampin,146,0,1,147,99.3 %,0.0 %,0.7 %
Poland,2006,Rifampin,36,0,9,45,80.0 %,0.0 %,20.0 %
Poland,2007,Rifampin,182,0,2,184,98.9 %,0.0 %,1.1 %
Poland,2008,Rifampin,53,0,0,53,100.0 %,0.0 %,0.0 %
Poland,2009,Rifampin,255,1,3,259,98.5 %,0.4 %,1.2 %
Poland,2010,Rifampin,211,0,2,213,99.1 %,0.0 %,0.9 %
Poland,2011,Rifampin,91,7,37,135,67.4 %,5.2 %,27.4 %
Poland,2012,Rifampin,48,4,1,53,90.6 %,7.5 %,1.9 %
Poland,2013,Rifampin,57,6,1,64,89.1 %,9.4 %,1.6 %
Portugal,2008,Rifampin,558,2,41,601,92.8 %,0.3 %,6.8 %
Portugal,2009,Rifampin,798,1,29,828,96.4 %,0.1 %,3.5 %
Portugal,2010,Rifampin,929,6,23,958,97.0 %,0.6 %,2.4 %
Portugal,2011,Rifampin,1017,56,19,1092,93.1 %,5.1 %,1.7 %
Portugal,2012,Rifampin,657,293,18,968,67.9 %,30.3 %,1.9 %
Portugal,2013,Rifampin,932,268,10,1210,77.0 %,22.1 %,0.8 %
Romania,2002,Rifampin,48,0,20,68,70.6 %,0.0 %,29.4 %
Romania,2003,Rifampin,36,1,11,48,75.0 %,2.1 %,22.9 %
Romania,2004,Rifampin,49,1,29,79,62.0 %,1.3 %,36.7 %
Romania,2005,Rifampin,66,0,21,87,75.9 %,0.0 %,24.1 %
Romania,2006,Rifampin,55,0,27,82,67.1 %,0.0 %,32.9 %
Romania,2007,Rifampin,37,0,5,42,88.1 %,0.0 %,11.9 %
Romania,2008,Rifampin,33,0,6,39,84.6 %,0.0 %,15.4 %
Romania,2009,Rifampin,39,1,5,45,86.7 %,2.2 %,11.1 %
Romania,2010,Rifampin,39,0,6,45,86.7 %,0.0 %,13.3 %
Romania,2011,Rifampin,93,2,8,103,90.3 %,1.9 %,7.8 %
Romania,2012,Rifampin,175,1,53,229,76.4 %,0.4 %,23.1 %
Romania,2013,Rifampin,252,0,116,368,68.5 %,0.0 %,31.5 %
Slovakia,2001,Rifampin,4,0,0,4,100.0 %,0.0 %,0.0 %
Slovakia,2002,Rifampin,129,1,0,130,99.2 %,0.8 %,0.0 %
Slovakia,2003,Rifampin,133,0,0,133,100.0 %,0.0 %,0.0 %
Slovakia,2004,Rifampin,203,1,1,205,99.0 %,0.5 %,0.5 %
Slovakia,2005,Rifampin,113,0,1,114,99.1 %,0.0 %,0.9 %
Slovakia,2011,Rifampin,473,5,6,484,97.7 %,1.0 %,1.2 %
Slovakia,2012,Rifampin,403,5,7,415,97.1 %,1.2 %,1.7 %
Slovakia,2013,Rifampin,471,12,11,494,95.3 %,2.4 %,2.2 %
Slovenia,2000,Rifampin,93,0,3,96,96.9 %,0.0 %,3.1 %
Slovenia,2001,Rifampin,239,0,2,241,99.2 %,0.0 %,0.8 %
Slovenia,2002,Rifampin,241,1,3,245,98.4 %,0.4 %,1.2 %
Slovenia,2003,Rifampin,278,0,0,278,100.0 %,0.0 %,0.0 %
Slovenia,2004,Rifampin,327,0,2,329,99.4 %,0.0 %,0.6 %
Slovenia,2005,Rifampin,326,1,1,328,99.4 %,0.3 %,0.3 %
Slovenia,2006,Rifampin,328,0,1,329,99.7 %,0.0 %,0.3 %
Slovenia,2007,Rifampin,396,1,1,398,99.5 %,0.3 %,0.3 %
Slovenia,2008,Rifampin,372,0,4,376,98.9 %,0.0 %,1.1 %
Slovenia,2009,Rifampin,439,1,2,442,99.3 %,0.2 %,0.5 %
Slovenia,2010,Rifampin,456,0,1,457,99.8 %,0.0 %,0.2 %
Slovenia,2011,Rifampin,441,0,2,443,99.5 %,0.0 %,0.5 %
Slovenia,2012,Rifampin,418,0,3,421,99.3 %,0.0 %,0.7 %
Slovenia,2013,Rifampin,386,1,0,387,99.7 %,0.3 %,0.0 %
Spain,2000,Rifampin,716,6,14,736,97.3 %,0.8 %,1.9 %
Spain,2001,Rifampin,734,5,15,754,97.3 %,0.7 %,2.0 %
Spain,2002,Rifampin,933,7,10,950,98.2 %,0.7 %,1.1 %
Spain,2003,Rifampin,1158,6,16,1180,98.1 %,0.5 %,1.4 %
Spain,2004,Rifampin,1393,15,16,1424,97.8 %,1.1 %,1.1 %
Spain,2005,Rifampin,1286,13,12,1311,98.1 %,1.0 %,0.9 %
Spain,2006,Rifampin,1411,25,22,1458,96.8 %,1.7 %,1.5 %
Spain,2007,Rifampin,1534,12,9,1555,98.6 %,0.8 %,0.6 %
Spain,2008,Rifampin,1407,4,8,1419,99.2 %,0.3 %,0.6 %
Spain,2009,Rifampin,1603,3,8,1614,99.3 %,0.2 %,0.5 %
Spain,2010,Rifampin,1808,9,10,1827,99.0 %,0.5 %,0.5 %
Spain,2011,Rifampin,1812,5,9,1826,99.2 %,0.3 %,0.5 %
Spain,2012,Rifampin,1739,1,41,1781,97.6 %,0.1 %,2.3 %
Spain,2013,Rifampin,1711,2,9,1722,99.4 %,0.1 %,0.5 %
Sweden,1999,Rifampin,759,0,0,759,100.0 %,0.0 %,0.0 %
Sweden,2000,Rifampin,978,1,1,980,99.8 %,0.1 %,0.1 %
Sweden,2001,Rifampin,1117,0,3,1120,99.7 %,0.0 %,0.3 %
Sweden,2002,Rifampin,1379,0,1,1380,99.9 %,0.0 %,0.1 %
Sweden,2003,Rifampin,1357,0,2,1359,99.9 %,0.0 %,0.1 %
Sweden,2004,Rifampin,1292,0,4,1296,99.7 %,0.0 %,0.3 %
Sweden,2005,Rifampin,1174,0,1,1175,99.9 %,0.0 %,0.1 %
Sweden,2006,Rifampin,1204,1,2,1207,99.8 %,0.1 %,0.2 %
Sweden,2007,Rifampin,1334,0,1,1335,99.9 %,0.0 %,0.1 %
Sweden,2008,Rifampin,1503,1,2,1506,99.8 %,0.1 %,0.1 %
Sweden,2009,Rifampin,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2010,Rifampin,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2012,Rifampin,131,3,0,134,97.8 %,2.2 %,0.0 %
Sweden,2013,Rifampin,2623,11,7,2641,99.3 %,0.4 %,0.3 %
United Kingdom,1999,Rifampin,1,0,0,1,100.0 %,0.0 %,0.0 %
United Kingdom,2000,Rifampin,8,0,0,8,100.0 %,0.0 %,0.0 %
United Kingdom,2001,Rifampin,10,0,0,10,100.0 %,0.0 %,0.0 %
United Kingdom,2002,Rifampin,687,0,18,705,97.4 %,0.0 %,2.6 %
United Kingdom,2003,Rifampin,1538,1,19,1558,98.7 %,0.1 %,1.2 %
United Kingdom,2004,Rifampin,2473,1,41,2515,98.3 %,0.0 %,1.6 %
United Kingdom,2005,Rifampin,3493,5,68,3566,98.0 %,0.1 %,1.9 %
United Kingdom,2006,Rifampin,3625,4,48,3677,98.6 %,0.1 %,1.3 %
United Kingdom,2007,Rifampin,4147,6,45,4198,98.8 %,0.1 %,1.1 %
United Kingdom,2008,Rifampin,2887,0,27,2914,99.1 %,0.0 %,0.9 %
United Kingdom,2009,Rifampin,1896,1,12,1909,99.3 %,0.1 %,0.6 %
United Kingdom,2010,Rifampin,1707,2,6,1715,99.5 %,0.1 %,0.3 %
United Kingdom,2011,Rifampin,1766,1,10,1777,99.4 %,0.1 %,0.6 %
United Kingdom,2012,Rifampin,1637,4,12,1653,99.0 %,0.2 %,0.7 %
United Kingdom,2013,Rifampin,2014,6,12,2032,99.1 %,0.3 %,0.6 %
