Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Germany,2007,Aminoglycosides,157,22,18,197,79.7 %,11.2 %,9.1 %
Germany,2008,Aminoglycosides,126,25,16,167,75.4 %,15.0 %,9.6 %
Germany,2009,Aminoglycosides,239,24,21,284,84.2 %,8.5 %,7.4 %
Germany,2010,Aminoglycosides,257,26,32,315,81.6 %,8.3 %,10.2 %
Germany,2011,Aminoglycosides,318,22,46,386,82.4 %,5.7 %,11.9 %
Germany,2012,Aminoglycosides,381,9,46,436,87.4 %,2.1 %,10.6 %
Germany,2013,Aminoglycosides,560,3,46,609,92.0 %,0.5 %,7.6 %
Greece,2005,Aminoglycosides,395,24,277,696,56.8 %,3.4 %,39.8 %
Greece,2006,Aminoglycosides,398,31,386,815,48.8 %,3.8 %,47.4 %
Greece,2007,Aminoglycosides,384,22,393,799,48.1 %,2.8 %,49.2 %
Greece,2008,Aminoglycosides,440,34,429,903,48.7 %,3.8 %,47.5 %
Greece,2009,Aminoglycosides,591,49,450,1090,54.2 %,4.5 %,41.3 %
Greece,2010,Aminoglycosides,511,68,415,994,51.4 %,6.8 %,41.8 %
Greece,2011,Aminoglycosides,520,62,353,935,55.6 %,6.6 %,37.8 %
Greece,2012,Aminoglycosides,511,38,346,895,57.1 %,4.2 %,38.7 %
Greece,2013,Aminoglycosides,486,42,330,858,56.6 %,4.9 %,38.5 %
Hungary,2005,Aminoglycosides,314,30,162,506,62.1 %,5.9 %,32.0 %
Hungary,2006,Aminoglycosides,390,31,124,545,71.6 %,5.7 %,22.8 %
Hungary,2007,Aminoglycosides,340,43,135,518,65.6 %,8.3 %,26.1 %
Hungary,2008,Aminoglycosides,350,31,131,512,68.4 %,6.1 %,25.6 %
Hungary,2009,Aminoglycosides,310,55,151,516,60.1 %,10.7 %,29.3 %
Hungary,2010,Aminoglycosides,423,27,184,634,66.7 %,4.3 %,29.0 %
Hungary,2011,Aminoglycosides,470,27,108,605,77.7 %,4.5 %,17.9 %
Hungary,2012,Aminoglycosides,455,0,163,618,73.6 %,0.0 %,26.4 %
Hungary,2013,Aminoglycosides,491,6,164,661,74.3 %,0.9 %,24.8 %
Iceland,2005,Aminoglycosides,12,1,0,13,92.3 %,7.7 %,0.0 %
Iceland,2006,Aminoglycosides,7,2,0,9,77.8 %,22.2 %,0.0 %
Iceland,2007,Aminoglycosides,9,2,0,11,81.8 %,18.2 %,0.0 %
Iceland,2008,Aminoglycosides,7,0,0,7,100.0 %,0.0 %,0.0 %
Iceland,2009,Aminoglycosides,16,0,0,16,100.0 %,0.0 %,0.0 %
Iceland,2010,Aminoglycosides,12,0,0,12,100.0 %,0.0 %,0.0 %
Iceland,2011,Aminoglycosides,17,0,0,17,100.0 %,0.0 %,0.0 %
Iceland,2012,Aminoglycosides,10,0,0,10,100.0 %,0.0 %,0.0 %
Iceland,2013,Aminoglycosides,11,0,0,11,100.0 %,0.0 %,0.0 %
Ireland,2005,Aminoglycosides,25,1,2,28,89.3 %,3.6 %,7.1 %
Ireland,2006,Aminoglycosides,114,1,12,127,89.8 %,0.8 %,9.4 %
Ireland,2007,Aminoglycosides,147,5,16,168,87.5 %,3.0 %,9.5 %
Ireland,2008,Aminoglycosides,175,5,11,191,91.6 %,2.6 %,5.8 %
Ireland,2009,Aminoglycosides,216,4,15,235,91.9 %,1.7 %,6.4 %
Ireland,2010,Aminoglycosides,200,9,10,219,91.3 %,4.1 %,4.6 %
Ireland,2011,Aminoglycosides,169,5,7,181,93.4 %,2.8 %,3.9 %
Ireland,2012,Aminoglycosides,190,4,21,215,88.4 %,1.9 %,9.8 %
Ireland,2013,Aminoglycosides,181,2,22,205,88.3 %,1.0 %,10.7 %
Italy,2006,Aminoglycosides,122,6,55,183,66.7 %,3.3 %,30.1 %
Italy,2007,Aminoglycosides,128,5,50,183,69.9 %,2.7 %,27.3 %
Italy,2008,Aminoglycosides,110,6,50,166,66.3 %,3.6 %,30.1 %
Italy,2009,Aminoglycosides,88,8,55,151,58.3 %,5.3 %,36.4 %
Italy,2010,Aminoglycosides,330,28,109,467,70.7 %,6.0 %,23.3 %
Italy,2011,Aminoglycosides,216,6,57,279,77.4 %,2.2 %,20.4 %
Italy,2012,Aminoglycosides,471,2,202,675,69.8 %,0.3 %,29.9 %
Italy,2013,Aminoglycosides,558,0,183,741,75.3 %,0.0 %,24.7 %
Latvia,2006,Aminoglycosides,8,0,7,15,53.3 %,0.0 %,46.7 %
Latvia,2007,Aminoglycosides,11,0,5,16,68.8 %,0.0 %,31.3 %
Latvia,2008,Aminoglycosides,5,0,4,9,55.6 %,0.0 %,44.4 %
Latvia,2009,Aminoglycosides,12,2,4,18,66.7 %,11.1 %,22.2 %
Latvia,2010,Aminoglycosides,12,3,6,21,57.1 %,14.3 %,28.6 %
Latvia,2011,Aminoglycosides,8,1,3,12,66.7 %,8.3 %,25.0 %
Latvia,2012,Aminoglycosides,14,0,4,18,77.8 %,0.0 %,22.2 %
Latvia,2013,Aminoglycosides,18,2,5,25,72.0 %,8.0 %,20.0 %
Lithuania,2006,Aminoglycosides,9,1,4,14,64.3 %,7.1 %,28.6 %
Lithuania,2007,Aminoglycosides,14,0,7,21,66.7 %,0.0 %,33.3 %
Lithuania,2008,Aminoglycosides,12,1,8,21,57.1 %,4.8 %,38.1 %
Lithuania,2009,Aminoglycosides,15,2,4,21,71.4 %,9.5 %,19.0 %
Lithuania,2010,Aminoglycosides,27,0,4,31,87.1 %,0.0 %,12.9 %
Lithuania,2011,Aminoglycosides,26,0,4,30,86.7 %,0.0 %,13.3 %
Lithuania,2012,Aminoglycosides,23,1,4,28,82.1 %,3.6 %,14.3 %
Lithuania,2013,Aminoglycosides,31,1,5,37,83.8 %,2.7 %,13.5 %
Luxembourg,2005,Aminoglycosides,1,0,0,1,100.0 %,0.0 %,0.0 %
Luxembourg,2006,Aminoglycosides,20,2,1,23,87.0 %,8.7 %,4.3 %
Luxembourg,2007,Aminoglycosides,24,4,8,36,66.7 %,11.1 %,22.2 %
Luxembourg,2008,Aminoglycosides,29,2,2,33,87.9 %,6.1 %,6.1 %
Luxembourg,2009,Aminoglycosides,31,1,3,35,88.6 %,2.9 %,8.6 %
Luxembourg,2010,Aminoglycosides,26,3,3,32,81.3 %,9.4 %,9.4 %
Luxembourg,2011,Aminoglycosides,26,1,5,32,81.3 %,3.1 %,15.6 %
Luxembourg,2012,Aminoglycosides,29,0,2,31,93.5 %,0.0 %,6.5 %
Luxembourg,2013,Aminoglycosides,25,1,8,34,73.5 %,2.9 %,23.5 %
Malta,2005,Aminoglycosides,38,0,7,45,84.4 %,0.0 %,15.6 %
Malta,2006,Aminoglycosides,47,0,4,51,92.2 %,0.0 %,7.8 %
Malta,2007,Aminoglycosides,32,1,3,36,88.9 %,2.8 %,8.3 %
Malta,2008,Aminoglycosides,24,0,7,31,77.4 %,0.0 %,22.6 %
Malta,2009,Aminoglycosides,42,4,12,58,72.4 %,6.9 %,20.7 %
Malta,2010,Aminoglycosides,28,1,13,42,66.7 %,2.4 %,31.0 %
Malta,2011,Aminoglycosides,28,0,14,42,66.7 %,0.0 %,33.3 %
Malta,2012,Aminoglycosides,29,0,2,31,93.5 %,0.0 %,6.5 %
Malta,2013,Aminoglycosides,25,0,0,25,100.0 %,0.0 %,0.0 %
Netherlands,2005,Aminoglycosides,181,15,14,210,86.2 %,7.1 %,6.7 %
Netherlands,2006,Aminoglycosides,288,27,14,329,87.5 %,8.2 %,4.3 %
Netherlands,2007,Aminoglycosides,303,24,11,338,89.6 %,7.1 %,3.3 %
Netherlands,2008,Aminoglycosides,327,4,14,345,94.8 %,1.2 %,4.1 %
Netherlands,2009,Aminoglycosides,220,7,3,230,95.7 %,3.0 %,1.3 %
Netherlands,2010,Aminoglycosides,357,10,9,376,94.9 %,2.7 %,2.4 %
Netherlands,2011,Aminoglycosides,393,21,20,434,90.6 %,4.8 %,4.6 %
Netherlands,2012,Aminoglycosides,382,6,16,404,94.6 %,1.5 %,4.0 %
Netherlands,2013,Aminoglycosides,363,0,11,374,97.1 %,0.0 %,2.9 %
Norway,1999,Aminoglycosides,8,1,0,9,88.9 %,11.1 %,0.0 %
Norway,2000,Aminoglycosides,9,0,0,9,100.0 %,0.0 %,0.0 %
Norway,2001,Aminoglycosides,20,0,0,20,100.0 %,0.0 %,0.0 %
Norway,2002,Aminoglycosides,26,1,0,27,96.3 %,3.7 %,0.0 %
Norway,2003,Aminoglycosides,24,1,0,25,96.0 %,4.0 %,0.0 %
Norway,2004,Aminoglycosides,26,0,1,27,96.3 %,0.0 %,3.7 %
Norway,2005,Aminoglycosides,96,0,0,96,100.0 %,0.0 %,0.0 %
Norway,2006,Aminoglycosides,93,1,1,95,97.9 %,1.1 %,1.1 %
Norway,2007,Aminoglycosides,103,0,2,105,98.1 %,0.0 %,1.9 %
Norway,2008,Aminoglycosides,147,0,1,148,99.3 %,0.0 %,0.7 %
Norway,2009,Aminoglycosides,165,0,0,165,100.0 %,0.0 %,0.0 %
Norway,2010,Aminoglycosides,165,1,1,167,98.8 %,0.6 %,0.6 %
Norway,2011,Aminoglycosides,147,0,0,147,100.0 %,0.0 %,0.0 %
Norway,2012,Aminoglycosides,193,0,4,197,98.0 %,0.0 %,2.0 %
Norway,2013,Aminoglycosides,191,0,3,194,98.5 %,0.0 %,1.5 %
Poland,2005,Aminoglycosides,11,0,14,25,44.0 %,0.0 %,56.0 %
Poland,2006,Aminoglycosides,20,0,17,37,54.1 %,0.0 %,45.9 %
Poland,2007,Aminoglycosides,40,0,27,67,59.7 %,0.0 %,40.3 %
Poland,2008,Aminoglycosides,16,0,6,22,72.7 %,0.0 %,27.3 %
Poland,2009,Aminoglycosides,97,7,39,143,67.8 %,4.9 %,27.3 %
Poland,2010,Aminoglycosides,95,7,43,145,65.5 %,4.8 %,29.7 %
Poland,2011,Aminoglycosides,127,0,64,191,66.5 %,0.0 %,33.5 %
Poland,2012,Aminoglycosides,125,0,43,168,74.4 %,0.0 %,25.6 %
Poland,2013,Aminoglycosides,135,13,44,192,70.3 %,6.8 %,22.9 %
Portugal,2006,Aminoglycosides,219,2,45,266,82.3 %,0.8 %,16.9 %
Portugal,2007,Aminoglycosides,278,9,53,340,81.8 %,2.6 %,15.6 %
Portugal,2008,Aminoglycosides,401,10,49,460,87.2 %,2.2 %,10.7 %
Portugal,2009,Aminoglycosides,464,8,64,536,86.6 %,1.5 %,11.9 %
Portugal,2010,Aminoglycosides,447,23,77,547,81.7 %,4.2 %,14.1 %
Portugal,2011,Aminoglycosides,421,25,80,526,80.0 %,4.8 %,15.2 %
Portugal,2012,Aminoglycosides,477,24,85,586,81.4 %,4.1 %,14.5 %
Portugal,2013,Aminoglycosides,609,23,105,737,82.6 %,3.1 %,14.2 %
Romania,2005,Aminoglycosides,8,0,14,22,36.4 %,0.0 %,63.6 %
Romania,2006,Aminoglycosides,2,0,1,3,66.7 %,0.0 %,33.3 %
Romania,2007,Aminoglycosides,3,0,1,4,75.0 %,0.0 %,25.0 %
Romania,2008,Aminoglycosides,5,0,3,8,62.5 %,0.0 %,37.5 %
Romania,2009,Aminoglycosides,8,0,5,13,61.5 %,0.0 %,38.5 %
Romania,2010,Aminoglycosides,5,0,5,10,50.0 %,0.0 %,50.0 %
Romania,2011,Aminoglycosides,4,0,6,10,40.0 %,0.0 %,60.0 %
Romania,2012,Aminoglycosides,22,0,23,45,48.9 %,0.0 %,51.1 %
Romania,2013,Aminoglycosides,39,0,41,80,48.8 %,0.0 %,51.3 %
Slovakia,2011,Aminoglycosides,131,0,135,266,49.2 %,0.0 %,50.8 %
Slovakia,2012,Aminoglycosides,115,0,83,198,58.1 %,0.0 %,41.9 %
Slovakia,2013,Aminoglycosides,175,0,110,285,61.4 %,0.0 %,38.6 %
Slovenia,2005,Aminoglycosides,29,2,7,38,76.3 %,5.3 %,18.4 %
Slovenia,2006,Aminoglycosides,59,1,11,71,83.1 %,1.4 %,15.5 %
Slovenia,2007,Aminoglycosides,76,3,9,88,86.4 %,3.4 %,10.2 %
Slovenia,2008,Aminoglycosides,79,2,12,93,84.9 %,2.2 %,12.9 %
Slovenia,2009,Aminoglycosides,92,0,13,105,87.6 %,0.0 %,12.4 %
Slovenia,2010,Aminoglycosides,82,3,8,93,88.2 %,3.2 %,8.6 %
Slovenia,2011,Aminoglycosides,107,2,9,118,90.7 %,1.7 %,7.6 %
Slovenia,2012,Aminoglycosides,125,0,9,134,93.3 %,0.0 %,6.7 %
Slovenia,2013,Aminoglycosides,123,2,8,133,92.5 %,1.5 %,6.0 %
Spain,2005,Aminoglycosides,63,4,3,70,90.0 %,5.7 %,4.3 %
Spain,2006,Aminoglycosides,330,31,44,405,81.5 %,7.7 %,10.9 %
Spain,2007,Aminoglycosides,340,40,67,447,76.1 %,8.9 %,15.0 %
Spain,2008,Aminoglycosides,412,38,96,546,75.5 %,7.0 %,17.6 %
Spain,2009,Aminoglycosides,409,30,104,543,75.3 %,5.5 %,19.2 %
Spain,2010,Aminoglycosides,555,58,136,749,74.1 %,7.7 %,18.2 %
Spain,2011,Aminoglycosides,638,44,157,839,76.0 %,5.2 %,18.7 %
Spain,2012,Aminoglycosides,670,44,139,853,78.5 %,5.2 %,16.3 %
Spain,2013,Aminoglycosides,634,68,123,825,76.8 %,8.2 %,14.9 %
Sweden,2005,Aminoglycosides,149,0,0,149,100.0 %,0.0 %,0.0 %
Sweden,2006,Aminoglycosides,299,0,1,300,99.7 %,0.0 %,0.3 %
Sweden,2007,Aminoglycosides,342,0,0,342,100.0 %,0.0 %,0.0 %
Sweden,2008,Aminoglycosides,313,0,1,314,99.7 %,0.0 %,0.3 %
Sweden,2012,Aminoglycosides,2,0,0,2,100.0 %,0.0 %,0.0 %
Sweden,2013,Aminoglycosides,502,2,15,519,96.7 %,0.4 %,2.9 %
United Kingdom,2005,Aminoglycosides,374,7,13,394,94.9 %,1.8 %,3.3 %
United Kingdom,2006,Aminoglycosides,315,0,11,326,96.6 %,0.0 %,3.4 %
United Kingdom,2007,Aminoglycosides,327,5,18,350,93.4 %,1.4 %,5.1 %
United Kingdom,2008,Aminoglycosides,301,1,9,311,96.8 %,0.3 %,2.9 %
United Kingdom,2009,Aminoglycosides,607,7,8,622,97.6 %,1.1 %,1.3 %
United Kingdom,2010,Aminoglycosides,556,8,11,575,96.7 %,1.4 %,1.9 %
United Kingdom,2011,Aminoglycosides,562,8,20,590,95.3 %,1.4 %,3.4 %
United Kingdom,2012,Aminoglycosides,650,2,15,667,97.5 %,0.3 %,2.2 %
United Kingdom,2013,Aminoglycosides,692,6,17,715,96.8 %,0.8 %,2.4 %
