Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Estonia,2005,Amikacin,25,3,2,30,83.3 %,10.0 %,6.7 %
Estonia,2006,Amikacin,34,1,0,35,97.1 %,2.9 %,0.0 %
Estonia,2007,Amikacin,40,0,0,40,100.0 %,0.0 %,0.0 %
Estonia,2008,Amikacin,38,0,1,39,97.4 %,0.0 %,2.6 %
Estonia,2009,Amikacin,36,0,0,36,100.0 %,0.0 %,0.0 %
Estonia,2010,Amikacin,8,0,0,8,100.0 %,0.0 %,0.0 %
Estonia,2011,Amikacin,10,0,0,10,100.0 %,0.0 %,0.0 %
Estonia,2012,Amikacin,27,0,1,28,96.4 %,0.0 %,3.6 %
Estonia,2013,Amikacin,14,0,0,14,100.0 %,0.0 %,0.0 %
Finland,2005,Amikacin,74,0,8,82,90.2 %,0.0 %,9.8 %
Finland,2006,Amikacin,121,0,2,123,98.4 %,0.0 %,1.6 %
Finland,2007,Amikacin,120,0,8,128,93.8 %,0.0 %,6.3 %
Finland,2008,Amikacin,132,0,6,138,95.7 %,0.0 %,4.3 %
France,2005,Amikacin,868,60,64,992,87.5 %,6.0 %,6.5 %
France,2006,Amikacin,859,82,64,1005,85.5 %,8.2 %,6.4 %
France,2007,Amikacin,1011,81,88,1180,85.7 %,6.9 %,7.5 %
France,2008,Amikacin,969,62,59,1090,88.9 %,5.7 %,5.4 %
France,2009,Amikacin,942,67,127,1136,82.9 %,5.9 %,11.2 %
France,2010,Amikacin,975,70,84,1129,86.4 %,6.2 %,7.4 %
France,2011,Amikacin,1350,50,144,1544,87.4 %,3.2 %,9.3 %
France,2012,Amikacin,1029,49,152,1230,83.7 %,4.0 %,12.4 %
France,2013,Amikacin,1659,46,144,1849,89.7 %,2.5 %,7.8 %
Germany,2004,Amikacin,1,0,0,1,100.0 %,0.0 %,0.0 %
Germany,2005,Amikacin,49,17,5,71,69.0 %,23.9 %,7.0 %
Germany,2006,Amikacin,76,17,3,96,79.2 %,17.7 %,3.1 %
Germany,2007,Amikacin,155,21,10,186,83.3 %,11.3 %,5.4 %
Germany,2008,Amikacin,86,3,0,89,96.6 %,3.4 %,0.0 %
Germany,2009,Amikacin,132,3,6,141,93.6 %,2.1 %,4.3 %
Germany,2010,Amikacin,128,6,6,140,91.4 %,4.3 %,4.3 %
Germany,2011,Amikacin,152,7,11,170,89.4 %,4.1 %,6.5 %
Germany,2012,Amikacin,220,5,14,239,92.1 %,2.1 %,5.9 %
Germany,2013,Amikacin,402,10,12,424,94.8 %,2.4 %,2.8 %
Greece,2005,Amikacin,422,19,218,659,64.0 %,2.9 %,33.1 %
Greece,2006,Amikacin,448,27,330,805,55.7 %,3.4 %,41.0 %
Greece,2007,Amikacin,417,42,326,785,53.1 %,5.4 %,41.5 %
Greece,2008,Amikacin,501,37,354,892,56.2 %,4.1 %,39.7 %
Greece,2009,Amikacin,689,35,376,1100,62.6 %,3.2 %,34.2 %
Greece,2010,Amikacin,589,42,346,977,60.3 %,4.3 %,35.4 %
Greece,2011,Amikacin,616,36,268,920,67.0 %,3.9 %,29.1 %
Greece,2012,Amikacin,566,19,303,888,63.7 %,2.1 %,34.1 %
Greece,2013,Amikacin,531,23,288,842,63.1 %,2.7 %,34.2 %
Hungary,2005,Amikacin,430,11,49,490,87.8 %,2.2 %,10.0 %
Hungary,2006,Amikacin,478,12,37,527,90.7 %,2.3 %,7.0 %
Hungary,2007,Amikacin,465,8,28,501,92.8 %,1.6 %,5.6 %
Hungary,2008,Amikacin,443,14,33,490,90.4 %,2.9 %,6.7 %
Hungary,2009,Amikacin,449,25,38,512,87.7 %,4.9 %,7.4 %
Hungary,2010,Amikacin,553,36,36,625,88.5 %,5.8 %,5.8 %
Hungary,2011,Amikacin,539,22,33,594,90.7 %,3.7 %,5.6 %
Hungary,2012,Amikacin,498,21,65,584,85.3 %,3.6 %,11.1 %
Hungary,2013,Amikacin,523,30,61,614,85.2 %,4.9 %,9.9 %
Ireland,2005,Amikacin,22,0,1,23,95.7 %,0.0 %,4.3 %
Ireland,2006,Amikacin,101,1,2,104,97.1 %,1.0 %,1.9 %
Ireland,2007,Amikacin,139,2,1,142,97.9 %,1.4 %,0.7 %
Ireland,2008,Amikacin,140,4,2,146,95.9 %,2.7 %,1.4 %
Ireland,2009,Amikacin,184,1,1,186,98.9 %,0.5 %,0.5 %
Ireland,2010,Amikacin,176,2,0,178,98.9 %,1.1 %,0.0 %
Ireland,2011,Amikacin,138,0,3,141,97.9 %,0.0 %,2.1 %
Ireland,2012,Amikacin,179,6,6,191,93.7 %,3.1 %,3.1 %
Ireland,2013,Amikacin,158,7,6,171,92.4 %,4.1 %,3.5 %
Italy,2006,Amikacin,145,4,9,158,91.8 %,2.5 %,5.7 %
Italy,2007,Amikacin,142,6,15,163,87.1 %,3.7 %,9.2 %
Italy,2008,Amikacin,120,7,11,138,87.0 %,5.1 %,8.0 %
Italy,2009,Amikacin,177,4,12,193,91.7 %,2.1 %,6.2 %
Italy,2010,Amikacin,437,14,46,497,87.9 %,2.8 %,9.3 %
Italy,2011,Amikacin,286,15,18,319,89.7 %,4.7 %,5.6 %
Italy,2012,Amikacin,472,33,96,601,78.5 %,5.5 %,16.0 %
Italy,2013,Amikacin,615,19,112,746,82.4 %,2.5 %,15.0 %
Latvia,2006,Amikacin,11,1,1,13,84.6 %,7.7 %,7.7 %
Latvia,2007,Amikacin,14,0,1,15,93.3 %,0.0 %,6.7 %
Latvia,2008,Amikacin,10,0,1,11,90.9 %,0.0 %,9.1 %
Latvia,2009,Amikacin,18,0,0,18,100.0 %,0.0 %,0.0 %
Latvia,2010,Amikacin,17,1,0,18,94.4 %,5.6 %,0.0 %
Latvia,2011,Amikacin,11,0,1,12,91.7 %,0.0 %,8.3 %
Latvia,2012,Amikacin,14,0,4,18,77.8 %,0.0 %,22.2 %
Latvia,2013,Amikacin,16,1,5,22,72.7 %,4.5 %,22.7 %
Lithuania,2006,Amikacin,12,0,1,13,92.3 %,0.0 %,7.7 %
Lithuania,2007,Amikacin,14,1,2,17,82.4 %,5.9 %,11.8 %
Lithuania,2008,Amikacin,20,0,0,20,100.0 %,0.0 %,0.0 %
Lithuania,2009,Amikacin,20,0,1,21,95.2 %,0.0 %,4.8 %
Lithuania,2010,Amikacin,27,3,0,30,90.0 %,10.0 %,0.0 %
Lithuania,2011,Amikacin,20,1,1,22,90.9 %,4.5 %,4.5 %
Lithuania,2012,Amikacin,19,1,1,21,90.5 %,4.8 %,4.8 %
Lithuania,2013,Amikacin,33,0,1,34,97.1 %,0.0 %,2.9 %
Luxembourg,2006,Amikacin,18,2,1,21,85.7 %,9.5 %,4.8 %
Luxembourg,2007,Amikacin,28,0,8,36,77.8 %,0.0 %,22.2 %
Luxembourg,2008,Amikacin,31,1,1,33,93.9 %,3.0 %,3.0 %
Luxembourg,2009,Amikacin,33,1,1,35,94.3 %,2.9 %,2.9 %
Luxembourg,2010,Amikacin,32,0,0,32,100.0 %,0.0 %,0.0 %
Luxembourg,2011,Amikacin,28,1,3,32,87.5 %,3.1 %,9.4 %
Luxembourg,2012,Amikacin,30,0,1,31,96.8 %,0.0 %,3.2 %
Luxembourg,2013,Amikacin,29,2,3,34,85.3 %,5.9 %,8.8 %
Malta,2005,Amikacin,42,0,3,45,93.3 %,0.0 %,6.7 %
Malta,2006,Amikacin,48,0,3,51,94.1 %,0.0 %,5.9 %
Malta,2007,Amikacin,34,0,2,36,94.4 %,0.0 %,5.6 %
Malta,2008,Amikacin,27,1,3,31,87.1 %,3.2 %,9.7 %
Malta,2009,Amikacin,49,3,6,58,84.5 %,5.2 %,10.3 %
Malta,2010,Amikacin,36,3,3,42,85.7 %,7.1 %,7.1 %
Malta,2011,Amikacin,31,4,7,42,73.8 %,9.5 %,16.7 %
Malta,2012,Amikacin,29,2,0,31,93.5 %,6.5 %,0.0 %
Malta,2013,Amikacin,24,1,0,25,96.0 %,4.0 %,0.0 %
Netherlands,2005,Amikacin,125,4,6,135,92.6 %,3.0 %,4.4 %
Netherlands,2006,Amikacin,199,2,3,204,97.5 %,1.0 %,1.5 %
Netherlands,2007,Amikacin,215,2,4,221,97.3 %,0.9 %,1.8 %
Netherlands,2008,Amikacin,259,1,9,269,96.3 %,0.4 %,3.3 %
Netherlands,2009,Amikacin,208,0,2,210,99.0 %,0.0 %,1.0 %
Netherlands,2010,Amikacin,205,6,1,212,96.7 %,2.8 %,0.5 %
Netherlands,2011,Amikacin,178,6,4,188,94.7 %,3.2 %,2.1 %
Netherlands,2012,Amikacin,91,3,2,96,94.8 %,3.1 %,2.1 %
Netherlands,2013,Amikacin,66,1,0,67,98.5 %,1.5 %,0.0 %
Poland,2005,Amikacin,5,0,3,8,62.5 %,0.0 %,37.5 %
Poland,2006,Amikacin,1,0,0,1,100.0 %,0.0 %,0.0 %
Poland,2007,Amikacin,9,1,14,24,37.5 %,4.2 %,58.3 %
Poland,2009,Amikacin,114,4,29,147,77.6 %,2.7 %,19.7 %
Poland,2010,Amikacin,121,4,38,163,74.2 %,2.5 %,23.3 %
Poland,2011,Amikacin,134,21,32,187,71.7 %,11.2 %,17.1 %
Poland,2012,Amikacin,133,8,31,172,77.3 %,4.7 %,18.0 %
Poland,2013,Amikacin,156,11,27,194,80.4 %,5.7 %,13.9 %
Portugal,2006,Amikacin,229,2,21,252,90.9 %,0.8 %,8.3 %
Portugal,2007,Amikacin,314,2,16,332,94.6 %,0.6 %,4.8 %
Portugal,2008,Amikacin,402,4,19,425,94.6 %,0.9 %,4.5 %
Portugal,2009,Amikacin,498,3,20,521,95.6 %,0.6 %,3.8 %
Portugal,2010,Amikacin,497,4,28,529,94.0 %,0.8 %,5.3 %
Portugal,2011,Amikacin,454,6,45,505,89.9 %,1.2 %,8.9 %
Portugal,2012,Amikacin,497,3,59,559,88.9 %,0.5 %,10.6 %
Portugal,2013,Amikacin,663,4,57,724,91.6 %,0.6 %,7.9 %
Romania,2005,Amikacin,8,1,14,23,34.8 %,4.3 %,60.9 %
Romania,2006,Amikacin,3,0,0,3,100.0 %,0.0 %,0.0 %
Romania,2007,Amikacin,3,1,0,4,75.0 %,25.0 %,0.0 %
Romania,2008,Amikacin,8,0,0,8,100.0 %,0.0 %,0.0 %
Romania,2009,Amikacin,9,0,4,13,69.2 %,0.0 %,30.8 %
Romania,2010,Amikacin,5,1,4,10,50.0 %,10.0 %,40.0 %
Romania,2011,Amikacin,5,0,5,10,50.0 %,0.0 %,50.0 %
Romania,2012,Amikacin,25,1,18,44,56.8 %,2.3 %,40.9 %
Romania,2013,Amikacin,37,3,35,75,49.3 %,4.0 %,46.7 %
Slovakia,2011,Amikacin,205,17,45,267,76.8 %,6.4 %,16.9 %
Slovakia,2012,Amikacin,168,6,25,199,84.4 %,3.0 %,12.6 %
Slovakia,2013,Amikacin,238,5,41,284,83.8 %,1.8 %,14.4 %
Slovenia,2005,Amikacin,31,1,6,38,81.6 %,2.6 %,15.8 %
Slovenia,2006,Amikacin,63,0,9,72,87.5 %,0.0 %,12.5 %
Slovenia,2007,Amikacin,80,2,6,88,90.9 %,2.3 %,6.8 %
Slovenia,2008,Amikacin,86,3,6,95,90.5 %,3.2 %,6.3 %
Slovenia,2009,Amikacin,96,4,7,107,89.7 %,3.7 %,6.5 %
Slovenia,2010,Amikacin,90,2,3,95,94.7 %,2.1 %,3.2 %
Slovenia,2011,Amikacin,112,2,4,118,94.9 %,1.7 %,3.4 %
Slovenia,2012,Amikacin,121,2,11,134,90.3 %,1.5 %,8.2 %
Slovenia,2013,Amikacin,125,0,8,133,94.0 %,0.0 %,6.0 %
Spain,2005,Amikacin,62,0,2,64,96.9 %,0.0 %,3.1 %
Spain,2006,Amikacin,364,2,9,375,97.1 %,0.5 %,2.4 %
Spain,2007,Amikacin,384,11,15,410,93.7 %,2.7 %,3.7 %
Spain,2008,Amikacin,468,11,20,499,93.8 %,2.2 %,4.0 %
Spain,2009,Amikacin,457,11,24,492,92.9 %,2.2 %,4.9 %
Spain,2010,Amikacin,682,16,32,730,93.4 %,2.2 %,4.4 %
Spain,2011,Amikacin,786,19,26,831,94.6 %,2.3 %,3.1 %
Spain,2012,Amikacin,775,28,27,830,93.4 %,3.4 %,3.3 %
Spain,2013,Amikacin,753,25,20,798,94.4 %,3.1 %,2.5 %
United Kingdom,2005,Amikacin,126,2,1,129,97.7 %,1.6 %,0.8 %
United Kingdom,2006,Amikacin,74,0,1,75,98.7 %,0.0 %,1.3 %
United Kingdom,2007,Amikacin,144,0,2,146,98.6 %,0.0 %,1.4 %
United Kingdom,2008,Amikacin,149,2,0,151,98.7 %,1.3 %,0.0 %
United Kingdom,2009,Amikacin,310,1,0,311,99.7 %,0.3 %,0.0 %
United Kingdom,2010,Amikacin,242,3,1,246,98.4 %,1.2 %,0.4 %
United Kingdom,2011,Amikacin,281,1,2,284,98.9 %,0.4 %,0.7 %
United Kingdom,2012,Amikacin,328,2,3,333,98.5 %,0.6 %,0.9 %
United Kingdom,2013,Amikacin,377,4,4,385,97.9 %,1.0 %,1.0 %
