Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
France,2010,MRSA,3810,0,1049,4859,78.4 %,0.0 %,21.6 %
France,2011,MRSA,3766,0,950,4716,79.9 %,0.0 %,20.1 %
France,2012,MRSA,4223,0,1005,5228,80.8 %,0.0 %,19.2 %
France,2013,MRSA,4503,0,929,5432,82.9 %,0.0 %,17.1 %
Germany,1999,MRSA,1140,0,103,1243,91.7 %,0.0 %,8.3 %
Germany,2000,MRSA,779,0,111,890,87.5 %,0.0 %,12.5 %
Germany,2001,MRSA,1030,0,190,1220,84.4 %,0.0 %,15.6 %
Germany,2002,MRSA,870,0,196,1066,81.6 %,0.0 %,18.4 %
Germany,2003,MRSA,750,0,169,919,81.6 %,0.0 %,18.4 %
Germany,2004,MRSA,889,0,217,1106,80.4 %,0.0 %,19.6 %
Germany,2005,MRSA,649,0,177,826,78.6 %,0.0 %,21.4 %
Germany,2006,MRSA,637,0,159,796,80.0 %,0.0 %,20.0 %
Germany,2007,MRSA,714,0,139,853,83.7 %,0.0 %,16.3 %
Germany,2008,MRSA,878,0,211,1089,80.6 %,0.0 %,19.4 %
Germany,2009,MRSA,1539,0,348,1887,81.6 %,0.0 %,18.4 %
Germany,2010,MRSA,1561,0,411,1972,79.2 %,0.0 %,20.8 %
Germany,2011,MRSA,1990,0,384,2374,83.8 %,0.0 %,16.2 %
Germany,2012,MRSA,2164,0,394,2558,84.6 %,0.0 %,15.4 %
Germany,2013,MRSA,2668,0,389,3057,87.3 %,0.0 %,12.7 %
Greece,1999,MRSA,127,0,65,192,66.1 %,0.0 %,33.9 %
Greece,2000,MRSA,184,0,182,366,50.3 %,0.0 %,49.7 %
Greece,2001,MRSA,215,0,146,361,59.6 %,0.0 %,40.4 %
Greece,2002,MRSA,206,0,162,368,56.0 %,0.0 %,44.0 %
Greece,2003,MRSA,365,0,301,666,54.8 %,0.0 %,45.2 %
Greece,2004,MRSA,339,0,270,609,55.7 %,0.0 %,44.3 %
Greece,2005,MRSA,394,0,287,681,57.9 %,0.0 %,42.1 %
Greece,2006,MRSA,472,0,354,826,57.1 %,0.0 %,42.9 %
Greece,2007,MRSA,420,0,387,807,52.0 %,0.0 %,48.0 %
Greece,2008,MRSA,507,0,352,859,59.0 %,0.0 %,41.0 %
Greece,2009,MRSA,594,0,402,996,59.6 %,0.0 %,40.4 %
Greece,2010,MRSA,527,0,340,867,60.8 %,0.0 %,39.2 %
Greece,2011,MRSA,477,0,307,784,60.8 %,0.0 %,39.2 %
Greece,2012,MRSA,517,0,359,876,59.0 %,0.0 %,41.0 %
Greece,2013,MRSA,452,0,305,757,59.7 %,0.0 %,40.3 %
Hungary,2001,MRSA,287,0,14,301,95.3 %,0.0 %,4.7 %
Hungary,2002,MRSA,376,0,37,413,91.0 %,0.0 %,9.0 %
Hungary,2003,MRSA,730,0,128,858,85.1 %,0.0 %,14.9 %
Hungary,2004,MRSA,850,0,170,1020,83.3 %,0.0 %,16.7 %
Hungary,2005,MRSA,868,0,215,1083,80.1 %,0.0 %,19.9 %
Hungary,2006,MRSA,844,0,283,1127,74.9 %,0.0 %,25.1 %
Hungary,2007,MRSA,919,0,280,1199,76.6 %,0.0 %,23.4 %
Hungary,2008,MRSA,915,0,266,1181,77.5 %,0.0 %,22.5 %
Hungary,2009,MRSA,758,0,310,1068,71.0 %,0.0 %,29.0 %
Hungary,2010,MRSA,854,0,370,1224,69.8 %,0.0 %,30.2 %
Hungary,2011,MRSA,853,0,303,1156,73.8 %,0.0 %,26.2 %
Hungary,2012,MRSA,859,0,284,1143,75.2 %,0.0 %,24.8 %
Hungary,2013,MRSA,912,0,288,1200,76.0 %,0.0 %,24.0 %
Iceland,1999,MRSA,32,0,0,32,100.0 %,0.0 %,0.0 %
Iceland,2000,MRSA,39,0,1,40,97.5 %,0.0 %,2.5 %
Iceland,2001,MRSA,63,0,0,63,100.0 %,0.0 %,0.0 %
Iceland,2002,MRSA,60,0,0,60,100.0 %,0.0 %,0.0 %
Iceland,2003,MRSA,64,0,0,64,100.0 %,0.0 %,0.0 %
Iceland,2004,MRSA,55,0,0,55,100.0 %,0.0 %,0.0 %
Iceland,2005,MRSA,78,0,0,78,100.0 %,0.0 %,0.0 %
Iceland,2006,MRSA,57,0,0,57,100.0 %,0.0 %,0.0 %
Iceland,2007,MRSA,65,0,0,65,100.0 %,0.0 %,0.0 %
Iceland,2008,MRSA,62,0,1,63,98.4 %,0.0 %,1.6 %
Iceland,2009,MRSA,59,0,0,59,100.0 %,0.0 %,0.0 %
Iceland,2010,MRSA,64,0,1,65,98.5 %,0.0 %,1.5 %
Iceland,2011,MRSA,69,0,2,71,97.2 %,0.0 %,2.8 %
Iceland,2012,MRSA,57,0,1,58,98.3 %,0.0 %,1.7 %
Iceland,2013,MRSA,69,0,0,69,100.0 %,0.0 %,0.0 %
Ireland,1999,MRSA,242,0,161,403,60.0 %,0.0 %,40.0 %
Ireland,2000,MRSA,319,0,192,511,62.4 %,0.0 %,37.6 %
Ireland,2001,MRSA,369,0,275,644,57.3 %,0.0 %,42.7 %
Ireland,2002,MRSA,573,0,425,998,57.4 %,0.0 %,42.6 %
Ireland,2003,MRSA,640,0,468,1108,57.8 %,0.0 %,42.2 %
Ireland,2004,MRSA,753,0,533,1286,58.6 %,0.0 %,41.4 %
Ireland,2005,MRSA,792,0,568,1360,58.2 %,0.0 %,41.8 %
Ireland,2006,MRSA,776,0,571,1347,57.6 %,0.0 %,42.4 %
Ireland,2007,MRSA,826,0,506,1332,62.0 %,0.0 %,38.0 %
Ireland,2008,MRSA,830,0,412,1242,66.8 %,0.0 %,33.2 %
Ireland,2009,MRSA,923,0,338,1261,73.2 %,0.0 %,26.8 %
Ireland,2010,MRSA,919,0,288,1207,76.1 %,0.0 %,23.9 %
Ireland,2011,MRSA,806,0,251,1057,76.3 %,0.0 %,23.7 %
Ireland,2012,MRSA,803,0,235,1038,77.4 %,0.0 %,22.6 %
Ireland,2013,MRSA,856,0,213,1069,80.1 %,0.0 %,19.9 %
Italy,1999,MRSA,694,0,483,1177,59.0 %,0.0 %,41.0 %
Italy,2000,MRSA,261,0,209,470,55.5 %,0.0 %,44.5 %
Italy,2001,MRSA,495,0,344,839,59.0 %,0.0 %,41.0 %
Italy,2002,MRSA,830,0,513,1343,61.8 %,0.0 %,38.2 %
Italy,2003,MRSA,888,0,577,1465,60.6 %,0.0 %,39.4 %
Italy,2004,MRSA,734,0,485,1219,60.2 %,0.0 %,39.8 %
Italy,2005,MRSA,900,0,531,1431,62.9 %,0.0 %,37.1 %
Italy,2006,MRSA,679,0,425,1104,61.5 %,0.0 %,38.5 %
Italy,2007,MRSA,707,0,352,1059,66.8 %,0.0 %,33.2 %
Italy,2008,MRSA,617,0,313,930,66.3 %,0.0 %,33.7 %
Italy,2009,MRSA,612,0,366,978,62.6 %,0.0 %,37.4 %
Italy,2010,MRSA,1121,0,645,1766,63.5 %,0.0 %,36.5 %
Italy,2011,MRSA,779,0,482,1261,61.8 %,0.0 %,38.2 %
Italy,2012,MRSA,1060,0,576,1636,64.8 %,0.0 %,35.2 %
Italy,2013,MRSA,1536,0,858,2394,64.2 %,0.0 %,35.8 %
Latvia,2004,MRSA,64,0,23,87,73.6 %,0.0 %,26.4 %
Latvia,2005,MRSA,101,0,25,126,80.2 %,0.0 %,19.8 %
Latvia,2006,MRSA,140,0,31,171,81.9 %,0.0 %,18.1 %
Latvia,2007,MRSA,156,0,13,169,92.3 %,0.0 %,7.7 %
Latvia,2008,MRSA,144,0,20,164,87.8 %,0.0 %,12.2 %
Latvia,2009,MRSA,169,0,17,186,90.9 %,0.0 %,9.1 %
Latvia,2010,MRSA,132,0,21,153,86.3 %,0.0 %,13.7 %
Latvia,2011,MRSA,173,0,19,192,90.1 %,0.0 %,9.9 %
Latvia,2012,MRSA,192,0,19,211,91.0 %,0.0 %,9.0 %
Latvia,2013,MRSA,160,0,12,172,93.0 %,0.0 %,7.0 %
Lithuania,2006,MRSA,145,0,22,167,86.8 %,0.0 %,13.2 %
Lithuania,2007,MRSA,218,0,22,240,90.8 %,0.0 %,9.2 %
Lithuania,2008,MRSA,247,0,31,278,88.8 %,0.0 %,11.2 %
Lithuania,2009,MRSA,226,0,29,255,88.6 %,0.0 %,11.4 %
Lithuania,2010,MRSA,219,0,36,255,85.9 %,0.0 %,14.1 %
Lithuania,2011,MRSA,262,0,16,278,94.2 %,0.0 %,5.8 %
Lithuania,2012,MRSA,290,0,33,323,89.8 %,0.0 %,10.2 %
Lithuania,2013,MRSA,241,0,25,266,90.6 %,0.0 %,9.4 %
Luxembourg,1999,MRSA,21,0,4,25,84.0 %,0.0 %,16.0 %
Luxembourg,2000,MRSA,55,0,12,67,82.1 %,0.0 %,17.9 %
Luxembourg,2001,MRSA,68,0,17,85,80.0 %,0.0 %,20.0 %
Luxembourg,2002,MRSA,81,0,14,95,85.3 %,0.0 %,14.7 %
Luxembourg,2003,MRSA,75,0,20,95,78.9 %,0.0 %,21.1 %
Luxembourg,2004,MRSA,81,0,15,96,84.4 %,0.0 %,15.6 %
Luxembourg,2005,MRSA,72,0,11,83,86.7 %,0.0 %,13.3 %
Luxembourg,2006,MRSA,62,0,15,77,80.5 %,0.0 %,19.5 %
Luxembourg,2007,MRSA,92,0,23,115,80.0 %,0.0 %,20.0 %
Luxembourg,2008,MRSA,106,0,11,117,90.6 %,0.0 %,9.4 %
Luxembourg,2009,MRSA,98,0,15,113,86.7 %,0.0 %,13.3 %
Luxembourg,2010,MRSA,111,0,22,133,83.5 %,0.0 %,16.5 %
Luxembourg,2011,MRSA,101,0,26,127,79.5 %,0.0 %,20.5 %
Luxembourg,2012,MRSA,111,0,20,131,84.7 %,0.0 %,15.3 %
Luxembourg,2013,MRSA,122,0,12,134,91.0 %,0.0 %,9.0 %
Malta,2000,MRSA,49,0,27,76,64.5 %,0.0 %,35.5 %
Malta,2001,MRSA,46,0,36,82,56.1 %,0.0 %,43.9 %
Malta,2002,MRSA,50,0,37,87,57.5 %,0.0 %,42.5 %
Malta,2003,MRSA,69,0,52,121,57.0 %,0.0 %,43.0 %
Malta,2004,MRSA,41,0,53,94,43.6 %,0.0 %,56.4 %
Malta,2005,MRSA,34,0,43,77,44.2 %,0.0 %,55.8 %
Malta,2006,MRSA,30,0,60,90,33.3 %,0.0 %,66.7 %
Malta,2007,MRSA,50,0,55,105,47.6 %,0.0 %,52.4 %
Malta,2008,MRSA,48,0,60,108,44.4 %,0.0 %,55.6 %
Malta,2009,MRSA,35,0,50,85,41.2 %,0.0 %,58.8 %
Malta,2010,MRSA,56,0,52,108,51.9 %,0.0 %,48.1 %
Malta,2011,MRSA,66,0,64,130,50.8 %,0.0 %,49.2 %
Malta,2012,MRSA,54,0,48,102,52.9 %,0.0 %,47.1 %
Malta,2013,MRSA,55,0,59,114,48.2 %,0.0 %,51.8 %
Netherlands,1999,MRSA,1220,0,4,1224,99.7 %,0.0 %,0.3 %
Netherlands,2000,MRSA,1110,0,3,1113,99.7 %,0.0 %,0.3 %
Netherlands,2001,MRSA,1233,0,6,1239,99.5 %,0.0 %,0.5 %
Netherlands,2002,MRSA,1469,0,14,1483,99.1 %,0.0 %,0.9 %
Netherlands,2003,MRSA,1350,0,14,1364,99.0 %,0.0 %,1.0 %
Netherlands,2004,MRSA,1321,0,15,1336,98.9 %,0.0 %,1.1 %
Netherlands,2005,MRSA,1389,0,13,1402,99.1 %,0.0 %,0.9 %
Netherlands,2006,MRSA,1620,0,15,1635,99.1 %,0.0 %,0.9 %
Netherlands,2007,MRSA,1440,0,29,1469,98.0 %,0.0 %,2.0 %
Netherlands,2008,MRSA,1069,0,7,1076,99.3 %,0.0 %,0.7 %
Netherlands,2009,MRSA,1025,0,10,1035,99.0 %,0.0 %,1.0 %
Netherlands,2010,MRSA,1545,0,19,1564,98.8 %,0.0 %,1.2 %
Netherlands,2011,MRSA,1776,0,25,1801,98.6 %,0.0 %,1.4 %
Netherlands,2012,MRSA,1917,0,26,1943,98.7 %,0.0 %,1.3 %
Netherlands,2013,MRSA,2037,0,24,2061,98.8 %,0.0 %,1.2 %
Norway,1999,MRSA,291,0,0,291,100.0 %,0.0 %,0.0 %
Norway,2000,MRSA,400,0,0,400,100.0 %,0.0 %,0.0 %
Norway,2001,MRSA,409,0,2,411,99.5 %,0.0 %,0.5 %
Norway,2002,MRSA,501,0,1,502,99.8 %,0.0 %,0.2 %
Norway,2003,MRSA,503,0,2,505,99.6 %,0.0 %,0.4 %
Norway,2004,MRSA,511,0,4,515,99.2 %,0.0 %,0.8 %
Norway,2005,MRSA,549,0,2,551,99.6 %,0.0 %,0.4 %
Norway,2006,MRSA,733,0,1,734,99.9 %,0.0 %,0.1 %
Norway,2007,MRSA,789,0,1,790,99.9 %,0.0 %,0.1 %
Norway,2008,MRSA,831,0,5,836,99.4 %,0.0 %,0.6 %
Norway,2009,MRSA,904,0,3,907,99.7 %,0.0 %,0.3 %
Norway,2010,MRSA,1041,0,6,1047,99.4 %,0.0 %,0.6 %
Norway,2011,MRSA,1219,0,4,1223,99.7 %,0.0 %,0.3 %
Norway,2012,MRSA,1412,0,18,1430,98.7 %,0.0 %,1.3 %
Norway,2013,MRSA,1463,0,10,1473,99.3 %,0.0 %,0.7 %
Poland,2001,MRSA,127,0,24,151,84.1 %,0.0 %,15.9 %
Poland,2002,MRSA,143,0,43,186,76.9 %,0.0 %,23.1 %
Poland,2003,MRSA,134,0,32,166,80.7 %,0.0 %,19.3 %
Poland,2004,MRSA,210,0,52,262,80.2 %,0.0 %,19.8 %
Poland,2005,MRSA,150,0,48,198,75.8 %,0.0 %,24.2 %
Poland,2006,MRSA,140,0,34,174,80.5 %,0.0 %,19.5 %
Poland,2007,MRSA,157,0,28,185,84.9 %,0.0 %,15.1 %
Poland,2008,MRSA,87,0,12,99,87.9 %,0.0 %,12.1 %
Poland,2009,MRSA,404,0,102,506,79.8 %,0.0 %,20.2 %
Poland,2010,MRSA,457,0,69,526,86.9 %,0.0 %,13.1 %
Poland,2011,MRSA,651,0,209,860,75.7 %,0.0 %,24.3 %
Poland,2012,MRSA,583,0,198,781,74.6 %,0.0 %,25.4 %
Poland,2013,MRSA,624,0,119,743,84.0 %,0.0 %,16.0 %
Portugal,1999,MRSA,233,0,136,369,63.1 %,0.0 %,36.9 %
Portugal,2000,MRSA,113,0,38,151,74.8 %,0.0 %,25.2 %
Portugal,2001,MRSA,355,0,166,521,68.1 %,0.0 %,31.9 %
Portugal,2002,MRSA,336,0,207,543,61.9 %,0.0 %,38.1 %
Portugal,2003,MRSA,563,0,470,1033,54.5 %,0.0 %,45.5 %
Portugal,2004,MRSA,573,0,490,1063,53.9 %,0.0 %,46.1 %
Portugal,2005,MRSA,616,0,537,1153,53.4 %,0.0 %,46.6 %
Portugal,2006,MRSA,678,0,628,1306,51.9 %,0.0 %,48.1 %
Portugal,2007,MRSA,714,0,669,1383,51.6 %,0.0 %,48.4 %
Portugal,2008,MRSA,733,0,823,1556,47.1 %,0.0 %,52.9 %
Portugal,2009,MRSA,928,0,896,1824,50.9 %,0.0 %,49.1 %
Portugal,2010,MRSA,761,0,872,1633,46.6 %,0.0 %,53.4 %
Portugal,2011,MRSA,594,0,713,1307,45.4 %,0.0 %,54.6 %
Portugal,2012,MRSA,672,0,783,1455,46.2 %,0.0 %,53.8 %
Portugal,2013,MRSA,1272,0,1118,2390,53.2 %,0.0 %,46.8 %
Romania,2002,MRSA,51,0,29,80,63.8 %,0.0 %,36.3 %
Romania,2003,MRSA,46,0,39,85,54.1 %,0.0 %,45.9 %
Romania,2004,MRSA,28,0,67,95,29.5 %,0.0 %,70.5 %
Romania,2005,MRSA,37,0,55,92,40.2 %,0.0 %,59.8 %
Romania,2006,MRSA,38,0,45,83,45.8 %,0.0 %,54.2 %
Romania,2007,MRSA,31,0,11,42,73.8 %,0.0 %,26.2 %
Romania,2008,MRSA,26,0,13,39,66.7 %,0.0 %,33.3 %
Romania,2009,MRSA,31,0,16,47,66.0 %,0.0 %,34.0 %
Romania,2010,MRSA,28,0,18,46,60.9 %,0.0 %,39.1 %
Romania,2011,MRSA,55,0,54,109,50.5 %,0.0 %,49.5 %
Romania,2012,MRSA,107,0,122,229,46.7 %,0.0 %,53.3 %
Romania,2013,MRSA,136,0,247,383,35.5 %,0.0 %,64.5 %
Slovakia,2001,MRSA,35,0,2,37,94.6 %,0.0 %,5.4 %
Slovakia,2002,MRSA,244,0,15,259,94.2 %,0.0 %,5.8 %
Slovakia,2003,MRSA,247,0,22,269,91.8 %,0.0 %,8.2 %
Slovakia,2004,MRSA,249,0,40,289,86.2 %,0.0 %,13.8 %
Slovakia,2005,MRSA,123,0,24,147,83.7 %,0.0 %,16.3 %
Slovakia,2011,MRSA,418,0,148,566,73.9 %,0.0 %,26.1 %
Slovakia,2012,MRSA,371,0,103,474,78.3 %,0.0 %,21.7 %
Slovakia,2013,MRSA,405,0,147,552,73.4 %,0.0 %,26.6 %
Slovenia,2000,MRSA,120,0,32,152,78.9 %,0.0 %,21.1 %
Slovenia,2001,MRSA,217,0,53,270,80.4 %,0.0 %,19.6 %
Slovenia,2002,MRSA,238,0,38,276,86.2 %,0.0 %,13.8 %
Slovenia,2003,MRSA,261,0,38,299,87.3 %,0.0 %,12.7 %
Slovenia,2004,MRSA,306,0,41,347,88.2 %,0.0 %,11.8 %
Slovenia,2005,MRSA,313,0,36,349,89.7 %,0.0 %,10.3 %
Slovenia,2006,MRSA,339,0,26,365,92.9 %,0.0 %,7.1 %
Slovenia,2007,MRSA,387,0,35,422,91.7 %,0.0 %,8.3 %
Slovenia,2008,MRSA,388,0,30,418,92.8 %,0.0 %,7.2 %
Slovenia,2009,MRSA,426,0,45,471,90.4 %,0.0 %,9.6 %
Slovenia,2010,MRSA,419,0,57,476,88.0 %,0.0 %,12.0 %
