Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Czech Republic,2013,Aminopenicillins,11,0,258,269,4.1 %,0.0 %,95.9 %
Denmark,2006,Aminopenicillins,39,5,246,290,13.4 %,1.7 %,84.8 %
Denmark,2007,Aminopenicillins,43,6,311,360,11.9 %,1.7 %,86.4 %
Denmark,2008,Aminopenicillins,47,3,354,404,11.6 %,0.7 %,87.6 %
Denmark,2009,Aminopenicillins,48,5,352,405,11.9 %,1.2 %,86.9 %
Denmark,2010,Aminopenicillins,33,3,420,456,7.2 %,0.7 %,92.1 %
Denmark,2011,Aminopenicillins,34,2,487,523,6.5 %,0.4 %,93.1 %
Denmark,2012,Aminopenicillins,39,2,598,639,6.1 %,0.3 %,93.6 %
Denmark,2013,Aminopenicillins,46,2,600,648,7.1 %,0.3 %,92.6 %
Estonia,2001,Aminopenicillins,3,0,5,8,37.5 %,0.0 %,62.5 %
Estonia,2002,Aminopenicillins,2,0,1,3,66.7 %,0.0 %,33.3 %
Estonia,2003,Aminopenicillins,1,0,3,4,25.0 %,0.0 %,75.0 %
Estonia,2004,Aminopenicillins,4,0,15,19,21.1 %,0.0 %,78.9 %
Estonia,2005,Aminopenicillins,4,0,19,23,17.4 %,0.0 %,82.6 %
Estonia,2006,Aminopenicillins,5,0,26,31,16.1 %,0.0 %,83.9 %
Estonia,2007,Aminopenicillins,2,0,29,31,6.5 %,0.0 %,93.5 %
Estonia,2008,Aminopenicillins,6,0,33,39,15.4 %,0.0 %,84.6 %
Estonia,2009,Aminopenicillins,4,0,36,40,10.0 %,0.0 %,90.0 %
Estonia,2010,Aminopenicillins,2,0,18,20,10.0 %,0.0 %,90.0 %
Estonia,2012,Aminopenicillins,4,1,33,38,10.5 %,2.6 %,86.8 %
Estonia,2013,Aminopenicillins,10,0,29,39,25.6 %,0.0 %,74.4 %
Finland,2001,Aminopenicillins,32,0,62,94,34.0 %,0.0 %,66.0 %
Finland,2002,Aminopenicillins,17,0,69,86,19.8 %,0.0 %,80.2 %
Finland,2003,Aminopenicillins,21,0,77,98,21.4 %,0.0 %,78.6 %
Finland,2004,Aminopenicillins,36,0,81,117,30.8 %,0.0 %,69.2 %
Finland,2005,Aminopenicillins,24,0,84,108,22.2 %,0.0 %,77.8 %
Finland,2006,Aminopenicillins,24,0,97,121,19.8 %,0.0 %,80.2 %
Finland,2007,Aminopenicillins,21,0,144,165,12.7 %,0.0 %,87.3 %
Finland,2008,Aminopenicillins,21,0,139,160,13.1 %,0.0 %,86.9 %
Finland,2009,Aminopenicillins,32,0,211,243,13.2 %,0.0 %,86.8 %
Finland,2010,Aminopenicillins,42,0,189,231,18.2 %,0.0 %,81.8 %
Finland,2011,Aminopenicillins,23,0,167,190,12.1 %,0.0 %,87.9 %
Finland,2012,Aminopenicillins,30,0,175,205,14.6 %,0.0 %,85.4 %
Finland,2013,Aminopenicillins,49,0,180,229,21.4 %,0.0 %,78.6 %
France,2002,Aminopenicillins,63,5,28,96,65.6 %,5.2 %,29.2 %
France,2003,Aminopenicillins,76,3,30,109,69.7 %,2.8 %,27.5 %
France,2004,Aminopenicillins,67,14,70,151,44.4 %,9.3 %,46.4 %
France,2005,Aminopenicillins,70,12,114,196,35.7 %,6.1 %,58.2 %
France,2006,Aminopenicillins,64,15,126,205,31.2 %,7.3 %,61.5 %
France,2007,Aminopenicillins,104,20,188,312,33.3 %,6.4 %,60.3 %
France,2008,Aminopenicillins,117,23,229,369,31.7 %,6.2 %,62.1 %
France,2009,Aminopenicillins,219,12,359,590,37.1 %,2.0 %,60.8 %
France,2010,Aminopenicillins,117,12,410,539,21.7 %,2.2 %,76.1 %
France,2011,Aminopenicillins,120,16,489,625,19.2 %,2.6 %,78.2 %
France,2012,Aminopenicillins,124,9,491,624,19.9 %,1.4 %,78.7 %
France,2013,Aminopenicillins,151,14,565,730,20.7 %,1.9 %,77.4 %
Germany,1999,Aminopenicillins,6,3,1,10,60.0 %,30.0 %,10.0 %
Germany,2000,Aminopenicillins,1,1,0,2,50.0 %,50.0 %,0.0 %
Germany,2001,Aminopenicillins,15,6,50,71,21.1 %,8.5 %,70.4 %
Germany,2002,Aminopenicillins,14,6,50,70,20.0 %,8.6 %,71.4 %
Germany,2003,Aminopenicillins,22,7,70,99,22.2 %,7.1 %,70.7 %
Germany,2004,Aminopenicillins,12,9,145,166,7.2 %,5.4 %,87.3 %
Germany,2005,Aminopenicillins,10,13,206,229,4.4 %,5.7 %,90.0 %
Germany,2006,Aminopenicillins,15,7,219,241,6.2 %,2.9 %,90.9 %
Germany,2007,Aminopenicillins,13,2,259,274,4.7 %,0.7 %,94.5 %
Germany,2008,Aminopenicillins,7,0,126,133,5.3 %,0.0 %,94.7 %
Germany,2009,Aminopenicillins,20,0,314,334,6.0 %,0.0 %,94.0 %
Germany,2010,Aminopenicillins,25,0,415,440,5.7 %,0.0 %,94.3 %
Germany,2011,Aminopenicillins,22,0,514,536,4.1 %,0.0 %,95.9 %
Germany,2012,Aminopenicillins,44,0,600,644,6.8 %,0.0 %,93.2 %
Germany,2013,Aminopenicillins,57,0,764,821,6.9 %,0.0 %,93.1 %
Greece,2000,Aminopenicillins,13,0,63,76,17.1 %,0.0 %,82.9 %
Greece,2001,Aminopenicillins,13,0,78,91,14.3 %,0.0 %,85.7 %
Greece,2002,Aminopenicillins,15,0,46,61,24.6 %,0.0 %,75.4 %
Greece,2003,Aminopenicillins,16,0,134,150,10.7 %,0.0 %,89.3 %
Greece,2004,Aminopenicillins,22,0,113,135,16.3 %,0.0 %,83.7 %
Greece,2005,Aminopenicillins,31,0,182,213,14.6 %,0.0 %,85.4 %
Greece,2006,Aminopenicillins,36,0,254,290,12.4 %,0.0 %,87.6 %
Greece,2007,Aminopenicillins,33,0,318,351,9.4 %,0.0 %,90.6 %
Greece,2008,Aminopenicillins,51,0,295,346,14.7 %,0.0 %,85.3 %
Greece,2009,Aminopenicillins,56,0,341,397,14.1 %,0.0 %,85.9 %
Greece,2010,Aminopenicillins,31,0,398,429,7.2 %,0.0 %,92.8 %
Greece,2011,Aminopenicillins,30,0,387,417,7.2 %,0.0 %,92.8 %
Greece,2012,Aminopenicillins,27,0,389,416,6.5 %,0.0 %,93.5 %
Greece,2013,Aminopenicillins,38,1,310,349,10.9 %,0.3 %,88.8 %
Hungary,2001,Aminopenicillins,0,0,7,7,0.0 %,0.0 %,100.0 %
Hungary,2002,Aminopenicillins,2,0,16,18,11.1 %,0.0 %,88.9 %
Hungary,2003,Aminopenicillins,4,0,39,43,9.3 %,0.0 %,90.7 %
Hungary,2004,Aminopenicillins,3,0,56,59,5.1 %,0.0 %,94.9 %
Hungary,2005,Aminopenicillins,7,0,70,77,9.1 %,0.0 %,90.9 %
Hungary,2006,Aminopenicillins,5,0,37,42,11.9 %,0.0 %,88.1 %
Hungary,2007,Aminopenicillins,7,1,51,59,11.9 %,1.7 %,86.4 %
Hungary,2008,Aminopenicillins,3,1,65,69,4.3 %,1.4 %,94.2 %
Hungary,2009,Aminopenicillins,2,0,74,76,2.6 %,0.0 %,97.4 %
Hungary,2010,Aminopenicillins,3,0,91,94,3.2 %,0.0 %,96.8 %
Hungary,2011,Aminopenicillins,5,0,102,107,4.7 %,0.0 %,95.3 %
Hungary,2012,Aminopenicillins,1,0,131,132,0.8 %,0.0 %,99.2 %
Hungary,2013,Aminopenicillins,1,1,209,211,0.5 %,0.5 %,99.1 %
Iceland,2001,Aminopenicillins,3,0,2,5,60.0 %,0.0 %,40.0 %
Iceland,2002,Aminopenicillins,5,0,2,7,71.4 %,0.0 %,28.6 %
Iceland,2003,Aminopenicillins,3,0,4,7,42.9 %,0.0 %,57.1 %
Iceland,2004,Aminopenicillins,3,0,5,8,37.5 %,0.0 %,62.5 %
Iceland,2005,Aminopenicillins,2,0,8,10,20.0 %,0.0 %,80.0 %
Iceland,2006,Aminopenicillins,4,0,5,9,44.4 %,0.0 %,55.6 %
Iceland,2007,Aminopenicillins,6,0,8,14,42.9 %,0.0 %,57.1 %
Iceland,2008,Aminopenicillins,4,0,3,7,57.1 %,0.0 %,42.9 %
Iceland,2009,Aminopenicillins,8,0,17,25,32.0 %,0.0 %,68.0 %
Iceland,2010,Aminopenicillins,10,0,6,16,62.5 %,0.0 %,37.5 %
Iceland,2011,Aminopenicillins,4,0,9,13,30.8 %,0.0 %,69.2 %
Iceland,2012,Aminopenicillins,4,0,8,12,33.3 %,0.0 %,66.7 %
Iceland,2013,Aminopenicillins,3,0,14,17,17.6 %,0.0 %,82.4 %
Ireland,2002,Aminopenicillins,9,2,70,81,11.1 %,2.5 %,86.4 %
Ireland,2003,Aminopenicillins,12,0,120,132,9.1 %,0.0 %,90.9 %
Ireland,2004,Aminopenicillins,8,0,172,180,4.4 %,0.0 %,95.6 %
Ireland,2005,Aminopenicillins,15,0,201,216,6.9 %,0.0 %,93.1 %
Ireland,2006,Aminopenicillins,16,0,240,256,6.3 %,0.0 %,93.8 %
Ireland,2007,Aminopenicillins,22,0,289,311,7.1 %,0.0 %,92.9 %
Ireland,2008,Aminopenicillins,19,0,370,389,4.9 %,0.0 %,95.1 %
Ireland,2009,Aminopenicillins,28,0,353,381,7.3 %,0.0 %,92.7 %
Ireland,2010,Aminopenicillins,17,0,363,380,4.5 %,0.0 %,95.5 %
Ireland,2011,Aminopenicillins,14,1,338,353,4.0 %,0.3 %,95.8 %
Ireland,2012,Aminopenicillins,25,1,352,378,6.6 %,0.3 %,93.1 %
Ireland,2013,Aminopenicillins,27,4,365,396,6.8 %,1.0 %,92.2 %
Italy,2001,Aminopenicillins,24,0,53,77,31.2 %,0.0 %,68.8 %
Italy,2002,Aminopenicillins,36,0,136,172,20.9 %,0.0 %,79.1 %
Italy,2003,Aminopenicillins,31,0,123,154,20.1 %,0.0 %,79.9 %
Italy,2004,Aminopenicillins,36,0,131,167,21.6 %,0.0 %,78.4 %
Italy,2005,Aminopenicillins,43,0,148,191,22.5 %,0.0 %,77.5 %
Italy,2006,Aminopenicillins,23,0,143,166,13.9 %,0.0 %,86.1 %
Italy,2007,Aminopenicillins,67,0,177,244,27.5 %,0.0 %,72.5 %
Italy,2008,Aminopenicillins,76,0,135,211,36.0 %,0.0 %,64.0 %
Italy,2009,Aminopenicillins,73,0,109,182,40.1 %,0.0 %,59.9 %
Italy,2010,Aminopenicillins,113,0,259,372,30.4 %,0.0 %,69.6 %
Italy,2011,Aminopenicillins,45,2,213,260,17.3 %,0.8 %,81.9 %
Italy,2012,Aminopenicillins,54,3,352,409,13.2 %,0.7 %,86.1 %
Italy,2013,Aminopenicillins,98,0,452,550,17.8 %,0.0 %,82.2 %
Latvia,2006,Aminopenicillins,1,0,15,16,6.3 %,0.0 %,93.8 %
Latvia,2007,Aminopenicillins,7,0,23,30,23.3 %,0.0 %,76.7 %
Latvia,2008,Aminopenicillins,3,0,27,30,10.0 %,0.0 %,90.0 %
Latvia,2009,Aminopenicillins,4,0,18,22,18.2 %,0.0 %,81.8 %
Latvia,2010,Aminopenicillins,0,0,23,23,0.0 %,0.0 %,100.0 %
Latvia,2011,Aminopenicillins,1,0,23,24,4.2 %,0.0 %,95.8 %
Latvia,2012,Aminopenicillins,2,0,16,18,11.1 %,0.0 %,88.9 %
Latvia,2013,Aminopenicillins,1,0,24,25,4.0 %,0.0 %,96.0 %
Lithuania,2006,Aminopenicillins,2,0,6,8,25.0 %,0.0 %,75.0 %
Lithuania,2007,Aminopenicillins,0,0,18,18,0.0 %,0.0 %,100.0 %
Lithuania,2008,Aminopenicillins,3,0,21,24,12.5 %,0.0 %,87.5 %
Lithuania,2009,Aminopenicillins,1,0,18,19,5.3 %,0.0 %,94.7 %
Lithuania,2010,Aminopenicillins,3,0,22,25,12.0 %,0.0 %,88.0 %
Lithuania,2011,Aminopenicillins,1,0,25,26,3.8 %,0.0 %,96.2 %
Lithuania,2012,Aminopenicillins,5,0,32,37,13.5 %,0.0 %,86.5 %
Lithuania,2013,Aminopenicillins,1,0,24,25,4.0 %,0.0 %,96.0 %
Luxembourg,2001,Aminopenicillins,2,0,0,2,100.0 %,0.0 %,0.0 %
Luxembourg,2002,Aminopenicillins,4,0,6,10,40.0 %,0.0 %,60.0 %
Luxembourg,2003,Aminopenicillins,0,0,3,3,0.0 %,0.0 %,100.0 %
Luxembourg,2004,Aminopenicillins,2,0,2,4,50.0 %,0.0 %,50.0 %
Luxembourg,2005,Aminopenicillins,9,0,5,14,64.3 %,0.0 %,35.7 %
Luxembourg,2006,Aminopenicillins,3,0,9,12,25.0 %,0.0 %,75.0 %
Luxembourg,2007,Aminopenicillins,4,0,8,12,33.3 %,0.0 %,66.7 %
Luxembourg,2008,Aminopenicillins,4,0,13,17,23.5 %,0.0 %,76.5 %
Luxembourg,2009,Aminopenicillins,1,0,13,14,7.1 %,0.0 %,92.9 %
Luxembourg,2010,Aminopenicillins,5,0,17,22,22.7 %,0.0 %,77.3 %
Luxembourg,2011,Aminopenicillins,7,0,17,24,29.2 %,0.0 %,70.8 %
Luxembourg,2012,Aminopenicillins,4,0,16,20,20.0 %,0.0 %,80.0 %
Luxembourg,2013,Aminopenicillins,0,0,19,19,0.0 %,0.0 %,100.0 %
Malta,2001,Aminopenicillins,0,0,1,1,0.0 %,0.0 %,100.0 %
Malta,2002,Aminopenicillins,2,0,1,3,66.7 %,0.0 %,33.3 %
Malta,2003,Aminopenicillins,4,0,2,6,66.7 %,0.0 %,33.3 %
Malta,2004,Aminopenicillins,4,0,3,7,57.1 %,0.0 %,42.9 %
Malta,2005,Aminopenicillins,3,0,1,4,75.0 %,0.0 %,25.0 %
Malta,2006,Aminopenicillins,6,0,1,7,85.7 %,0.0 %,14.3 %
Malta,2007,Aminopenicillins,3,0,2,5,60.0 %,0.0 %,40.0 %
Malta,2008,Aminopenicillins,2,0,3,5,40.0 %,0.0 %,60.0 %
Malta,2009,Aminopenicillins,1,1,2,4,25.0 %,25.0 %,50.0 %
Malta,2010,Aminopenicillins,0,0,8,8,0.0 %,0.0 %,100.0 %
Malta,2011,Aminopenicillins,5,0,9,14,35.7 %,0.0 %,64.3 %
Malta,2012,Aminopenicillins,2,0,4,6,33.3 %,0.0 %,66.7 %
Malta,2013,Aminopenicillins,3,0,7,10,30.0 %,0.0 %,70.0 %
Netherlands,2000,Aminopenicillins,2,0,1,3,66.7 %,0.0 %,33.3 %
Netherlands,2001,Aminopenicillins,20,2,32,54,37.0 %,3.7 %,59.3 %
Netherlands,2002,Aminopenicillins,147,0,40,187,78.6 %,0.0 %,21.4 %
Netherlands,2003,Aminopenicillins,143,3,58,204,70.1 %,1.5 %,28.4 %
Netherlands,2004,Aminopenicillins,108,3,76,187,57.8 %,1.6 %,40.6 %
Netherlands,2005,Aminopenicillins,75,9,106,190,39.5 %,4.7 %,55.8 %
Netherlands,2006,Aminopenicillins,84,4,222,310,27.1 %,1.3 %,71.6 %
Netherlands,2007,Aminopenicillins,64,2,320,386,16.6 %,0.5 %,82.9 %
Netherlands,2008,Aminopenicillins,38,4,222,264,14.4 %,1.5 %,84.1 %
Netherlands,2009,Aminopenicillins,22,0,181,203,10.8 %,0.0 %,89.2 %
Netherlands,2010,Aminopenicillins,39,3,323,365,10.7 %,0.8 %,88.5 %
Netherlands,2011,Aminopenicillins,46,2,480,528,8.7 %,0.4 %,90.9 %
Netherlands,2012,Aminopenicillins,43,3,434,480,9.0 %,0.6 %,90.4 %
Netherlands,2013,Aminopenicillins,43,1,382,426,10.1 %,0.2 %,89.7 %
Norway,1999,Aminopenicillins,13,1,2,16,81.3 %,6.3 %,12.5 %
Norway,2000,Aminopenicillins,9,2,4,15,60.0 %,13.3 %,26.7 %
Norway,2001,Aminopenicillins,18,2,5,25,72.0 %,8.0 %,20.0 %
Norway,2002,Aminopenicillins,19,9,9,37,51.4 %,24.3 %,24.3 %
Norway,2003,Aminopenicillins,21,3,13,37,56.8 %,8.1 %,35.1 %
Norway,2004,Aminopenicillins,7,2,26,35,20.0 %,5.7 %,74.3 %
Norway,2005,Aminopenicillins,18,6,41,65,27.7 %,9.2 %,63.1 %
Norway,2006,Aminopenicillins,18,0,53,71,25.4 %,0.0 %,74.6 %
Norway,2007,Aminopenicillins,19,1,79,99,19.2 %,1.0 %,79.8 %
Norway,2008,Aminopenicillins,25,2,85,112,22.3 %,1.8 %,75.9 %
Norway,2009,Aminopenicillins,25,0,79,104,24.0 %,0.0 %,76.0 %
Norway,2010,Aminopenicillins,21,0,115,136,15.4 %,0.0 %,84.6 %
Norway,2011,Aminopenicillins,41,0,123,164,25.0 %,0.0 %,75.0 %
Norway,2012,Aminopenicillins,28,1,140,169,16.6 %,0.6 %,82.8 %
Norway,2013,Aminopenicillins,26,1,186,213,12.2 %,0.5 %,87.3 %
Poland,2001,Aminopenicillins,3,0,10,13,23.1 %,0.0 %,76.9 %
Poland,2002,Aminopenicillins,3,0,12,15,20.0 %,0.0 %,80.0 %
Poland,2003,Aminopenicillins,2,0,20,22,9.1 %,0.0 %,90.9 %
Poland,2004,Aminopenicillins,1,0,6,7,14.3 %,0.0 %,85.7 %
Poland,2005,Aminopenicillins,1,0,20,21,4.8 %,0.0 %,95.2 %
Poland,2006,Aminopenicillins,1,0,19,20,5.0 %,0.0 %,95.0 %
Poland,2007,Aminopenicillins,3,0,22,25,12.0 %,0.0 %,88.0 %
Poland,2008,Aminopenicillins,2,0,7,9,22.2 %,0.0 %,77.8 %
Poland,2009,Aminopenicillins,2,0,78,80,2.5 %,0.0 %,97.5 %
Poland,2010,Aminopenicillins,4,0,81,85,4.7 %,0.0 %,95.3 %
Poland,2011,Aminopenicillins,12,0,156,168,7.1 %,0.0 %,92.9 %
Poland,2012,Aminopenicillins,2,0,114,116,1.7 %,0.0 %,98.3 %
Poland,2013,Aminopenicillins,4,1,145,150,2.7 %,0.7 %,96.7 %
Portugal,2001,Aminopenicillins,8,1,25,34,23.5 %,2.9 %,73.5 %
Portugal,2002,Aminopenicillins,3,0,11,14,21.4 %,0.0 %,78.6 %
Portugal,2003,Aminopenicillins,12,0,90,102,11.8 %,0.0 %,88.2 %
Portugal,2004,Aminopenicillins,17,0,86,103,16.5 %,0.0 %,83.5 %
Portugal,2005,Aminopenicillins,7,0,86,93,7.5 %,0.0 %,92.5 %
Portugal,2006,Aminopenicillins,32,0,101,133,24.1 %,0.0 %,75.9 %
Portugal,2007,Aminopenicillins,11,1,143,155,7.1 %,0.6 %,92.3 %
Portugal,2008,Aminopenicillins,24,0,142,166,14.5 %,0.0 %,85.5 %
Portugal,2009,Aminopenicillins,20,0,193,213,9.4 %,0.0 %,90.6 %
Portugal,2010,Aminopenicillins,16,0,161,177,9.0 %,0.0 %,91.0 %
Portugal,2011,Aminopenicillins,38,0,162,200,19.0 %,0.0 %,81.0 %
Portugal,2012,Aminopenicillins,14,0,236,250,5.6 %,0.0 %,94.4 %
Portugal,2013,Aminopenicillins,27,0,254,281,9.6 %,0.0 %,90.4 %
Romania,2002,Aminopenicillins,0,0,5,5,0.0 %,0.0 %,100.0 %
Romania,2003,Aminopenicillins,1,1,5,7,14.3 %,14.3 %,71.4 %
Romania,2004,Aminopenicillins,0,0,2,2,0.0 %,0.0 %,100.0 %
Romania,2005,Aminopenicillins,0,0,7,7,0.0 %,0.0 %,100.0 %
Romania,2006,Aminopenicillins,0,0,5,5,0.0 %,0.0 %,100.0 %
Romania,2007,Aminopenicillins,0,0,6,6,0.0 %,0.0 %,100.0 %
Romania,2008,Aminopenicillins,0,0,2,2,0.0 %,0.0 %,100.0 %
Romania,2009,Aminopenicillins,0,0,8,8,0.0 %,0.0 %,100.0 %
Romania,2010,Aminopenicillins,2,0,8,10,20.0 %,0.0 %,80.0 %
Romania,2011,Aminopenicillins,1,0,9,10,10.0 %,0.0 %,90.0 %
Romania,2012,Aminopenicillins,2,0,32,34,5.9 %,0.0 %,94.1 %
Romania,2013,Aminopenicillins,5,0,49,54,9.3 %,0.0 %,90.7 %
Slovakia,2001,Aminopenicillins,1,0,2,3,33.3 %,0.0 %,66.7 %
Slovakia,2002,Aminopenicillins,1,0,3,4,25.0 %,0.0 %,75.0 %
Slovakia,2003,Aminopenicillins,1,0,11,12,8.3 %,0.0 %,91.7 %
Slovakia,2004,Aminopenicillins,1,0,10,11,9.1 %,0.0 %,90.9 %
Slovakia,2005,Aminopenicillins,0,0,3,3,0.0 %,0.0 %,100.0 %
Slovakia,2011,Aminopenicillins,4,0,98,102,3.9 %,0.0 %,96.1 %
Slovakia,2012,Aminopenicillins,4,0,78,82,4.9 %,0.0 %,95.1 %
Slovakia,2013,Aminopenicillins,4,0,126,130,3.1 %,0.0 %,96.9 %
Slovenia,2001,Aminopenicillins,5,0,9,14,35.7 %,0.0 %,64.3 %
Slovenia,2002,Aminopenicillins,4,0,9,13,30.8 %,0.0 %,69.2 %
Slovenia,2003,Aminopenicillins,4,0,19,23,17.4 %,0.0 %,82.6 %
Slovenia,2004,Aminopenicillins,8,0,26,34,23.5 %,0.0 %,76.5 %
Slovenia,2005,Aminopenicillins,2,0,28,30,6.7 %,0.0 %,93.3 %
Slovenia,2006,Aminopenicillins,7,0,43,50,14.0 %,0.0 %,86.0 %
Slovenia,2007,Aminopenicillins,5,0,60,65,7.7 %,0.0 %,92.3 %
Slovenia,2008,Aminopenicillins,3,0,73,76,3.9 %,0.0 %,96.1 %
Slovenia,2009,Aminopenicillins,4,0,67,71,5.6 %,0.0 %,94.4 %
Slovenia,2010,Aminopenicillins,3,0,56,59,5.1 %,0.0 %,94.9 %
Slovenia,2011,Aminopenicillins,8,0,75,83,9.6 %,0.0 %,90.4 %
Slovenia,2012,Aminopenicillins,7,0,88,95,7.4 %,0.0 %,92.6 %
Slovenia,2013,Aminopenicillins,10,0,92,102,9.8 %,0.0 %,90.2 %
Spain,2001,Aminopenicillins,32,0,31,63,50.8 %,0.0 %,49.2 %
Spain,2002,Aminopenicillins,40,0,57,97,41.2 %,0.0 %,58.8 %
