Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Croatia,2011,Fluoroquinolones,754,5,193,952,79.2 %,0.5 %,20.3 %
Croatia,2012,Fluoroquinolones,739,1,152,892,82.8 %,0.1 %,17.0 %
Croatia,2013,Fluoroquinolones,817,2,207,1026,79.6 %,0.2 %,20.2 %
Cyprus,2003,Fluoroquinolones,13,0,6,19,68.4 %,0.0 %,31.6 %
Cyprus,2004,Fluoroquinolones,36,0,10,46,78.3 %,0.0 %,21.7 %
Cyprus,2005,Fluoroquinolones,50,2,21,73,68.5 %,2.7 %,28.8 %
Cyprus,2006,Fluoroquinolones,58,0,31,89,65.2 %,0.0 %,34.8 %
Cyprus,2007,Fluoroquinolones,66,0,43,109,60.6 %,0.0 %,39.4 %
Cyprus,2008,Fluoroquinolones,65,0,54,119,54.6 %,0.0 %,45.4 %
Cyprus,2009,Fluoroquinolones,77,0,59,136,56.6 %,0.0 %,43.4 %
Cyprus,2010,Fluoroquinolones,79,0,59,138,57.2 %,0.0 %,42.8 %
Cyprus,2011,Fluoroquinolones,71,1,65,137,51.8 %,0.7 %,47.4 %
Cyprus,2012,Fluoroquinolones,100,2,74,176,56.8 %,1.1 %,42.0 %
Cyprus,2013,Fluoroquinolones,78,0,84,162,48.1 %,0.0 %,51.9 %
Czech Republic,2001,Fluoroquinolones,1079,0,95,1174,91.9 %,0.0 %,8.1 %
Czech Republic,2002,Fluoroquinolones,1421,0,165,1586,89.6 %,0.0 %,10.4 %
Czech Republic,2003,Fluoroquinolones,1531,0,233,1764,86.8 %,0.0 %,13.2 %
Czech Republic,2004,Fluoroquinolones,1652,0,313,1965,84.1 %,0.0 %,15.9 %
Czech Republic,2005,Fluoroquinolones,1781,0,452,2233,79.8 %,0.0 %,20.2 %
Czech Republic,2006,Fluoroquinolones,1646,0,498,2144,76.8 %,0.0 %,23.2 %
Czech Republic,2007,Fluoroquinolones,1825,0,581,2406,75.9 %,0.0 %,24.1 %
Czech Republic,2008,Fluoroquinolones,2024,0,712,2736,74.0 %,0.0 %,26.0 %
Czech Republic,2009,Fluoroquinolones,2119,0,639,2758,76.8 %,0.0 %,23.2 %
Czech Republic,2010,Fluoroquinolones,1812,105,564,2481,73.0 %,4.2 %,22.7 %
Czech Republic,2011,Fluoroquinolones,2011,41,630,2682,75.0 %,1.5 %,23.5 %
Czech Republic,2012,Fluoroquinolones,2188,32,589,2809,77.9 %,1.1 %,21.0 %
Czech Republic,2013,Fluoroquinolones,2295,45,613,2953,77.7 %,1.5 %,20.8 %
Denmark,2005,Fluoroquinolones,719,3,36,758,94.9 %,0.4 %,4.7 %
Denmark,2006,Fluoroquinolones,2169,44,157,2370,91.5 %,1.9 %,6.6 %
Denmark,2007,Fluoroquinolones,2504,52,262,2818,88.9 %,1.8 %,9.3 %
Denmark,2008,Fluoroquinolones,2665,46,307,3018,88.3 %,1.5 %,10.2 %
Denmark,2009,Fluoroquinolones,2902,55,449,3406,85.2 %,1.6 %,13.2 %
Denmark,2010,Fluoroquinolones,2685,46,435,3166,84.8 %,1.5 %,13.7 %
Denmark,2011,Fluoroquinolones,3036,43,504,3583,84.7 %,1.2 %,14.1 %
Denmark,2012,Fluoroquinolones,3320,49,554,3923,84.6 %,1.2 %,14.1 %
Denmark,2013,Fluoroquinolones,3394,76,493,3963,85.6 %,1.9 %,12.4 %
Estonia,2000,Fluoroquinolones,1,0,0,1,100.0 %,0.0 %,0.0 %
Estonia,2001,Fluoroquinolones,43,2,0,45,95.6 %,4.4 %,0.0 %
Estonia,2002,Fluoroquinolones,55,3,3,61,90.2 %,4.9 %,4.9 %
Estonia,2003,Fluoroquinolones,83,0,4,87,95.4 %,0.0 %,4.6 %
Estonia,2004,Fluoroquinolones,145,1,10,156,92.9 %,0.6 %,6.4 %
Estonia,2005,Fluoroquinolones,142,1,8,151,94.0 %,0.7 %,5.3 %
Estonia,2006,Fluoroquinolones,185,0,13,198,93.4 %,0.0 %,6.6 %
Estonia,2007,Fluoroquinolones,194,0,14,208,93.3 %,0.0 %,6.7 %
Estonia,2008,Fluoroquinolones,234,1,17,252,92.9 %,0.4 %,6.7 %
Estonia,2009,Fluoroquinolones,274,3,25,302,90.7 %,1.0 %,8.3 %
Estonia,2010,Fluoroquinolones,241,0,22,263,91.6 %,0.0 %,8.4 %
Estonia,2011,Fluoroquinolones,280,1,31,312,89.7 %,0.3 %,9.9 %
Estonia,2012,Fluoroquinolones,260,1,43,304,85.5 %,0.3 %,14.1 %
Estonia,2013,Fluoroquinolones,298,0,40,338,88.2 %,0.0 %,11.8 %
Finland,2001,Fluoroquinolones,1137,1,65,1203,94.5 %,0.1 %,5.4 %
Finland,2002,Fluoroquinolones,1209,2,82,1293,93.5 %,0.2 %,6.3 %
Finland,2003,Fluoroquinolones,1298,4,70,1372,94.6 %,0.3 %,5.1 %
Finland,2004,Fluoroquinolones,1532,1,120,1653,92.7 %,0.1 %,7.3 %
Finland,2005,Fluoroquinolones,1611,3,129,1743,92.4 %,0.2 %,7.4 %
Finland,2006,Fluoroquinolones,1718,3,154,1875,91.6 %,0.2 %,8.2 %
Finland,2007,Fluoroquinolones,1791,7,151,1949,91.9 %,0.4 %,7.7 %
Finland,2008,Fluoroquinolones,1919,6,184,2109,91.0 %,0.3 %,8.7 %
Finland,2009,Fluoroquinolones,2011,8,204,2223,90.5 %,0.4 %,9.2 %
Finland,2010,Fluoroquinolones,2305,10,235,2550,90.4 %,0.4 %,9.2 %
Finland,2011,Fluoroquinolones,2680,9,331,3020,88.7 %,0.3 %,11.0 %
Finland,2012,Fluoroquinolones,2775,16,371,3162,87.8 %,0.5 %,11.7 %
Finland,2013,Fluoroquinolones,3118,21,479,3618,86.2 %,0.6 %,13.2 %
France,2002,Fluoroquinolones,2269,18,204,2491,91.1 %,0.7 %,8.2 %
France,2003,Fluoroquinolones,2027,25,211,2263,89.6 %,1.1 %,9.3 %
France,2004,Fluoroquinolones,5059,117,464,5640,89.7 %,2.1 %,8.2 %
France,2005,Fluoroquinolones,5206,158,664,6028,86.4 %,2.6 %,11.0 %
France,2006,Fluoroquinolones,5542,169,916,6627,83.6 %,2.6 %,13.8 %
France,2007,Fluoroquinolones,6607,196,1181,7984,82.8 %,2.5 %,14.8 %
France,2008,Fluoroquinolones,6139,171,1175,7485,82.0 %,2.3 %,15.7 %
France,2009,Fluoroquinolones,6616,187,1550,8353,79.2 %,2.2 %,18.6 %
France,2010,Fluoroquinolones,7175,252,1580,9007,79.7 %,2.8 %,17.5 %
France,2011,Fluoroquinolones,6881,255,1558,8694,79.1 %,2.9 %,17.9 %
France,2012,Fluoroquinolones,7498,282,1690,9470,79.2 %,3.0 %,17.8 %
France,2013,Fluoroquinolones,8151,233,1685,10069,81.0 %,2.3 %,16.7 %
Germany,1999,Fluoroquinolones,155,2,7,164,94.5 %,1.2 %,4.3 %
Germany,2000,Fluoroquinolones,166,0,14,180,92.2 %,0.0 %,7.8 %
Germany,2001,Fluoroquinolones,1089,1,137,1227,88.8 %,0.1 %,11.2 %
Germany,2002,Fluoroquinolones,908,5,155,1068,85.0 %,0.5 %,14.5 %
Germany,2003,Fluoroquinolones,824,8,135,967,85.2 %,0.8 %,14.0 %
Germany,2004,Fluoroquinolones,892,9,290,1191,74.9 %,0.8 %,24.3 %
Germany,2005,Fluoroquinolones,722,11,224,957,75.4 %,1.1 %,23.4 %
Germany,2006,Fluoroquinolones,598,1,248,847,70.6 %,0.1 %,29.3 %
Germany,2007,Fluoroquinolones,677,6,289,972,69.7 %,0.6 %,29.7 %
Germany,2008,Fluoroquinolones,1232,1,377,1610,76.5 %,0.1 %,23.4 %
Germany,2009,Fluoroquinolones,2132,2,652,2786,76.5 %,0.1 %,23.4 %
Germany,2010,Fluoroquinolones,2268,2,747,3017,75.2 %,0.1 %,24.8 %
Germany,2011,Fluoroquinolones,2762,11,863,3636,76.0 %,0.3 %,23.7 %
Germany,2012,Fluoroquinolones,3280,24,884,4188,78.3 %,0.6 %,21.1 %
Germany,2013,Fluoroquinolones,4044,47,1163,5254,77.0 %,0.9 %,22.1 %
Greece,2000,Fluoroquinolones,334,1,15,350,95.4 %,0.3 %,4.3 %
Greece,2001,Fluoroquinolones,485,3,51,539,90.0 %,0.6 %,9.5 %
Greece,2002,Fluoroquinolones,506,3,77,586,86.3 %,0.5 %,13.1 %
Greece,2003,Fluoroquinolones,928,9,131,1068,86.9 %,0.8 %,12.3 %
Greece,2004,Fluoroquinolones,981,8,130,1119,87.7 %,0.7 %,11.6 %
Greece,2005,Fluoroquinolones,990,6,140,1136,87.1 %,0.5 %,12.3 %
Greece,2006,Fluoroquinolones,1059,10,181,1250,84.7 %,0.8 %,14.5 %
Greece,2007,Fluoroquinolones,988,4,235,1227,80.5 %,0.3 %,19.2 %
Greece,2008,Fluoroquinolones,1115,7,324,1446,77.1 %,0.5 %,22.4 %
Greece,2009,Fluoroquinolones,1377,6,423,1806,76.2 %,0.3 %,23.4 %
Greece,2010,Fluoroquinolones,1140,6,370,1516,75.2 %,0.4 %,24.4 %
Greece,2011,Fluoroquinolones,1046,6,381,1433,73.0 %,0.4 %,26.6 %
Greece,2012,Fluoroquinolones,964,9,399,1372,70.3 %,0.7 %,29.1 %
Greece,2013,Fluoroquinolones,845,12,383,1240,68.1 %,1.0 %,30.9 %
Hungary,2001,Fluoroquinolones,242,2,13,257,94.2 %,0.8 %,5.1 %
Hungary,2002,Fluoroquinolones,291,3,34,328,88.7 %,0.9 %,10.4 %
Hungary,2003,Fluoroquinolones,682,9,121,812,84.0 %,1.1 %,14.9 %
Hungary,2004,Fluoroquinolones,720,6,175,901,79.9 %,0.7 %,19.4 %
Hungary,2005,Fluoroquinolones,753,2,212,967,77.9 %,0.2 %,21.9 %
Hungary,2006,Fluoroquinolones,776,10,285,1071,72.5 %,0.9 %,26.6 %
Hungary,2007,Fluoroquinolones,852,8,307,1167,73.0 %,0.7 %,26.3 %
Hungary,2008,Fluoroquinolones,764,8,273,1045,73.1 %,0.8 %,26.1 %
Hungary,2009,Fluoroquinolones,723,4,319,1046,69.1 %,0.4 %,30.5 %
Hungary,2010,Fluoroquinolones,861,6,500,1367,63.0 %,0.4 %,36.6 %
Hungary,2011,Fluoroquinolones,826,9,378,1213,68.1 %,0.7 %,31.2 %
Hungary,2012,Fluoroquinolones,981,9,403,1393,70.4 %,0.6 %,28.9 %
Hungary,2013,Fluoroquinolones,988,11,433,1432,69.0 %,0.8 %,30.2 %
Iceland,2001,Fluoroquinolones,78,0,3,81,96.3 %,0.0 %,3.7 %
Iceland,2002,Fluoroquinolones,72,0,2,74,97.3 %,0.0 %,2.7 %
Iceland,2003,Fluoroquinolones,85,0,5,90,94.4 %,0.0 %,5.6 %
Iceland,2004,Fluoroquinolones,111,0,2,113,98.2 %,0.0 %,1.8 %
Iceland,2005,Fluoroquinolones,113,0,4,117,96.6 %,0.0 %,3.4 %
Iceland,2006,Fluoroquinolones,107,0,14,121,88.4 %,0.0 %,11.6 %
Iceland,2007,Fluoroquinolones,75,0,15,90,83.3 %,0.0 %,16.7 %
Iceland,2008,Fluoroquinolones,108,0,7,115,93.9 %,0.0 %,6.1 %
Iceland,2009,Fluoroquinolones,92,0,7,99,92.9 %,0.0 %,7.1 %
Iceland,2010,Fluoroquinolones,85,0,10,95,89.5 %,0.0 %,10.5 %
Iceland,2011,Fluoroquinolones,104,0,17,121,86.0 %,0.0 %,14.0 %
Iceland,2012,Fluoroquinolones,121,0,13,134,90.3 %,0.0 %,9.7 %
Iceland,2013,Fluoroquinolones,99,0,17,116,85.3 %,0.0 %,14.7 %
Ireland,2002,Fluoroquinolones,684,0,37,721,94.9 %,0.0 %,5.1 %
Ireland,2003,Fluoroquinolones,861,0,91,952,90.4 %,0.0 %,9.6 %
Ireland,2004,Fluoroquinolones,1062,4,147,1213,87.6 %,0.3 %,12.1 %
Ireland,2005,Fluoroquinolones,1171,2,238,1411,83.0 %,0.1 %,16.9 %
Ireland,2006,Fluoroquinolones,1278,3,340,1621,78.8 %,0.2 %,21.0 %
Ireland,2007,Fluoroquinolones,1366,4,371,1741,78.5 %,0.2 %,21.3 %
Ireland,2008,Fluoroquinolones,1432,4,420,1856,77.2 %,0.2 %,22.6 %
Ireland,2009,Fluoroquinolones,1564,6,435,2005,78.0 %,0.3 %,21.7 %
Ireland,2010,Fluoroquinolones,1624,9,484,2117,76.7 %,0.4 %,22.9 %
Ireland,2011,Fluoroquinolones,1654,5,494,2153,76.8 %,0.2 %,22.9 %
Ireland,2012,Fluoroquinolones,1787,15,578,2380,75.1 %,0.6 %,24.3 %
Ireland,2013,Fluoroquinolones,1861,18,599,2478,75.1 %,0.7 %,24.2 %
Italy,2002,Fluoroquinolones,484,3,130,617,78.4 %,0.5 %,21.1 %
Italy,2003,Fluoroquinolones,690,4,229,923,74.8 %,0.4 %,24.8 %
Italy,2004,Fluoroquinolones,463,1,179,643,72.0 %,0.2 %,27.8 %
Italy,2005,Fluoroquinolones,779,6,309,1094,71.2 %,0.5 %,28.2 %
Italy,2006,Fluoroquinolones,618,5,229,852,72.5 %,0.6 %,26.9 %
Italy,2007,Fluoroquinolones,665,4,308,977,68.1 %,0.4 %,31.5 %
Italy,2008,Fluoroquinolones,565,1,341,907,62.3 %,0.1 %,37.6 %
Italy,2009,Fluoroquinolones,550,1,312,863,63.7 %,0.1 %,36.2 %
Italy,2010,Fluoroquinolones,1475,6,955,2436,60.6 %,0.2 %,39.2 %
Italy,2011,Fluoroquinolones,1117,12,770,1899,58.8 %,0.6 %,40.5 %
Italy,2012,Fluoroquinolones,1664,28,1228,2920,57.0 %,1.0 %,42.1 %
Italy,2013,Fluoroquinolones,2228,42,1658,3928,56.7 %,1.1 %,42.2 %
Latvia,2006,Fluoroquinolones,53,1,6,60,88.3 %,1.7 %,10.0 %
Latvia,2007,Fluoroquinolones,63,0,13,76,82.9 %,0.0 %,17.1 %
Latvia,2008,Fluoroquinolones,77,0,13,90,85.6 %,0.0 %,14.4 %
Latvia,2009,Fluoroquinolones,64,1,20,85,75.3 %,1.2 %,23.5 %
Latvia,2010,Fluoroquinolones,81,2,14,97,83.5 %,2.1 %,14.4 %
Latvia,2011,Fluoroquinolones,109,0,22,131,83.2 %,0.0 %,16.8 %
Latvia,2012,Fluoroquinolones,127,3,22,152,83.6 %,2.0 %,14.5 %
Latvia,2013,Fluoroquinolones,106,3,25,134,79.1 %,2.2 %,18.7 %
Lithuania,2006,Fluoroquinolones,150,0,21,171,87.7 %,0.0 %,12.3 %
Lithuania,2007,Fluoroquinolones,209,1,22,232,90.1 %,0.4 %,9.5 %
Lithuania,2008,Fluoroquinolones,259,3,42,304,85.2 %,1.0 %,13.8 %
Lithuania,2009,Fluoroquinolones,246,6,43,295,83.4 %,2.0 %,14.6 %
Lithuania,2010,Fluoroquinolones,284,4,45,333,85.3 %,1.2 %,13.5 %
Lithuania,2011,Fluoroquinolones,323,9,49,381,84.8 %,2.4 %,12.9 %
Lithuania,2012,Fluoroquinolones,384,5,67,456,84.2 %,1.1 %,14.7 %
Lithuania,2013,Fluoroquinolones,358,6,69,433,82.7 %,1.4 %,15.9 %
Luxembourg,2001,Fluoroquinolones,180,1,8,189,95.2 %,0.5 %,4.2 %
Luxembourg,2002,Fluoroquinolones,144,0,15,159,90.6 %,0.0 %,9.4 %
Luxembourg,2003,Fluoroquinolones,199,0,27,226,88.1 %,0.0 %,11.9 %
Luxembourg,2004,Fluoroquinolones,178,0,38,216,82.4 %,0.0 %,17.6 %
Luxembourg,2005,Fluoroquinolones,153,0,35,188,81.4 %,0.0 %,18.6 %
Luxembourg,2006,Fluoroquinolones,134,0,33,167,80.2 %,0.0 %,19.8 %
Luxembourg,2007,Fluoroquinolones,214,2,59,275,77.8 %,0.7 %,21.5 %
Luxembourg,2008,Fluoroquinolones,235,1,67,303,77.6 %,0.3 %,22.1 %
Luxembourg,2009,Fluoroquinolones,224,0,77,301,74.4 %,0.0 %,25.6 %
Luxembourg,2010,Fluoroquinolones,260,1,93,354,73.4 %,0.3 %,26.3 %
Luxembourg,2011,Fluoroquinolones,267,1,85,353,75.6 %,0.3 %,24.1 %
Luxembourg,2012,Fluoroquinolones,253,1,80,334,75.7 %,0.3 %,24.0 %
Luxembourg,2013,Fluoroquinolones,211,2,82,295,71.5 %,0.7 %,27.8 %
Malta,2001,Fluoroquinolones,55,0,10,65,84.6 %,0.0 %,15.4 %
Malta,2002,Fluoroquinolones,65,0,9,74,87.8 %,0.0 %,12.2 %
Malta,2003,Fluoroquinolones,68,0,22,90,75.6 %,0.0 %,24.4 %
Malta,2004,Fluoroquinolones,58,0,32,90,64.4 %,0.0 %,35.6 %
Malta,2005,Fluoroquinolones,59,0,26,85,69.4 %,0.0 %,30.6 %
Malta,2006,Fluoroquinolones,64,0,30,94,68.1 %,0.0 %,31.9 %
Malta,2007,Fluoroquinolones,76,0,41,117,65.0 %,0.0 %,35.0 %
Malta,2008,Fluoroquinolones,85,0,43,128,66.4 %,0.0 %,33.6 %
Malta,2009,Fluoroquinolones,110,0,48,158,69.6 %,0.0 %,30.4 %
Malta,2010,Fluoroquinolones,126,0,66,192,65.6 %,0.0 %,34.4 %
Malta,2011,Fluoroquinolones,145,4,70,219,66.2 %,1.8 %,32.0 %
Malta,2012,Fluoroquinolones,145,2,69,216,67.1 %,0.9 %,31.9 %
Malta,2013,Fluoroquinolones,171,3,74,248,69.0 %,1.2 %,29.8 %
Netherlands,2000,Fluoroquinolones,1174,5,41,1220,96.2 %,0.4 %,3.4 %
Netherlands,2001,Fluoroquinolones,1587,1,91,1679,94.5 %,0.1 %,5.4 %
Netherlands,2002,Fluoroquinolones,2104,4,121,2229,94.4 %,0.2 %,5.4 %
Netherlands,2003,Fluoroquinolones,1894,8,148,2050,92.4 %,0.4 %,7.2 %
Netherlands,2004,Fluoroquinolones,1739,3,123,1865,93.2 %,0.2 %,6.6 %
Netherlands,2005,Fluoroquinolones,1920,11,213,2144,89.6 %,0.5 %,9.9 %
Netherlands,2006,Fluoroquinolones,2510,10,318,2838,88.4 %,0.4 %,11.2 %
Netherlands,2007,Fluoroquinolones,2371,11,343,2725,87.0 %,0.4 %,12.6 %
Netherlands,2008,Fluoroquinolones,1894,21,322,2237,84.7 %,0.9 %,14.4 %
Netherlands,2009,Fluoroquinolones,2111,4,262,2377,88.8 %,0.2 %,11.0 %
Netherlands,2010,Fluoroquinolones,2930,16,463,3409,85.9 %,0.5 %,13.6 %
Netherlands,2011,Fluoroquinolones,3778,17,632,4427,85.3 %,0.4 %,14.3 %
Netherlands,2012,Fluoroquinolones,3934,37,726,4697,83.8 %,0.8 %,15.5 %
Netherlands,2013,Fluoroquinolones,4023,38,669,4730,85.1 %,0.8 %,14.1 %
Norway,1999,Fluoroquinolones,566,9,9,584,96.9 %,1.5 %,1.5 %
Norway,2000,Fluoroquinolones,762,10,13,785,97.1 %,1.3 %,1.7 %
Norway,2001,Fluoroquinolones,826,5,11,842,98.1 %,0.6 %,1.3 %
Norway,2002,Fluoroquinolones,955,22,17,994,96.1 %,2.2 %,1.7 %
Norway,2003,Fluoroquinolones,1020,28,20,1068,95.5 %,2.6 %,1.9 %
Norway,2004,Fluoroquinolones,1030,21,48,1099,93.7 %,1.9 %,4.4 %
Norway,2005,Fluoroquinolones,1144,16,57,1217,94.0 %,1.3 %,4.7 %
Norway,2006,Fluoroquinolones,1384,23,72,1479,93.6 %,1.6 %,4.9 %
Norway,2007,Fluoroquinolones,1490,44,117,1651,90.2 %,2.7 %,7.1 %
Norway,2008,Fluoroquinolones,1605,50,131,1786,89.9 %,2.8 %,7.3 %
Norway,2009,Fluoroquinolones,1613,58,159,1830,88.1 %,3.2 %,8.7 %
Norway,2010,Fluoroquinolones,2000,69,198,2267,88.2 %,3.0 %,8.7 %
Norway,2011,Fluoroquinolones,2245,35,225,2505,89.6 %,1.4 %,9.0 %
Norway,2012,Fluoroquinolones,2500,22,321,2843,87.9 %,0.8 %,11.3 %
Norway,2013,Fluoroquinolones,2626,25,324,2975,88.3 %,0.8 %,10.9 %
Poland,2001,Fluoroquinolones,84,1,8,93,90.3 %,1.1 %,8.6 %
Poland,2002,Fluoroquinolones,118,1,14,133,88.7 %,0.8 %,10.5 %
Poland,2003,Fluoroquinolones,113,0,8,121,93.4 %,0.0 %,6.6 %
Poland,2004,Fluoroquinolones,170,1,16,187,90.9 %,0.5 %,8.6 %
Poland,2005,Fluoroquinolones,141,0,35,176,80.1 %,0.0 %,19.9 %
Poland,2006,Fluoroquinolones,164,0,42,206,79.6 %,0.0 %,20.4 %
Poland,2007,Fluoroquinolones,222,1,33,256,86.7 %,0.4 %,12.9 %
Poland,2008,Fluoroquinolones,67,0,17,84,79.8 %,0.0 %,20.2 %
Poland,2009,Fluoroquinolones,427,9,131,567,75.3 %,1.6 %,23.1 %
Poland,2010,Fluoroquinolones,506,7,178,691,73.2 %,1.0 %,25.8 %
Poland,2011,Fluoroquinolones,809,20,312,1141,70.9 %,1.8 %,27.3 %
Poland,2012,Fluoroquinolones,710,20,303,1033,68.7 %,1.9 %,29.3 %
Poland,2013,Fluoroquinolones,735,17,283,1035,71.0 %,1.6 %,27.3 %
Portugal,2001,Fluoroquinolones,240,0,51,291,82.5 %,0.0 %,17.5 %
Portugal,2002,Fluoroquinolones,297,6,93,396,75.0 %,1.5 %,23.5 %
Portugal,2003,Fluoroquinolones,544,7,192,743,73.2 %,0.9 %,25.8 %
Portugal,2004,Fluoroquinolones,526,1,192,719,73.2 %,0.1 %,26.7 %
Portugal,2005,Fluoroquinolones,767,1,318,1086,70.6 %,0.1 %,29.3 %
Portugal,2006,Fluoroquinolones,932,1,357,1290,72.2 %,0.1 %,27.7 %
Portugal,2007,Fluoroquinolones,971,2,414,1387,70.0 %,0.1 %,29.8 %
Portugal,2008,Fluoroquinolones,1120,6,451,1577,71.0 %,0.4 %,28.6 %
Portugal,2009,Fluoroquinolones,1421,5,547,1973,72.0 %,0.3 %,27.7 %
Portugal,2010,Fluoroquinolones,1396,1,524,1921,72.7 %,0.1 %,27.3 %
Portugal,2011,Fluoroquinolones,1386,9,522,1917,72.3 %,0.5 %,27.2 %
Portugal,2012,Fluoroquinolones,1501,3,654,2158,69.6 %,0.1 %,30.3 %
Portugal,2013,Fluoroquinolones,1834,2,849,2685,68.3 %,0.1 %,31.6 %
Romania,2002,Fluoroquinolones,19,1,5,25,76.0 %,4.0 %,20.0 %
Romania,2003,Fluoroquinolones,42,1,7,50,84.0 %,2.0 %,14.0 %
Romania,2004,Fluoroquinolones,34,0,9,43,79.1 %,0.0 %,20.9 %
Romania,2005,Fluoroquinolones,70,2,7,79,88.6 %,2.5 %,8.9 %
Romania,2006,Fluoroquinolones,23,0,16,39,59.0 %,0.0 %,41.0 %
Romania,2007,Fluoroquinolones,43,1,16,60,71.7 %,1.7 %,26.7 %
Romania,2008,Fluoroquinolones,38,0,14,52,73.1 %,0.0 %,26.9 %
Romania,2009,Fluoroquinolones,45,0,10,55,81.8 %,0.0 %,18.2 %
Romania,2010,Fluoroquinolones,24,1,8,33,72.7 %,3.0 %,24.2 %
Romania,2011,Fluoroquinolones,36,0,14,50,72.0 %,0.0 %,28.0 %
Romania,2012,Fluoroquinolones,132,0,54,186,71.0 %,0.0 %,29.0 %
Romania,2013,Fluoroquinolones,205,2,93,300,68.3 %,0.7 %,31.0 %
Slovakia,2001,Fluoroquinolones,38,0,7,45,84.4 %,0.0 %,15.6 %
Slovakia,2002,Fluoroquinolones,181,2,31,214,84.6 %,0.9 %,14.5 %
Slovakia,2003,Fluoroquinolones,189,1,48,238,79.4 %,0.4 %,20.2 %
Slovakia,2004,Fluoroquinolones,234,0,74,308,76.0 %,0.0 %,24.0 %
Slovakia,2005,Fluoroquinolones,113,0,19,132,85.6 %,0.0 %,14.4 %
Slovakia,2011,Fluoroquinolones,428,2,309,739,57.9 %,0.3 %,41.8 %
Slovakia,2012,Fluoroquinolones,402,7,286,695,57.8 %,1.0 %,41.2 %
