Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Germany,2005,Aminoglycosides,90,4,10,104,86.5 %,3.8 %,9.6 %
Germany,2006,Aminoglycosides,125,5,18,148,84.5 %,3.4 %,12.2 %
Germany,2007,Aminoglycosides,158,5,10,173,91.3 %,2.9 %,5.8 %
Germany,2008,Aminoglycosides,205,7,23,235,87.2 %,3.0 %,9.8 %
Germany,2009,Aminoglycosides,426,6,46,478,89.1 %,1.3 %,9.6 %
Germany,2010,Aminoglycosides,419,9,50,478,87.7 %,1.9 %,10.5 %
Germany,2011,Aminoglycosides,465,7,46,518,89.8 %,1.4 %,8.9 %
Germany,2012,Aminoglycosides,601,7,55,663,90.6 %,1.1 %,8.3 %
Germany,2013,Aminoglycosides,671,1,71,743,90.3 %,0.1 %,9.6 %
Greece,2005,Aminoglycosides,288,25,460,773,37.3 %,3.2 %,59.5 %
Greece,2006,Aminoglycosides,359,31,451,841,42.7 %,3.7 %,53.6 %
Greece,2007,Aminoglycosides,391,56,524,971,40.3 %,5.8 %,54.0 %
Greece,2008,Aminoglycosides,381,98,596,1075,35.4 %,9.1 %,55.4 %
Greece,2009,Aminoglycosides,502,150,992,1644,30.5 %,9.1 %,60.3 %
Greece,2010,Aminoglycosides,487,159,1041,1687,28.9 %,9.4 %,61.7 %
Greece,2011,Aminoglycosides,427,84,1138,1649,25.9 %,5.1 %,69.0 %
Greece,2012,Aminoglycosides,464,67,901,1432,32.4 %,4.7 %,62.9 %
Greece,2013,Aminoglycosides,420,60,691,1171,35.9 %,5.1 %,59.0 %
Hungary,2005,Aminoglycosides,224,9,80,313,71.6 %,2.9 %,25.6 %
Hungary,2006,Aminoglycosides,225,17,59,301,74.8 %,5.6 %,19.6 %
Hungary,2007,Aminoglycosides,218,9,92,319,68.3 %,2.8 %,28.8 %
Hungary,2008,Aminoglycosides,230,8,131,369,62.3 %,2.2 %,35.5 %
Hungary,2009,Aminoglycosides,212,3,146,361,58.7 %,0.8 %,40.4 %
Hungary,2010,Aminoglycosides,263,6,245,514,51.2 %,1.2 %,47.7 %
Hungary,2011,Aminoglycosides,199,3,228,430,46.3 %,0.7 %,53.0 %
Hungary,2012,Aminoglycosides,287,8,205,500,57.4 %,1.6 %,41.0 %
Hungary,2013,Aminoglycosides,348,3,205,556,62.6 %,0.5 %,36.9 %
Iceland,2005,Aminoglycosides,22,0,0,22,100.0 %,0.0 %,0.0 %
Iceland,2006,Aminoglycosides,13,0,0,13,100.0 %,0.0 %,0.0 %
Iceland,2007,Aminoglycosides,27,0,0,27,100.0 %,0.0 %,0.0 %
Iceland,2008,Aminoglycosides,22,1,1,24,91.7 %,4.2 %,4.2 %
Iceland,2009,Aminoglycosides,27,0,0,27,100.0 %,0.0 %,0.0 %
Iceland,2010,Aminoglycosides,27,0,0,27,100.0 %,0.0 %,0.0 %
Iceland,2011,Aminoglycosides,26,0,0,26,100.0 %,0.0 %,0.0 %
Iceland,2012,Aminoglycosides,16,0,0,16,100.0 %,0.0 %,0.0 %
Iceland,2013,Aminoglycosides,30,0,0,30,100.0 %,0.0 %,0.0 %
Ireland,2005,Aminoglycosides,40,0,2,42,95.2 %,0.0 %,4.8 %
Ireland,2006,Aminoglycosides,191,2,18,211,90.5 %,0.9 %,8.5 %
Ireland,2007,Aminoglycosides,211,3,23,237,89.0 %,1.3 %,9.7 %
Ireland,2008,Aminoglycosides,274,3,29,306,89.5 %,1.0 %,9.5 %
Ireland,2009,Aminoglycosides,281,0,35,316,88.9 %,0.0 %,11.1 %
Ireland,2010,Aminoglycosides,296,0,22,318,93.1 %,0.0 %,6.9 %
Ireland,2011,Aminoglycosides,281,0,23,304,92.4 %,0.0 %,7.6 %
Ireland,2012,Aminoglycosides,306,1,31,338,90.5 %,0.3 %,9.2 %
Ireland,2013,Aminoglycosides,261,1,55,317,82.3 %,0.3 %,17.4 %
Italy,2005,Aminoglycosides,281,11,26,318,88.4 %,3.5 %,8.2 %
Italy,2006,Aminoglycosides,221,6,81,308,71.8 %,1.9 %,26.3 %
Italy,2007,Aminoglycosides,268,9,94,371,72.2 %,2.4 %,25.3 %
Italy,2008,Aminoglycosides,231,8,91,330,70.0 %,2.4 %,27.6 %
Italy,2009,Aminoglycosides,244,5,60,309,79.0 %,1.6 %,19.4 %
Italy,2010,Aminoglycosides,483,38,214,735,65.7 %,5.2 %,29.1 %
Italy,2011,Aminoglycosides,395,37,229,661,59.8 %,5.6 %,34.6 %
Italy,2012,Aminoglycosides,479,21,368,868,55.2 %,2.4 %,42.4 %
Italy,2013,Aminoglycosides,762,31,645,1438,53.0 %,2.2 %,44.9 %
Latvia,2006,Aminoglycosides,21,0,7,28,75.0 %,0.0 %,25.0 %
Latvia,2007,Aminoglycosides,21,0,6,27,77.8 %,0.0 %,22.2 %
Latvia,2008,Aminoglycosides,17,2,21,40,42.5 %,5.0 %,52.5 %
Latvia,2009,Aminoglycosides,23,2,19,44,52.3 %,4.5 %,43.2 %
Latvia,2010,Aminoglycosides,28,1,35,64,43.8 %,1.6 %,54.7 %
Latvia,2011,Aminoglycosides,42,1,22,65,64.6 %,1.5 %,33.8 %
Latvia,2012,Aminoglycosides,38,0,40,78,48.7 %,0.0 %,51.3 %
Latvia,2013,Aminoglycosides,47,0,45,92,51.1 %,0.0 %,48.9 %
Lithuania,2006,Aminoglycosides,25,1,9,35,71.4 %,2.9 %,25.7 %
Lithuania,2007,Aminoglycosides,25,1,15,41,61.0 %,2.4 %,36.6 %
Lithuania,2008,Aminoglycosides,32,0,22,54,59.3 %,0.0 %,40.7 %
Lithuania,2009,Aminoglycosides,30,0,38,68,44.1 %,0.0 %,55.9 %
Lithuania,2010,Aminoglycosides,39,0,42,81,48.1 %,0.0 %,51.9 %
Lithuania,2011,Aminoglycosides,53,8,76,137,38.7 %,5.8 %,55.5 %
Lithuania,2012,Aminoglycosides,65,3,118,186,34.9 %,1.6 %,63.4 %
Lithuania,2013,Aminoglycosides,69,7,69,145,47.6 %,4.8 %,47.6 %
Luxembourg,2006,Aminoglycosides,21,0,0,21,100.0 %,0.0 %,0.0 %
Luxembourg,2007,Aminoglycosides,49,0,2,51,96.1 %,0.0 %,3.9 %
Luxembourg,2008,Aminoglycosides,42,3,7,52,80.8 %,5.8 %,13.5 %
Luxembourg,2009,Aminoglycosides,21,2,5,28,75.0 %,7.1 %,17.9 %
Luxembourg,2010,Aminoglycosides,56,0,3,59,94.9 %,0.0 %,5.1 %
Luxembourg,2011,Aminoglycosides,33,1,14,48,68.8 %,2.1 %,29.2 %
Luxembourg,2012,Aminoglycosides,35,2,13,50,70.0 %,4.0 %,26.0 %
Luxembourg,2013,Aminoglycosides,38,0,15,53,71.7 %,0.0 %,28.3 %
Malta,2005,Aminoglycosides,15,0,3,18,83.3 %,0.0 %,16.7 %
Malta,2006,Aminoglycosides,30,0,2,32,93.8 %,0.0 %,6.3 %
Malta,2007,Aminoglycosides,28,0,0,28,100.0 %,0.0 %,0.0 %
Malta,2008,Aminoglycosides,36,0,0,36,100.0 %,0.0 %,0.0 %
Malta,2009,Aminoglycosides,37,1,0,38,97.4 %,2.6 %,0.0 %
Malta,2010,Aminoglycosides,48,2,7,57,84.2 %,3.5 %,12.3 %
Malta,2011,Aminoglycosides,47,0,5,52,90.4 %,0.0 %,9.6 %
Malta,2012,Aminoglycosides,42,0,15,57,73.7 %,0.0 %,26.3 %
Malta,2013,Aminoglycosides,51,0,18,69,73.9 %,0.0 %,26.1 %
Netherlands,2005,Aminoglycosides,271,14,15,300,90.3 %,4.7 %,5.0 %
Netherlands,2006,Aminoglycosides,426,4,16,446,95.5 %,0.9 %,3.6 %
Netherlands,2007,Aminoglycosides,446,14,27,487,91.6 %,2.9 %,5.5 %
Netherlands,2008,Aminoglycosides,421,8,34,463,90.9 %,1.7 %,7.3 %
Netherlands,2009,Aminoglycosides,381,3,13,397,96.0 %,0.8 %,3.3 %
Netherlands,2010,Aminoglycosides,590,12,42,644,91.6 %,1.9 %,6.5 %
Netherlands,2011,Aminoglycosides,659,11,59,729,90.4 %,1.5 %,8.1 %
Netherlands,2012,Aminoglycosides,636,6,43,685,92.8 %,0.9 %,6.3 %
Netherlands,2013,Aminoglycosides,609,4,40,653,93.3 %,0.6 %,6.1 %
Norway,1999,Aminoglycosides,15,1,0,16,93.8 %,6.3 %,0.0 %
Norway,2000,Aminoglycosides,11,0,0,11,100.0 %,0.0 %,0.0 %
Norway,2001,Aminoglycosides,19,0,0,19,100.0 %,0.0 %,0.0 %
Norway,2002,Aminoglycosides,21,1,0,22,95.5 %,4.5 %,0.0 %
Norway,2003,Aminoglycosides,44,2,0,46,95.7 %,4.3 %,0.0 %
Norway,2004,Aminoglycosides,49,1,1,51,96.1 %,2.0 %,2.0 %
Norway,2005,Aminoglycosides,185,2,6,193,95.9 %,1.0 %,3.1 %
Norway,2006,Aminoglycosides,261,1,1,263,99.2 %,0.4 %,0.4 %
Norway,2007,Aminoglycosides,318,0,2,320,99.4 %,0.0 %,0.6 %
Norway,2008,Aminoglycosides,340,3,5,348,97.7 %,0.9 %,1.4 %
Norway,2009,Aminoglycosides,381,1,12,394,96.7 %,0.3 %,3.0 %
Norway,2010,Aminoglycosides,461,2,8,471,97.9 %,0.4 %,1.7 %
Norway,2011,Aminoglycosides,413,1,12,426,96.9 %,0.2 %,2.8 %
Norway,2012,Aminoglycosides,605,2,15,622,97.3 %,0.3 %,2.4 %
Norway,2013,Aminoglycosides,625,4,15,644,97.0 %,0.6 %,2.3 %
Poland,2005,Aminoglycosides,23,0,30,53,43.4 %,0.0 %,56.6 %
Poland,2006,Aminoglycosides,27,0,15,42,64.3 %,0.0 %,35.7 %
Poland,2007,Aminoglycosides,22,0,10,32,68.8 %,0.0 %,31.3 %
Poland,2008,Aminoglycosides,14,0,5,19,73.7 %,0.0 %,26.3 %
Poland,2009,Aminoglycosides,104,2,44,150,69.3 %,1.3 %,29.3 %
Poland,2010,Aminoglycosides,149,10,72,231,64.5 %,4.3 %,31.2 %
Poland,2011,Aminoglycosides,182,19,182,383,47.5 %,5.0 %,47.5 %
Poland,2012,Aminoglycosides,165,13,191,369,44.7 %,3.5 %,51.8 %
Poland,2013,Aminoglycosides,152,8,219,379,40.1 %,2.1 %,57.8 %
Portugal,2005,Aminoglycosides,1,0,0,1,100.0 %,0.0 %,0.0 %
Portugal,2006,Aminoglycosides,272,0,42,314,86.6 %,0.0 %,13.4 %
Portugal,2007,Aminoglycosides,324,4,42,370,87.6 %,1.1 %,11.4 %
Portugal,2008,Aminoglycosides,415,25,103,543,76.4 %,4.6 %,19.0 %
Portugal,2009,Aminoglycosides,427,22,115,564,75.7 %,3.9 %,20.4 %
Portugal,2010,Aminoglycosides,424,12,160,596,71.1 %,2.0 %,26.8 %
Portugal,2011,Aminoglycosides,408,16,195,619,65.9 %,2.6 %,31.5 %
Portugal,2012,Aminoglycosides,507,25,248,780,65.0 %,3.2 %,31.8 %
Portugal,2013,Aminoglycosides,619,17,276,912,67.9 %,1.9 %,30.3 %
Romania,2005,Aminoglycosides,0,0,2,2,0.0 %,0.0 %,100.0 %
Romania,2006,Aminoglycosides,3,0,29,32,9.4 %,0.0 %,90.6 %
Romania,2007,Aminoglycosides,5,1,24,30,16.7 %,3.3 %,80.0 %
Romania,2008,Aminoglycosides,1,1,3,5,20.0 %,20.0 %,60.0 %
Romania,2009,Aminoglycosides,17,0,8,25,68.0 %,0.0 %,32.0 %
Romania,2010,Aminoglycosides,5,0,12,17,29.4 %,0.0 %,70.6 %
Romania,2011,Aminoglycosides,5,0,5,10,50.0 %,0.0 %,50.0 %
Romania,2012,Aminoglycosides,45,0,54,99,45.5 %,0.0 %,54.5 %
Romania,2013,Aminoglycosides,87,4,122,213,40.8 %,1.9 %,57.3 %
Slovakia,2011,Aminoglycosides,156,1,309,466,33.5 %,0.2 %,66.3 %
Slovakia,2012,Aminoglycosides,134,6,238,378,35.4 %,1.6 %,63.0 %
Slovakia,2013,Aminoglycosides,172,4,313,489,35.2 %,0.8 %,64.0 %
Slovenia,2005,Aminoglycosides,65,0,13,78,83.3 %,0.0 %,16.7 %
Slovenia,2006,Aminoglycosides,116,1,28,145,80.0 %,0.7 %,19.3 %
Slovenia,2007,Aminoglycosides,128,2,40,170,75.3 %,1.2 %,23.5 %
Slovenia,2008,Aminoglycosides,120,1,36,157,76.4 %,0.6 %,22.9 %
Slovenia,2009,Aminoglycosides,135,2,52,189,71.4 %,1.1 %,27.5 %
Slovenia,2010,Aminoglycosides,149,2,45,196,76.0 %,1.0 %,23.0 %
Slovenia,2011,Aminoglycosides,178,3,51,232,76.7 %,1.3 %,22.0 %
Slovenia,2012,Aminoglycosides,197,5,52,254,77.6 %,2.0 %,20.5 %
Slovenia,2013,Aminoglycosides,191,5,49,245,78.0 %,2.0 %,20.0 %
Spain,2005,Aminoglycosides,54,0,2,56,96.4 %,0.0 %,3.6 %
Spain,2006,Aminoglycosides,521,6,37,564,92.4 %,1.1 %,6.6 %
Spain,2007,Aminoglycosides,556,6,56,618,90.0 %,1.0 %,9.1 %
Spain,2008,Aminoglycosides,576,4,58,638,90.3 %,0.6 %,9.1 %
Spain,2009,Aminoglycosides,562,8,58,628,89.5 %,1.3 %,9.2 %
Spain,2010,Aminoglycosides,1042,18,101,1161,89.8 %,1.6 %,8.7 %
Spain,2011,Aminoglycosides,1005,20,120,1145,87.8 %,1.7 %,10.5 %
Spain,2012,Aminoglycosides,973,17,163,1153,84.4 %,1.5 %,14.1 %
Spain,2013,Aminoglycosides,1027,16,198,1241,82.8 %,1.3 %,16.0 %
Sweden,2005,Aminoglycosides,275,1,4,280,98.2 %,0.4 %,1.4 %
Sweden,2006,Aminoglycosides,618,1,1,620,99.7 %,0.2 %,0.2 %
Sweden,2007,Aminoglycosides,640,0,7,647,98.9 %,0.0 %,1.1 %
Sweden,2008,Aminoglycosides,815,1,9,825,98.8 %,0.1 %,1.1 %
Sweden,2009,Aminoglycosides,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2012,Aminoglycosides,45,0,0,45,100.0 %,0.0 %,0.0 %
Sweden,2013,Aminoglycosides,1186,13,36,1235,96.0 %,1.1 %,2.9 %
United Kingdom,2005,Aminoglycosides,370,0,25,395,93.7 %,0.0 %,6.3 %
United Kingdom,2006,Aminoglycosides,344,3,31,378,91.0 %,0.8 %,8.2 %
United Kingdom,2007,Aminoglycosides,332,1,31,364,91.2 %,0.3 %,8.5 %
United Kingdom,2008,Aminoglycosides,284,0,17,301,94.4 %,0.0 %,5.6 %
United Kingdom,2009,Aminoglycosides,653,4,38,695,94.0 %,0.6 %,5.5 %
United Kingdom,2010,Aminoglycosides,755,3,39,797,94.7 %,0.4 %,4.9 %
United Kingdom,2011,Aminoglycosides,935,2,42,979,95.5 %,0.2 %,4.3 %
United Kingdom,2012,Aminoglycosides,989,5,65,1059,93.4 %,0.5 %,6.1 %
United Kingdom,2013,Aminoglycosides,1087,0,76,1163,93.5 %,0.0 %,6.5 %
